                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              0.98328          -0.00103412          2.32894e-06          2.01367e-06         -1.03022e-05          6.31254e-05         -0.000446505           0.00356788 
                 0.4               1.9546          -0.00198237          1.42434e-05         -1.18081e-05          4.84346e-05         -0.000250476           0.00155753           -0.0113195 
                 0.6              2.90245          -0.00277833          2.18229e-05         -3.61418e-06          9.66079e-06         -2.29771e-05         -3.72995e-05           0.00158462 
                 0.8              3.81632          -0.00340436          3.28615e-05         -7.50199e-06          2.97747e-05         -0.000155003          0.000960357          -0.00690751 
                   1              4.68704          -0.00386777          3.86939e-05          1.48068e-06         -7.73408e-06          3.17023e-05         -0.000137334          0.000534518 
                 1.2              5.50724          -0.00419911          4.62482e-05         -1.54342e-06          3.63158e-06         -2.01734e-05          0.000121231         -0.000774965 
                 1.4              6.27155          -0.00442742          5.09762e-05         -7.65361e-07         -2.67876e-06          2.32957e-05         -0.000200663           0.00183727 
                 1.6               6.9768          -0.00457925          5.31332e-05          3.64064e-06         -2.46101e-05          0.000150112          -0.00105448           0.00841504 
                 1.8              7.62193           -0.0046759          5.64161e-05          -1.5088e-06          8.79042e-07         -1.48256e-06         -5.26113e-06          0.000119609 
                   2               8.2078          -0.00473139          5.68606e-05          1.04778e-06         -1.07215e-05          6.30985e-05         -0.000437474           0.00350001 
                 2.2              8.73677          -0.00475822          5.83625e-05         -2.15183e-06          3.42232e-06         -1.58525e-05          9.26773e-05         -0.000647749 
                 2.4              9.21228          -0.00476361          5.79227e-05         -6.51305e-07         -1.38945e-06         -3.47362e-07          6.31983e-05         -0.000958861 
                 2.6              9.63844           -0.0047549           5.7914e-05         -1.43177e-06          2.10615e-06         -1.72538e-05          0.000149142          -0.00137987 
                 2.8              10.0197          -0.00473678          5.80657e-05         -2.76456e-06          5.84849e-06         -2.64779e-05          0.000143348         -0.000895538 
                   3              10.3606          -0.00471213          5.78154e-05         -3.71602e-06          1.03566e-05           -5.131e-05          0.000301248          -0.00203657 
                 3.2              10.6657           -0.0046825          5.53455e-05          2.38146e-06         -1.35574e-05          6.06522e-05         -0.000305174            0.0016661 
                 3.4              10.9399          -0.00465147           5.6207e-05         -2.50459e-06           6.8282e-06         -4.18193e-05          0.000301382          -0.00247623 
                 3.6              11.1879           -0.0046182          5.54081e-05         -1.76977e-06          2.89599e-06         -1.61871e-05          0.000109172         -0.000850348 
                 3.8              11.4143          -0.00458444          5.47645e-05         -1.86608e-06          3.95117e-06          -2.5249e-05          0.000191014          -0.00164548 
                   4              11.6237          -0.00455167          5.42944e-05         -2.13358e-06            3.837e-06         -1.64406e-05          7.93639e-05         -0.000401104 
                 4.2              11.8198          -0.00452134          5.34779e-05         -1.48056e-06          1.61593e-06         -8.01196e-06          5.01953e-05         -0.000378059 
                 4.4               12.006          -0.00449575          5.22905e-05           1.7408e-06          -1.5409e-05          9.57021e-05         -0.000672455           0.00531822 
                 4.6              12.1846          -0.00447722          5.26565e-05         -1.23927e-06         -7.38636e-07           9.0606e-06         -7.58087e-05          0.000629145 
                 4.8              12.3577          -0.00446671          5.30763e-05          -4.1189e-06          1.31497e-05         -6.85081e-05          0.000424894          -0.00306059 
                   5              12.5271          -0.00446466          5.22388e-05         -1.48478e-06          2.36288e-06         -1.50793e-05           0.00011341          -0.00097056 
                 5.2              12.6941          -0.00447204          5.23237e-05         -6.38094e-07         -2.96201e-06          2.08365e-05         -0.000156554           0.00129093 
