                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              5.16612              1.33591             0.982047             0.971884             0.911894              0.86314             0.645808             0.460459 
                 0.4              10.4043              1.32434             0.965708             0.946312              0.83457              0.74506             0.361538            0.0534228 
                 0.6              15.7806              1.31025             0.951871             0.924483             0.771174             0.648915             0.147242            -0.237086 
                 0.8              21.3496              1.29435             0.940698             0.906541             0.721299             0.572819          -0.00980141            -0.441937 
                   1              27.1499              1.27724             0.931799             0.891856             0.682334             0.512228            -0.126001             -0.59095 
                 1.2               33.201              1.25946             0.924562             0.879508             0.651082             0.462274            -0.215444            -0.705563 
                 1.4              39.5015              1.24152             0.918403             0.868646             0.624806             0.419067             -0.28794            -0.798597 
                 1.6               46.029              1.22387             0.912891             0.858648              0.60159             0.380021            -0.349485            -0.876861 
                 1.8               52.741               1.2069             0.907756             0.849144             0.580271             0.343653             -0.40345            -0.943755 
                   2              59.5773              1.19092             0.902853             0.839947             0.560233              0.30924            -0.451642             -1.00101 
                 2.2              66.4629              1.17612             0.898125             0.831002             0.541205             0.276521            -0.495035             -1.04969 
                 2.4               73.312              1.16265             0.893559             0.822325             0.523106             0.245482            -0.534194             -1.09065 
                 2.6              80.0323              1.15056             0.889175             0.813974              0.50596             0.216229            -0.569507             -1.12473 
                 2.8              86.5298              1.13987             0.885003             0.806025             0.489831             0.188902            -0.601288              -1.1528 
                   3              92.7142              1.13057             0.881074             0.798555             0.474795             0.163642            -0.629815              -1.1757 
                 3.2              98.5033              1.12261              0.87742             0.791631             0.460915             0.140558             -0.65534              -1.1942 
                 3.4              103.827              1.11595             0.874062             0.785306             0.448238             0.119726            -0.678067             -1.20894 
                 3.6              108.633              1.11049             0.871015             0.779616             0.436794             0.101195            -0.698131             -1.22038 
                 3.8              112.887              1.10616             0.868289             0.774585             0.426604            0.0849923            -0.715604             -1.22886 
                   4              116.574              1.10287              0.86589             0.770224             0.417683            0.0711323            -0.730515             -1.23465 
                 4.2                119.7              1.10053             0.863823             0.766544             0.410047            0.0596138             -0.74291             -1.23809 
                 4.4              122.288              1.09905              0.86209             0.763544             0.403689            0.0503859             -0.75293             -1.23964 
                 4.6              124.368              1.09834             0.860683             0.761191             0.398552            0.0432744            -0.760854             -1.23994 
                 4.8              125.987              1.09822             0.859578             0.759419             0.394533             0.037987            -0.767019              -1.2397 
                   5              127.198               1.0985             0.858747              0.75814             0.391502            0.0341922            -0.771738             -1.23945 
                 5.2              128.066              1.09899              0.85815              0.75726             0.389313            0.0315707             -0.77526             -1.23942 
                 5.4              128.658              1.09956             0.857745             0.756687              0.38781            0.0298403            -0.777787             -1.23961 
                 5.6              129.041              1.10007             0.857485             0.756337             0.386839            0.0287614            -0.779507             -1.23992 
                 5.8              129.274              1.10049             0.857331              0.75614             0.386255             0.028135              -0.7806             -1.24024 
                   6              129.407              1.10079             0.857247             0.756038              0.38593            0.0278007            -0.781245              -1.2405 
                 6.2              129.477              1.10098             0.857204              0.75599             0.385763             0.027639            -0.781595             -1.24068 
                 6.4              129.512              1.10109             0.857185             0.755971             0.385686            0.0275691            -0.781769             -1.24078 
                 6.6              129.527              1.10115             0.857177             0.755964             0.385653            0.0275424            -0.781847             -1.24083 
                 6.8              129.534              1.10118             0.857174             0.755962              0.38564            0.0275335             -0.78188             -1.24086 
                   7              129.536              1.10119             0.857172             0.755961             0.385635            0.0275311            -0.781891             -1.24087 
                 7.2              129.537              1.10119             0.857172             0.755961             0.385634            0.0275305            -0.781895             -1.24087 
                 7.4              129.537              1.10119             0.857172             0.755961             0.385634            0.0275305            -0.781897             -1.24087 
                 7.6              129.537              1.10119             0.857172             0.755961             0.385634            0.0275305            -0.781897             -1.24087 
                 7.8              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                   8              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 8.2              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 8.4              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 8.6              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 8.8              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                   9              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 9.2              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 9.4              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 9.6              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                 9.8              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
                  10              129.537              1.10119             0.857172             0.755961             0.385633            0.0275305            -0.781897             -1.24087 
