                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              4.13562             0.997485             0.992473             0.984975             0.962697             0.925869              0.84655             0.698245 
                 0.4              8.26333             0.995206             0.985676             0.971455              0.92958             0.860861             0.715733             0.449643 
                 0.6              12.3751             0.993311              0.98005             0.960299             0.902564              0.80839             0.612746             0.259937 
                 0.8              16.4629             0.991842             0.975698             0.951687             0.881895             0.768565             0.536095             0.122201 
                   1              20.5185              0.99075             0.972471             0.945311             0.866685             0.739404             0.480718            0.0243349 
                 1.2              24.5335             0.989954             0.970121             0.940666              0.85565             0.718295             0.440953           -0.0453112 
                 1.4              28.4997             0.989373             0.968406             0.937274              0.84761             0.702923             0.412111            -0.095649 
                 1.6              32.4086             0.988944             0.967138             0.934765             0.841674             0.691567             0.390843            -0.132757 
                 1.8              36.2519             0.988623             0.966191             0.932888             0.837233             0.683061              0.37492            -0.160581 
                   2              40.0212             0.988381             0.965475              0.93147              0.83388             0.676633             0.362881            -0.181673 
                 2.2              43.7082             0.988198             0.964935               0.9304             0.831348             0.671768             0.353756             -0.19772 
                 2.4              47.3041             0.988061             0.964532             0.929597             0.829448             0.668112             0.346879            -0.209882 
                 2.6              50.8003             0.987961             0.964235             0.929007             0.828049             0.665409             0.341774             -0.21898 
                 2.8              54.1882              0.98789             0.964024             0.928586              0.82705             0.663472             0.338094            -0.225616 
                   3              57.4595             0.987843             0.963885             0.928305             0.826381             0.662163              0.33558            -0.230235 
                 3.2              60.6068             0.987815             0.963802              0.92814             0.825984             0.661376             0.334035             -0.23317 
                 3.4              63.6239             0.987804             0.963769             0.928072             0.825816             0.661027              0.33331            -0.234674 
                 3.6              66.5063             0.987807             0.963777             0.928086             0.825843             0.661052             0.333283            -0.234957 
                 3.8              69.2515             0.987822             0.963821             0.928169             0.826033              0.66139             0.333842            -0.234208 
                   4              71.8581             0.987847             0.963893             0.928308             0.826356             0.661986             0.334885            -0.232605 
                 4.2              74.3262             0.987878             0.963986             0.928493             0.826784             0.662785             0.336312            -0.230318 
                 4.4              76.6562             0.987916             0.964098             0.928711             0.827293             0.663739             0.338032            -0.227505 
                 4.6              78.8489             0.987958              0.96422             0.928952             0.827858             0.664802             0.339963            -0.224307 
                 4.8              80.9049             0.988002              0.96435             0.929209              0.82846              0.66594             0.342037            -0.220845 
                   5              82.8245             0.988048             0.964485             0.929475             0.829083             0.667118             0.344193            -0.217221 
                 5.2              84.6078             0.988094             0.964621             0.929743             0.829713             0.668312             0.346385            -0.213515 
                 5.4              86.2548              0.98814             0.964756              0.93001             0.830341             0.669504             0.348578            -0.209791 
                 5.6               87.766             0.988185             0.964889             0.930273             0.830958             0.670678             0.350744            -0.206095 
                 5.8               89.142             0.988229             0.965018             0.930528              0.83156             0.671824             0.352865            -0.202461 
                   6              90.3849             0.988272             0.965143             0.930775             0.832143             0.672936             0.354926            -0.198911 
                 6.2              91.4978             0.988312             0.965264             0.931013             0.832704             0.674007             0.356919            -0.195463 
                 6.4              92.4856             0.988351             0.965378             0.931241             0.833242             0.675036             0.358837            -0.192129 
                 6.6              93.3548             0.988388             0.965488             0.931457             0.833754             0.676017             0.360672            -0.188921 
                 6.8              94.1138             0.988423             0.965591             0.931662             0.834239             0.676949              0.36242             -0.18585 
                   7              94.7725             0.988456             0.965688             0.931854             0.834696             0.677828             0.364075            -0.182928 
                 7.2              95.3418             0.988487             0.965779             0.932035             0.835123             0.678652             0.365629            -0.180169 
                 7.4              95.8333             0.988515             0.965863             0.932202              0.83552             0.679418             0.367077            -0.177588 
                 7.6              96.2588             0.988541              0.96594             0.932356             0.835884             0.680123             0.368414            -0.175199 
                 7.8              96.6298             0.988565             0.966011             0.932496             0.836217             0.680765             0.369634            -0.173011 
                   8               96.957             0.988586             0.966074             0.932622             0.836516             0.681345             0.370736            -0.171031 
                 8.2              97.2509             0.988606              0.96613             0.932735             0.836785             0.681866             0.371726            -0.169252 
                 8.4              97.5221             0.988623             0.966182             0.932837             0.837028             0.682335             0.372619            -0.167647 
                 8.6              97.7769             0.988638             0.966227             0.932928             0.837243             0.682751             0.373408            -0.166231 
                 8.8              98.0142             0.988651             0.966264             0.933002             0.837418             0.683091             0.374051            -0.165087 
                   9              98.2292             0.988659             0.966291             0.933054             0.837544             0.683332             0.374502            -0.164297 
                 9.2              98.4159             0.988665             0.966307             0.933084             0.837615             0.683465             0.374746            -0.163886 
                 9.4              98.5695             0.988666             0.966311             0.933094             0.837636             0.683504             0.374811            -0.163797 
                 9.6              98.6879             0.988666              0.96631             0.933089             0.837625             0.683479             0.374757            -0.163915 
                 9.8              98.7732             0.988664             0.966303             0.933078             0.837598             0.683425             0.374651            -0.164118 
                  10              98.8301             0.988662             0.966297             0.933066             0.837568             0.683369             0.374542            -0.164318 
                10.2              98.8651             0.988661             0.966293             0.933056             0.837546             0.683325             0.374458            -0.164471 
                10.4              98.8849             0.988659             0.966289              0.93305              0.83753             0.683295             0.374402            -0.164569 
                10.6              98.8951             0.988659             0.966287             0.933046             0.837522             0.683279             0.374371            -0.164625 
                10.8              98.8999             0.988658             0.966286             0.933045             0.837517             0.683271             0.374355            -0.164652 
                  11              98.9019             0.988658             0.966286             0.933044             0.837516             0.683267             0.374348            -0.164664 
                11.2              98.9026             0.988658             0.966286             0.933043             0.837515             0.683266             0.374346            -0.164669 
                11.4              98.9029             0.988658             0.966286             0.933043             0.837515             0.683265             0.374345            -0.164671 
                11.6               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374345            -0.164671 
                11.8               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374345            -0.164671 
                  12               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                12.2               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                12.4               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                12.6               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                12.8               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                  13               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                13.2               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                13.4               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                13.6               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                13.8               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
                  14               98.903             0.988658             0.966286             0.933043             0.837515             0.683265             0.374344            -0.164671 
