                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.63248          -0.00506993          6.73966e-05          -2.5566e-06          4.45274e-06         -2.25975e-05          0.000138603         -0.000994261 
                 0.4              11.3029          -0.00972516           0.00024761         -1.60579e-05          2.95235e-05         -0.000181211            0.0013174           -0.0108724 
                 0.6              17.0465           -0.0136922          0.000487092         -3.26578e-05           1.5094e-05         -5.32662e-05          0.000254387          -0.00132453 
                 0.8              22.8935           -0.0168985          0.000735013         -5.62999e-05          1.36065e-05         -2.52823e-05          5.22879e-05          0.000300285 
                   1              28.8667           -0.0194323          0.000958794         -7.52702e-05         -1.14665e-05          0.000125799          -0.00089599           0.00716228 
                 1.2              34.9797           -0.0214593           0.00115506         -0.000103674          1.82963e-05         -4.84452e-05          0.000404264          -0.00372525 
                 1.4              41.2358           -0.0231442           0.00132573         -0.000121731         -6.33914e-06          0.000151764           -0.0011528           0.00958222 
                 1.6              47.6273           -0.0246155           0.00148245         -0.000145104          1.29527e-05          3.81546e-05         -0.000270075           0.00199503 
                 1.8              54.1358           -0.0259593           0.00163309         -0.000167021          1.71273e-05          5.30296e-05         -0.000497647           0.00466018 
                   2              60.7332           -0.0272275           0.00178421         -0.000192601          3.74803e-05         -5.37548e-05          0.000318172          -0.00245575 
                 2.2              67.3831           -0.0284465           0.00193765          -0.00021835          5.01639e-05         -0.000100782          0.000619856          -0.00466481 
                 2.4              74.0413           -0.0296284           0.00209411         -0.000242513          4.69967e-05         -5.87172e-05          0.000363038           -0.0028997 
                 2.6              80.6582           -0.0307769           0.00225372         -0.000265937          3.03379e-05          6.63379e-05         -0.000454197           0.00315898 
                 2.8              87.1793           -0.0318914           0.00241882         -0.000302583          6.86058e-05         -0.000118801          0.000800346          -0.00664736 
                   3              93.5467           -0.0329664           0.00258333         -0.000334475          7.38134e-05         -9.12036e-05          0.000514739          -0.00387424 
                 3.2              99.7015           -0.0339966           0.00274664         -0.000367698          8.23759e-05          -8.6769e-05          0.000431123          -0.00301577 
                 3.4              105.585           -0.0349753           0.00290586         -0.000400672          9.24184e-05         -0.000101951          0.000538291          -0.00396975 
                 3.6              111.141           -0.0358963           0.00305903         -0.000432269          9.70115e-05         -7.93637e-05          0.000353233          -0.00240324 
                 3.8              116.321           -0.0367539           0.00320444         -0.000462693          9.93887e-05         -4.17835e-05          7.35112e-05         -0.000264349 
                   4              121.082           -0.0375424           0.00334103         -0.000496422          0.000127533         -0.000157333          0.000818961          -0.00589225 
