                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              2.78899              2.00561             0.986824             0.983135             0.934952             0.917036             0.734813             0.664607 
                 0.4              5.62169              1.98786             0.974706              0.96756             0.876595             0.842828             0.510841             0.387206 
                 0.6              8.54051              1.96319             0.964315              0.95403             0.827692             0.780223             0.333606             0.170169 
                 0.8              11.5853              1.93266             0.955893             0.942808             0.788804             0.729549             0.199516            0.0057437 
                   1              14.7919              1.89736             0.949295             0.933717             0.758774             0.689256             0.099901             -0.11838 
                 1.2              18.1907              1.85848             0.944154             0.926329             0.735606             0.656922            0.0250476            -0.214411 
                 1.4              21.8053              1.81717             0.940053             0.920149             0.717235             0.630106           -0.0333463            -0.292069 
                 1.6              25.6513              1.77454             0.936626             0.914743             0.701948             0.606805           -0.0813545            -0.358126 
                 1.8              29.7359              1.73166               0.9336             0.909779             0.688512             0.585575            -0.122996            -0.416904 
                   2              34.0573               1.6894             0.930795             0.905036             0.676127             0.565466            -0.160748            -0.470991 
                 2.2              38.6052               1.6485             0.928094             0.900371             0.664298               0.5459            -0.196054            -0.521844 
                 2.4              43.3613              1.60951             0.925439             0.895706              0.65275             0.526551            -0.229701             -0.57021 
                 2.6              48.3009              1.57279              0.92279             0.890999             0.641341              0.50727            -0.262073            -0.616403 
                 2.8              53.3938              1.53858             0.920138              0.88624             0.630016             0.488016            -0.293317            -0.660493 
                   3              58.6056              1.50697              0.91748             0.881433             0.618773             0.468815            -0.323464            -0.702444 
                 3.2              63.8994              1.47794             0.914824             0.876596             0.607631             0.449728            -0.352507            -0.742204 
                 3.4              69.2366              1.45142             0.912175             0.871746             0.596619             0.430824            -0.380448            -0.779762 
                 3.6              74.5784              1.42729             0.909542             0.866906             0.585757             0.412166            -0.407316            -0.815143 
                 3.8              79.8862              1.40538             0.906929              0.86209             0.575053             0.393802            -0.433168            -0.848402 
                   4              85.1222              1.38553             0.904337             0.857309             0.564504             0.375759            -0.458089            -0.879608 
                 4.2              90.2492               1.3676              0.90176             0.852567             0.554084             0.358047            -0.482183            -0.908822 
                 4.4              95.2301              1.35144              0.89919             0.847862             0.543758             0.340662            -0.505548            -0.936061 
                 4.6              100.027              1.33693             0.896617             0.843192              0.53349             0.323607            -0.528244             -0.96126 
                 4.8              104.601              1.32396             0.894033             0.838558             0.523255             0.306902            -0.550261            -0.984267 
                   5              108.917              1.31245             0.891433             0.833962             0.513056             0.290605            -0.571476             -1.00478 
                 5.2              112.942              1.30231              0.88882             0.829422             0.502928              0.27482            -0.591651              -1.0224 
                 5.4              116.646              1.29346             0.886207              0.82497             0.492955             0.259713            -0.610443             -1.03669 
                 5.6              120.004              1.28584             0.883628             0.820665             0.483285             0.245521            -0.627448             -1.04733 
                 5.8              122.995              1.27944             0.881138             0.816594             0.474131             0.232526            -0.642321             -1.05432 
                   6              125.594               1.2742             0.878794             0.812841             0.465675              0.22092            -0.655022             -1.05821 
                 6.2               127.78              1.27007             0.876653             0.809478             0.458062             0.210793            -0.665706             -1.05982 
                 6.4              129.545              1.26694             0.874768             0.806565             0.451439             0.202222             -0.67447             -1.05987 
                 6.6              130.906              1.26469             0.873188             0.804156             0.445939             0.195274            -0.681349             -1.05893 
                 6.8              131.902              1.26316              0.87194             0.802278             0.441636              0.18995            -0.686435             -1.05751 
