                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              2.95988             0.997604             0.992827             0.985677             0.964425             0.929262             0.853423             0.711361 
                 0.4              5.94339             0.995364             0.986146             0.972383             0.931821              0.86517             0.724106             0.464696 
                 0.6              8.97243              0.99339             0.980279              0.96074             0.903594             0.810259             0.616023              0.26476 
                 0.8              12.0656              0.99172             0.975333             0.950949             0.880087             0.764923              0.52866              0.10743 
                   1              15.2367             0.990333             0.971233             0.942844             0.860776             0.727915             0.458528           -0.0162353 
                 1.2              18.4938             0.989168             0.967795             0.936054             0.844692             0.697222             0.401096            -0.115954 
                 1.4              21.8386             0.988156             0.964814             0.930168              0.83082             0.670833             0.352215             -0.19979 
                 1.6              25.2657              0.98724             0.962117             0.924844             0.818328             0.647144             0.308755            -0.273425 
                 1.8              28.7624             0.986377              0.95958             0.919841              0.80664             0.625062             0.268659            -0.340419 
                   2              32.3094             0.985541             0.957127             0.915007             0.795403             0.603929             0.230711            -0.402811 
                 2.2              35.8806              0.98472             0.954717             0.910267             0.784436             0.583399             0.194276            -0.461673 
                 2.4              39.4447             0.983906             0.952335             0.905586             0.773662              0.56333             0.159082            -0.517498 
                 2.6              42.9659               0.9831              0.94998             0.900966             0.763075             0.543704             0.125077            -0.570435 
                 2.8              46.4058             0.982305             0.947662             0.896422             0.752713             0.524587            0.0923429            -0.620435 
                   3              49.7252             0.981527             0.945394             0.891983             0.742638             0.506087            0.0610376            -0.667342 
                 3.2              52.8858             0.980772             0.943196             0.887688             0.732932             0.488344            0.0313573            -0.710958 
                 3.4              55.8518             0.980047             0.941089             0.883574             0.723678             0.471504           0.00350958            -0.751081 
                 3.6              58.5929              0.97936             0.939094             0.879684             0.714963             0.455715           -0.0223013            -0.787519 
                 3.8              61.0851             0.978717              0.93723             0.876053             0.706867             0.441117           -0.0458876            -0.820095 
                   4              63.3128             0.978124             0.935515             0.872721             0.699464             0.427841           -0.0670703             -0.84864 
                 4.2              65.2684             0.977589             0.933969              0.86972             0.692833              0.41602           -0.0856739            -0.873012 
                 4.4              66.9505             0.977118             0.932611             0.867091             0.687047             0.405772            -0.101573            -0.893209 
                 4.6              68.3618             0.976716             0.931452             0.864854             0.682147             0.397148            -0.114776            -0.909489 
                 4.8              69.5098             0.976385             0.930499             0.863015             0.678132             0.390115            -0.125427            -0.922308 
                   5              70.4104             0.976122             0.929744             0.861562             0.674966             0.384586            -0.133744             -0.93217 
                 5.2               71.088             0.975924             0.929174             0.860464             0.672579             0.380421            -0.139992            -0.939541 
                 5.4              71.5741             0.975782             0.928767              0.85968             0.670873             0.377441            -0.144467            -0.944844 
                 5.6              71.9048             0.975687             0.928494             0.859154             0.669726             0.375433            -0.147493            -0.948475 
                 5.8              72.1168             0.975628             0.928324             0.858825             0.669008             0.374171            -0.149407            -0.950813 
                   6              72.2442             0.975594             0.928226             0.858634             0.668593             0.373438             -0.15053            -0.952216 
                 6.2              72.3155             0.975576             0.928174             0.858534             0.668373             0.373047            -0.151135            -0.952993 
                 6.4              72.3523             0.975568             0.928149             0.858485             0.668267             0.372856            -0.151433            -0.953387 
                 6.6              72.3698             0.975563             0.928138             0.858465              0.66822             0.372773            -0.151567            -0.953569 
                 6.8              72.3774             0.975562             0.928134             0.858456             0.668201             0.372739            -0.151621            -0.953645 
                   7              72.3803             0.975562             0.928133             0.858453             0.668195             0.372727            -0.151641            -0.953674 
                 7.2              72.3814             0.975561             0.928132             0.858452             0.668193             0.372723            -0.151647            -0.953683 
                 7.4              72.3817             0.975561             0.928131             0.858452             0.668192             0.372722            -0.151649            -0.953686 
                 7.6              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722            -0.151649            -0.953687 
                 7.8              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                   8              72.3818             0.975562             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 8.2              72.3818             0.975562             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 8.4              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 8.6              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 8.8              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                   9              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 9.2              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 9.4              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 9.6              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                 9.8              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
                  10              72.3818             0.975561             0.928132             0.858452             0.668192             0.372722             -0.15165            -0.953687 
