                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              8.10764             0.992549             0.977789             0.955811             0.891732             0.787347             0.571682             0.184501 
                 0.4              16.2735             0.985623             0.957394             0.915648             0.797177              0.60836             0.241751            -0.374813 
                 0.6              24.5496             0.979574              0.93978             0.881272             0.719138             0.465683           0.00095799            -0.731708 
                 0.8              32.9761             0.974511             0.925165              0.85294             0.656773             0.354942            -0.171528            -0.953212 
                   1              41.5769             0.970331             0.913182             0.829805             0.607074             0.268602            -0.297331             -1.09381 
                 1.2              50.3572             0.966829             0.903195             0.810563             0.566516             0.199236            -0.393121             -1.18791 
                 1.4              59.3017             0.963792             0.894566             0.793962             0.532084             0.141112            -0.469667             -1.25365 
                 1.6              68.3757              0.96105             0.886803             0.779059              0.50164            0.0904298            -0.533221             -1.29969 
                 1.8               77.527             0.958488             0.879584             0.765243              0.47385            0.0449073            -0.587266             -1.33031 
                   2              86.6892             0.956042             0.872724             0.752165              0.44796           0.00324566            -0.633818             -1.34815 
                 2.2              95.7857             0.953682             0.866132             0.739648             0.423564           -0.0352962            -0.674183             -1.35539 
                 2.4              104.733             0.951391             0.859764             0.727603             0.400438           -0.0711925            -0.709363             -1.35401 
                 2.6              113.442             0.949164             0.853596             0.715971             0.378421            -0.104812            -0.740192             -1.34575 
                 2.8              121.818             0.946994             0.847607             0.704706             0.357384            -0.136448            -0.767312             -1.33181 
                   3              129.757             0.944878             0.841788             0.693792             0.337274            -0.166206            -0.790955             -1.31256 
                 3.2              137.158             0.942828             0.836173             0.683298             0.318219            -0.193853            -0.810896             -1.28791 
                 3.4              143.934             0.940872             0.830837             0.673374             0.300477            -0.219014            -0.826968             -1.25859 
                 3.6              150.026             0.939039             0.825859             0.664162             0.284266            -0.241431            -0.839283              -1.2259 
                 3.8              155.401             0.937348             0.821295              0.65577              0.26975            -0.260917            -0.847985               -1.191 
                   4               160.04             0.935823             0.817195             0.648291             0.257046            -0.277388            -0.853423             -1.15552 
                 4.2              163.927             0.934478             0.813602             0.641791             0.246203            -0.290958            -0.856326             -1.12166 
                 4.4              167.067             0.933333             0.810558             0.636326             0.237231            -0.301831            -0.857526             -1.09143 
                 4.6              169.499             0.932401              0.80809             0.631923             0.230096            -0.310248             -0.85773             -1.06611 
                 4.8              171.294             0.931683             0.806197              0.62856               0.2247            -0.316483            -0.857454             -1.04625 
                   5              172.549             0.931166             0.804834             0.626146             0.220855            -0.320858            -0.857041             -1.03175 
                 5.2              173.378              0.93082             0.803922             0.624533             0.218297            -0.323746            -0.856687             -1.02197 
                 5.4              173.891             0.930606             0.803358             0.623536             0.216718            -0.325528            -0.856464             -1.01593 
                 5.6              174.187             0.930484             0.803039              0.62297             0.215818             -0.32655            -0.856361             -1.01254 
                 5.8              174.347             0.930421             0.802872             0.622675             0.215348            -0.327092             -0.85633             -1.01082 
                   6              174.426             0.930391             0.802794             0.622534             0.215123            -0.327357            -0.856332             -1.01003 
                 6.2              174.462             0.930378              0.80276             0.622474             0.215025            -0.327475            -0.856342              -1.0097 
                 6.4              174.477             0.930374             0.802747              0.62245             0.214986            -0.327522             -0.85635             -1.00958 
                 6.6              174.483             0.930372             0.802743             0.622442             0.214973            -0.327539            -0.856354             -1.00954 
                 6.8              174.485             0.930371             0.802741              0.62244             0.214968            -0.327545            -0.856356             -1.00953 
                   7              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 7.2              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 7.4              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 7.6              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 7.8              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                   8              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 8.2              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 8.4              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 8.6              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 8.8              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                   9              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 9.2              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 9.4              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 9.6              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                 9.8              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
                  10              174.485             0.930371             0.802741             0.622439             0.214967            -0.327547            -0.856357             -1.00953 
