                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.905613         -0.000740195           5.4107e-07          3.83166e-06         -2.03288e-05          0.000126875         -0.000910808           0.00739731 
                 0.4               1.8065           -0.0014292          7.59481e-06         -9.56547e-06          4.74067e-05          -0.00027633           0.00185974            -0.014238 
                 0.6              2.69798           -0.0020258          1.14864e-05         -2.47593e-06          9.97412e-06         -5.28692e-05          0.000340944          -0.00259471 
                 0.8              3.57551          -0.00251255           1.6227e-05         -5.25799e-07          6.21449e-06          -5.5304e-05          0.000474125          -0.00428248 
                   1              4.43472           -0.0028917          2.07228e-05           3.3824e-06           -1.601e-05          8.51012e-05         -0.000533501           0.00385984 
                 1.2              5.27147          -0.00317659          2.41109e-05          6.75334e-06          -3.1642e-05          0.000171907          -0.00110404           0.00818523 
                 1.4              6.08192          -0.00338758          2.96781e-05         -8.22109e-07          2.18681e-06         -1.61462e-05          0.000135714          -0.00124981 
                 1.6              6.86259          -0.00353986          3.08921e-05          3.54094e-06         -1.77484e-05          9.54888e-05         -0.000606492           0.00444477 
                 1.8              7.61045          -0.00364992          3.32043e-05          1.13003e-06         -5.17709e-06          1.88425e-05         -7.15726e-05          0.000217984 
                   2              8.32301            -0.003728          3.50714e-05         -7.20893e-07          2.85954e-06         -2.71536e-05          0.000246774          -0.00233673 
                 2.2              8.99839          -0.00378232          3.85958e-05         -8.39039e-06          2.85718e-05         -0.000121611          0.000574092          -0.00280339 
                 2.4              9.63537          -0.00381594          3.71859e-05         -2.07569e-07         -1.12087e-05          0.000102269          -0.00087569           0.00786901 
                 2.6              10.2335          -0.00383509          3.83054e-05         -5.75558e-06          2.30321e-05         -0.000127326          0.000835703          -0.00632982 
                 2.8              10.7931          -0.00384122          3.64676e-05         -2.50159e-07          6.57825e-07         -1.30546e-05          0.000139172          -0.00141385 
                   3              11.3152          -0.00383986          3.67295e-05          5.83288e-07         -1.01015e-05          7.83285e-05          -0.00063764           0.00563604 
                 3.2               11.801           -0.0038306          3.59631e-05          1.00839e-06         -5.10974e-06          1.40836e-05          8.93145e-06         -0.000845064 
                 3.4              12.2524          -0.00381735          3.75925e-05         -5.35404e-06          2.04531e-05         -0.000106387          0.000655951          -0.00468704 
                 3.6              12.6714          -0.00379898          3.47082e-05          2.67533e-06         -1.18614e-05          5.47613e-05         -0.000308894           0.00208066 
                 3.8              13.0596          -0.00378054          3.68542e-05         -5.55149e-06          2.30865e-05         -0.000130648          0.000879027          -0.00685171 
                   4              13.4186          -0.00375986          3.51005e-05          -2.2357e-07          -1.6097e-06          7.43742e-06         -3.18363e-05          9.36385e-05 
