                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.57602          -0.00154064          6.97959e-06         -1.90987e-06          6.45295e-06          -2.5044e-05          9.67308e-05         -0.000248461 
                 0.4               3.1377            -0.002949          2.24942e-05          2.61657e-06         -1.46445e-05          8.24521e-05         -0.000525589           0.00377129 
                 0.6              4.67106          -0.00413564          4.53431e-05         -1.45577e-06          4.60281e-06         -3.48315e-05          0.000284681          -0.00253855 
                 0.8              6.16286          -0.00506753          6.68033e-05          1.44413e-06         -1.29161e-05           6.5992e-05         -0.000384221           0.00250296 
                   1              7.60099          -0.00576236          8.79753e-05         -7.55164e-06           2.8391e-05         -0.000176253           0.00126372           -0.0102708 
                 1.2              8.97475          -0.00626011          0.000101017         -7.68824e-07         -9.25931e-06          5.48093e-05         -0.000383376           0.00309841 
                 1.4              10.2752            -0.006609           0.00011304         -5.97557e-06          1.31677e-05          -7.2865e-05          0.000472888          -0.00350454 
                 1.6              11.4953          -0.00684598          0.000118536          1.82684e-07         -1.49888e-05           7.7023e-05         -0.000470507           0.00336137 
                 1.8              12.6303          -0.00700323          0.000125152         -5.66099e-06          8.01248e-06          -3.9524e-05          0.000241087          -0.00173933 
                   2              13.6777          -0.00709909          0.000126842         -1.76199e-06         -8.97813e-06          4.65868e-05         -0.000266507           0.00167053 
                 2.2              14.6373          -0.00715075          0.000128282         -1.48935e-06         -1.25707e-05          8.06572e-05         -0.000588887           0.00486371 
                 2.4              15.5108          -0.00716905          0.000128639         -2.30807e-06         -4.46785e-06          1.36356e-05         -2.39961e-05         -0.000224832 
                 2.6              16.3019           -0.0071632          0.000128525         -2.53958e-06         -6.24466e-06          4.00259e-05         -0.000301792           0.00262175 
                 2.8              17.0154          -0.00713999          0.000127696         -3.22649e-06           3.7613e-07          -1.4863e-05          0.000170992           -0.0017555 
                   3              17.6566          -0.00710567          0.000126593         -1.14971e-06         -1.71664e-05          0.000121546         -0.000944064           0.00813644 
                 3.2              18.2313           -0.0070643          0.000125509         -2.03496e-06         -1.15406e-05          8.14586e-05          -0.00062335           0.00529547 
                 3.4              18.7449          -0.00701926          0.000125431         -8.93575e-06          2.61564e-05         -0.000150051          0.000999556          -0.00758589 
                 3.6              19.2025          -0.00697414          0.000125583         -1.26286e-05           3.8771e-05         -0.000205244           0.00129977          -0.00954999 
                 3.8              19.6087          -0.00692854          0.000124103         -1.23721e-05          3.80495e-05          -0.00019929           0.00124002          -0.00892913 
                   4              19.9679          -0.00688442          0.000122061         -9.32998e-06          2.50352e-05         -0.000133054          0.000848081           -0.0062671 
                 4.2              20.2845          -0.00684195          0.000119914         -6.54193e-06          1.43163e-05         -7.94152e-05          0.000521915          -0.00394066 
                 4.4               20.563          -0.00680207          0.000117877          -2.6893e-06         -3.21938e-06          1.49832e-05         -6.51316e-05          0.000210796 
                 4.6              20.8077          -0.00676473          0.000116125         -1.34565e-07         -1.29759e-05          6.03333e-05         -0.000313278           0.00177242 
                 4.8              21.0231          -0.00673061          0.000116282          -3.3915e-06         -1.02744e-06          1.13256e-05         -0.000101988          0.000962098 
                   5              21.2134          -0.00669854          0.000113277           5.0487e-06         -4.00454e-05          0.000224009          -0.00143709            0.0104528 
                 5.2              21.3824          -0.00667166          0.000115006         -4.27921e-06          3.81621e-06         -2.04514e-05          0.000143931          -0.00119821 
                 5.4              21.5337          -0.00664762          0.000113376         -4.45813e-07         -1.52366e-05          9.64952e-05         -0.000699833           0.00576218 
                 5.6              21.6705          -0.00662877          0.000113786         -2.73183e-06         -7.48022e-06          6.21168e-05         -0.000504737           0.00438609 
                 5.8              21.7959          -0.00661216          0.000110016          8.42362e-06         -5.53454e-05          0.000314913          -0.00208977            0.0158927 
                   6              21.9116          -0.00660272          0.000114095         -8.47498e-06          2.62601e-05         -0.000158943           0.00112879          -0.00914945 
                 6.2              22.0166          -0.00659542          0.000111175          1.19909e-06         -1.78638e-05           8.7611e-05          -0.00050064           0.00328155 
                 6.4              22.1091          -0.00659493           0.00011242         -2.28413e-06         -5.95682e-06          3.98931e-05         -0.000290374           0.00235407 
                 6.6              22.1869          -0.00659825          0.000112765         -3.53362e-06          1.12679e-07           6.9185e-06         -8.83314e-05          0.000968536 
