                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              0.13754             0.999788             0.999363             0.998725             0.996816             0.993635             0.986651             0.973339 
                 0.4              0.27092              0.99959             0.998774             0.997548             0.993877             0.987769             0.974374             0.948892 
                 0.6             0.396536             0.999422             0.998269             0.996541             0.991365             0.982758             0.963912              0.92811 
                 0.8             0.511815             0.999289             0.997868              0.99574             0.989371             0.978782             0.955629             0.911692 
                   1             0.615559              0.99919             0.997573             0.995149               0.9879             0.975852             0.949529             0.899623 
                 1.2             0.708093             0.999122              0.99737             0.994743             0.986891             0.973843             0.945353             0.891373 
                 1.4               0.7912             0.999079             0.997238              0.99448             0.986236             0.972541             0.942648             0.886032 
                 1.6             0.867832             0.999048             0.997146             0.994296             0.985779              0.97163             0.940756             0.882299 
                 1.8             0.941626             0.999015             0.997048               0.9941             0.985292             0.970662              0.93875             0.878348 
                   2               1.0163              0.99896             0.996883             0.993771             0.984476             0.969043             0.935402             0.871788 
                 2.2              1.09506             0.998858              0.99658             0.993168              0.98298             0.966086             0.929323             0.859973 
                 2.4              1.18018             0.998689             0.996072             0.992161             0.980491             0.961187             0.919307             0.840683 
                 2.6              1.27305             0.998438             0.995325             0.990677             0.976836             0.954019              0.90475             0.812925 
                 2.8               1.3744             0.998107             0.994339             0.988724             0.972036             0.944648             0.885855             0.777267 
                   3              1.48238             0.997705             0.993142              0.98636             0.966241             0.933376             0.863278             0.735063 
                 3.2              1.59206             0.997245             0.991775             0.983661             0.959647             0.920589             0.837832             0.687901 
                 3.4              1.69718             0.996747             0.990297             0.980746             0.952547             0.906867             0.810711             0.638089 
                 3.6              1.79169             0.996243             0.988797             0.977792             0.945377             0.893063             0.783646             0.588933 
                 3.8              1.87109             0.995765             0.987384             0.975013             0.938656              0.88019             0.758638              0.54413 
                   4              1.93323             0.995351             0.986158             0.972608             0.932865             0.869153             0.737406              0.50665 
                 4.2               1.9784             0.995022             0.985186             0.970705             0.928296             0.860494               0.7209             0.477929 
                 4.4              2.00881             0.994783             0.984483             0.969332             0.925011             0.854295             0.709171             0.457772 
                 4.6              2.02771             0.994627             0.984021             0.968431              0.92286             0.850247             0.701562             0.444822 
                 4.8              2.03851             0.994533             0.983745             0.967893             0.921577             0.847843              0.69706             0.437215 
                   5              2.04416             0.994482             0.983596             0.967603             0.920885             0.846547             0.694638             0.433143 
                 5.2              2.04685             0.994457             0.983523              0.96746             0.920546             0.845913             0.693457             0.431163 
                 5.4              2.04802             0.994447             0.983491             0.967397             0.920397             0.845633             0.692937             0.430294 
                 5.6              2.04847             0.994442             0.983478             0.967373             0.920338             0.845523             0.692732             0.429952 
                 5.8              2.04862             0.994441             0.983474             0.967364             0.920318             0.845484              0.69266             0.429831 
                   6              2.04867              0.99444             0.983472              0.96736             0.920311             0.845472             0.692638             0.429794 
                 6.2              2.04868              0.99444             0.983472              0.96736             0.920309              0.84547             0.692632             0.429784 
                 6.4              2.04869              0.99444             0.983471              0.96736             0.920308             0.845468             0.692631             0.429781 
                 6.6              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468             0.692631             0.429781 
                 6.8              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468             0.692631             0.429781 
                   7              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
                 7.2              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
                 7.4              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
                 7.6              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
                 7.8              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
                   8              2.04869              0.99444             0.983472              0.96736             0.920308             0.845468              0.69263             0.429781 
