                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              4.24698          -0.00353195           3.2828e-05         -6.94611e-07          5.18015e-07          7.34639e-07         -3.24748e-05          0.000461975 
                 0.4              8.51392          -0.00675948           0.00012005         -3.31222e-06         -3.41793e-06           2.9763e-05         -0.000248852           0.00222308 
                 0.6              12.8207          -0.00948037          0.000233295         -2.53496e-06         -3.47329e-05          0.000199942          -0.00131398           0.00987182 
                 0.8              17.1869           -0.0116394          0.000350744         -1.43249e-05         -1.37721e-05           7.5063e-05         -0.000434697           0.00284962 
                   1              21.6316           -0.0132964          0.000453439         -2.06966e-05         -2.66046e-05          0.000178535          -0.00127859            0.0103656 
                 1.2              26.1726           -0.0145663          0.000539793         -3.51589e-05          1.21845e-05         -5.61503e-05          0.000388574          -0.00306528 
                 1.4               30.826           -0.0155664          0.000610167         -4.50562e-05          2.63836e-05         -0.000109126          0.000592945          -0.00360214 
                 1.6              35.6046           -0.0163903          0.000665636         -4.00285e-05         -1.68433e-05          0.000112884         -0.000721143           0.00530126 
                 1.8              40.5176            -0.017109          0.000718175         -4.51138e-05         -2.05763e-05          0.000160898          -0.00116451           0.00944442 
                   2              45.5689           -0.0177672          0.000768516         -5.57179e-05          1.26029e-05         -4.78528e-05          0.000361887          -0.00314614 
                 2.2              50.7567            -0.018394          0.000815585         -5.66447e-05           -4.295e-07           1.3809e-05          1.35718e-05         -0.000756952 
                 2.4              56.0734           -0.0190108          0.000865314         -5.99251e-05         -1.40512e-05          0.000117603         -0.000788575            0.0060077 
                 2.6               61.505           -0.0196277          0.000919214         -7.32688e-05          2.46484e-05         -9.97252e-05          0.000657131          -0.00501588 
                 2.8              67.0328           -0.0202498          0.000973643         -7.71279e-05          1.70693e-05         -6.39881e-05          0.000488039          -0.00418212 
                   3              72.6333           -0.0208789           0.00103088         -7.78844e-05         -1.37857e-05          0.000130243         -0.000876197           0.00667946 
                 3.2              78.2797           -0.0215146           0.00109438         -9.17991e-05          1.99388e-05         -6.72588e-05          0.000505156          -0.00430751 
                 3.4               83.943           -0.0221527           0.00115987         -0.000100401          1.93941e-05         -4.31853e-05          0.000273195          -0.00210854 
                 3.6              89.5929           -0.0227881           0.00122665         -0.000105823          4.40883e-06          4.92639e-05         -0.000343972           0.00262998 
                 3.8              95.1993           -0.0234175            0.0012976         -0.000119749          2.52418e-05         -5.55109e-05          0.000326651          -0.00232771 
                   4              100.733           -0.0240342           0.00136731         -0.000125471          6.83988e-06          5.26641e-05         -0.000349171           0.00247515 
                 4.2              106.166           -0.0246351           0.00143936          -0.00014011          2.93031e-05         -6.52467e-05          0.000420014           -0.0032227 
                 4.4              111.476           -0.0252164           0.00150954         -0.000148284          1.76003e-05          1.71239e-05          -0.00015036           0.00123165 
                 4.6               116.64           -0.0257767           0.00157943         -0.000160579          2.83607e-05         -4.22376e-05           0.00030039          -0.00261584 
                 4.8              121.643            -0.026316           0.00164715         -0.000169381          1.98531e-05           2.3079e-05         -0.000172376           0.00126452 
                   5               126.47           -0.0268368           0.00171461         -0.000183458          3.93769e-05         -8.51576e-05          0.000598435            -0.004978 
                 5.2              131.108           -0.0273431           0.00178011         -0.000192825          3.03947e-05         -1.51325e-06         -7.00878e-05            0.0008058 
                 5.4              135.545           -0.0278412            0.0018448         -0.000202192          2.68325e-05          2.54381e-05         -0.000215749           0.00165027 
                 5.6              139.763           -0.0283396           0.00191063         -0.000213083          2.96431e-05          1.85829e-05         -0.000162988           0.00123122 
                 5.8              143.743           -0.0288468           0.00197982         -0.000226412           4.0169e-05         -3.07341e-05           0.00018259          -0.00156672 
                   6              147.462           -0.0293682           0.00205407         -0.000240305          4.42621e-05         -2.97472e-05          0.000129738         -0.000904124 
                 6.2                150.9           -0.0299026           0.00213403         -0.000253373           3.6057e-05           3.7668e-05         -0.000322761           0.00252939 
                 6.4              154.034           -0.0304446           0.00222187         -0.000274075          5.16702e-05          -2.2519e-05          6.61112e-05         -0.000454645 
                 6.6              156.848           -0.0309828           0.00231379         -0.000294298          5.37846e-05          3.10683e-06         -0.000133723           0.00114983 
                 6.8               159.33           -0.0315032           0.00240785          -0.00031724          6.25932e-05         -7.45621e-06         -8.27787e-05          0.000771469 
                   7              161.467           -0.0319928           0.00250092         -0.000342151          7.77437e-05         -5.09579e-05          0.000186044          -0.00129104 
                 7.2              163.238           -0.0324402           0.00258894         -0.000366427          9.34401e-05         -0.000102892          0.000538739          -0.00416059 
                 7.4              164.643            -0.032834           0.00266813         -0.000386917          9.73321e-05         -8.23408e-05          0.000362253          -0.00265781 
                 7.6              165.698           -0.0331627           0.00273531           -0.0004012          8.23849e-05          4.57677e-05         -0.000549445            0.0045457 
                 7.8              166.444           -0.0334194           0.00279071         -0.000418831          0.000101259         -3.91627e-05          3.64717e-05          -0.00015921 
                   8              166.938           -0.0336033           0.00283133         -0.000430245          0.000106088         -4.77208e-05          9.66223e-05          -0.00069693 
                 8.2              167.241           -0.0337231           0.00285853         -0.000437454          0.000105208         -2.47823e-05         -7.45847e-05          0.000651644 
                 8.4              167.412           -0.0337936           0.00287473         -0.000441539          0.000104275          -1.3198e-05          -0.00013986           0.00104685 
                 8.6              167.502           -0.0338312           0.00288403         -0.000445906          0.000113569         -6.07325e-05           0.00017146          -0.00130354 
                 8.8              167.544           -0.0338492           0.00288859         -0.000447793          0.000114656          -5.3765e-05          6.57338e-05          -0.00012502 
                   9              167.562           -0.0338568           0.00289053         -0.000449296           0.00012097         -9.51724e-05          0.000374409           -0.0026836 
                 9.2              167.569           -0.0338597           0.00289095         -0.000448448          0.000116048          -6.6924e-05          0.000188239          -0.00128335 
                 9.4              167.572           -0.0338605           0.00289069         -0.000446293           0.00010429          5.62506e-06         -0.000324468           0.00281916 
                 9.6              167.572           -0.0338611           0.00289153         -0.000449436          0.000119811          -8.5674e-05          0.000298437          -0.00202444 
                 9.8              167.573           -0.0338609           0.00289098         -0.000447287          0.000109451         -2.58199e-05         -0.000105043           0.00108583 
                  10              167.573           -0.0338608           0.00289062         -0.000445968          0.000103388           7.8742e-06         -0.000324985           0.00273631 
                10.2              167.573           -0.0338608           0.00289065         -0.000446135          0.000104408          1.34091e-06         -0.000279107           0.00237995 
                10.4              167.573           -0.0338609           0.00289076         -0.000446493          0.000105841         -5.82494e-06         -0.000236046           0.00207781 
                10.6              167.573           -0.0338609           0.00289076         -0.000446493          0.000105841         -5.82673e-06         -0.000236009           0.00207724 
                10.8              167.573           -0.0338609           0.00289076         -0.000446493          0.000105841         -5.82673e-06         -0.000236009           0.00207724 
                  11              167.573           -0.0338609           0.00289076         -0.000446493          0.000105841         -5.82673e-06         -0.000236009           0.00207724 
