            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        6.55975        1.32847       0.978157       0.965724       0.893219        0.83409       0.574669        0.35474 
           0.4        13.2072        1.31585       0.958214       0.934508       0.799949       0.692438       0.241914      -0.111127 
           0.6        20.0231        1.30098       0.941203       0.907726       0.723511       0.577841     -0.0032178      -0.428269 
           0.8        27.0749        1.28456       0.927343       0.885561       0.663247       0.487483      -0.179202      -0.641165 
             1        34.4111        1.26714       0.916223       0.867325       0.616083       0.415778      -0.307003      -0.788809 
           1.2        42.0581        1.24921       0.907151       0.851967       0.578304       0.356961      -0.403607      -0.897452 
           1.4        50.0175        1.23119       0.899444       0.838492       0.546703       0.306469      -0.480423      -0.981882 
           1.6        58.2659        1.21348       0.892579       0.826147       0.518985       0.261239      -0.544286       -1.04948 
           1.8        66.7561        1.19643        0.88621       0.814456       0.493708       0.219463      -0.599034       -1.10379 
             2        75.4193         1.1803       0.880138        0.80316       0.470058       0.180196        -0.6468       -1.14665 
           2.2        84.1689        1.16531       0.874268       0.792155       0.447626       0.143017      -0.688826       -1.17935 
           2.4        92.9048        1.15157       0.868569       0.781427       0.426241         0.1078      -0.725917       -1.20302 
           2.6        101.519        1.13914       0.863041       0.771019       0.405861      0.0745645      -0.758656       -1.21879 
           2.8        109.901        1.12806       0.857708       0.760993       0.386505      0.0433857       -0.78753        -1.2278 
             3        117.941         1.1183        0.85259       0.751416       0.368197      0.0143335      -0.812987       -1.23113 
           3.2        125.534        1.10984       0.847714       0.742352       0.350975     -0.0125114      -0.835353       -1.22966 
           3.4        132.584        1.10265       0.843113       0.733879       0.334927      -0.036993      -0.854744       -1.22401 
           3.6        139.013        1.09666       0.838832       0.726093        0.32019     -0.0589308      -0.871257       -1.21504 
           3.8        144.769        1.09182       0.834919       0.719072       0.306873     -0.0782302      -0.885098       -1.20372 
             4        149.826        1.08804       0.831396       0.712857       0.295025     -0.0948771      -0.896466       -1.19087 
           4.2        154.183        1.08525       0.828281       0.707477       0.284672      -0.108884      -0.905537       -1.17715 
           4.4        157.853         1.0834       0.825581       0.702942       0.275817       -0.12031      -0.912571       -1.16338 
           4.6        160.863        1.08238         0.8233       0.699237       0.268419      -0.129347      -0.917958       -1.15049 
           4.8        163.256        1.08202       0.821429       0.696302       0.262399      -0.136317      -0.922115        -1.1394 
             5        165.089        1.08215       0.819951       0.694057       0.257654      -0.141566      -0.925366       -1.13063 
           5.2        166.437        1.08255        0.81883       0.692407       0.254055      -0.145413       -0.92791       -1.12428 
           5.4        167.382        1.08308       0.818025       0.691249       0.251453      -0.148135       -0.92986       -1.12006 
           5.6        168.012        1.08361       0.817479       0.690481       0.249678      -0.149971      -0.931294       -1.11751 
           5.8        168.408        1.08406       0.817134       0.690006       0.248543      -0.151138      -0.932291       -1.11612 
             6        168.643         1.0844       0.816931       0.689733       0.247868       -0.15183       -0.93294       -1.11546 
           6.2        168.773        1.08463       0.816822       0.689588       0.247497      -0.152208      -0.933333        -1.1152 
           6.4         168.84        1.08478       0.816767       0.689518       0.247309      -0.152397      -0.933552       -1.11512 
           6.6        168.872        1.08486       0.816742       0.689488       0.247221      -0.152484      -0.933664       -1.11511 
           6.8        168.885         1.0849       0.816732       0.689476       0.247184       -0.15252      -0.933716       -1.11512 
             7        168.891        1.08491       0.816728       0.689472        0.24717      -0.152533      -0.933738       -1.11513 
           7.2        168.893        1.08492       0.816727       0.689471       0.247165      -0.152538      -0.933746       -1.11513 
           7.4        168.894        1.08492       0.816726        0.68947       0.247164      -0.152539      -0.933749       -1.11513 
           7.6        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539      -0.933749       -1.11513 
           7.8        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
             8        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           8.2        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           8.4        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           8.6        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           8.8        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
             9        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           9.2        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           9.4        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           9.6        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
           9.8        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
            10        168.894        1.08492       0.816726        0.68947       0.247163      -0.152539       -0.93375       -1.11513 
