                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              4.38276                2.805             0.970065              0.96518             0.854504             0.831596             0.428469             0.346226 
                 0.4              8.82627              2.77285             0.943235              0.93398             0.731184             0.690304           0.00826633            -0.116375 
                 0.6              13.3909              2.73251             0.921152             0.908085             0.634623             0.579745            -0.277686            -0.421211 
                 0.8              18.1359               2.6852             0.904131             0.887754             0.563124             0.496941            -0.464863            -0.616832 
                   1              23.1188              2.63181             0.891524             0.872229             0.511613             0.435768            -0.587757            -0.745005 
                 1.2              28.3937              2.57318             0.882262             0.860341             0.474396             0.389882            -0.671544            -0.833703 
                 1.4              34.0097               2.5103              0.87531             0.850969             0.446695             0.354158            -0.732047            -0.899229 
                 1.6              40.0086              2.44431             0.869849             0.843231              0.42504             0.324946            -0.778587            -0.950547 
                 1.8              46.4226              2.37646             0.865303             0.836501             0.407089             0.299804            -0.816605              -0.9926 
                   2              53.2717              2.30804             0.861287             0.830356             0.391323             0.277142            -0.849302             -1.02816 
                 2.2              60.5626              2.24023             0.857551             0.824517             0.376775             0.255942            -0.878522             -1.05876 
                 2.4              68.2868              2.17405             0.853937             0.818805              0.36286             0.235578            -0.905263             -1.08519 
                 2.6              76.4211              2.11035             0.850356             0.813111             0.349252              0.21569            -0.929992             -1.10777 
                 2.8              84.9286              2.04978              0.84676             0.807378             0.335798             0.196109            -0.952851             -1.12664 
                   3              93.7605              1.99279              0.84314             0.801588             0.322464             0.176786            -0.973827             -1.14181 
                 3.2              102.858              1.93964               0.8395             0.795747             0.309288             0.157753            -0.992849             -1.15336 
                 3.4              112.158              1.89042             0.835864             0.789881             0.296349             0.139087             -1.00985             -1.16142 
                 3.6               121.59               1.8451              0.83226             0.784025             0.283745             0.120884             -1.02481             -1.16624 
                 3.8              131.089              1.80355             0.828723              0.77822             0.271577             0.103239             -1.03778             -1.16817 
                   4              140.587              1.76553             0.825284             0.772507              0.25993            0.0862297             -1.04888             -1.16767 
                 4.2              150.026              1.73079             0.821966             0.766921             0.248865            0.0699045              -1.0583              -1.1652 
                 4.4              159.354                1.699             0.818793             0.761487             0.238411            0.0542774             -1.06628             -1.16127 
                 4.6              168.525              1.66988             0.815769             0.756217             0.228556            0.0393247             -1.07307             -1.15629 
                 4.8              177.503              1.64311             0.812886             0.751109             0.219248            0.0249842             -1.07897             -1.15064 
                   5              186.256              1.61844             0.810126             0.746142             0.210387            0.0111563             -1.08425             -1.14454 
                 5.2              194.753              1.59565             0.807451              0.74128             0.201828          -0.00228759             -1.08918              -1.1381 
                 5.4              202.964              1.57455             0.804805             0.736471             0.193385           -0.0154882             -1.09395             -1.13116 
                 5.6              210.848              1.55503             0.802124             0.731655             0.184864           -0.0285537             -1.09853             -1.12318 
                 5.8              218.361              1.53701             0.799342             0.726779              0.17612           -0.0414846             -1.10256             -1.11333 
                   6              225.448              1.52046             0.796415             0.721828             0.167139           -0.0541265             -1.10544             -1.10089 
                 6.2              232.053              1.50537             0.793349             0.716839             0.158047            -0.066224             -1.10671             -1.08581 
                 6.4              238.124              1.49176              0.79019              0.71189             0.149032           -0.0775519              -1.1063             -1.06862 
                 6.6              243.609              1.47966             0.787004             0.707075             0.140282           -0.0879298              -1.1043             -1.04974 
