                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2            0.0581952         -8.77735e-05         -5.67057e-07          1.73554e-06         -7.26864e-06          3.96768e-05         -0.000265984           0.00210187 
                 0.4             0.114697         -0.000169595         -4.79525e-07          1.22061e-06          -4.0716e-06          1.99482e-05         -0.000133186           0.00110979 
                 0.6             0.168034         -0.000240606         -7.85555e-07          4.27294e-06         -2.31144e-05          0.000145476          -0.00104725           0.00850653 
                 0.8             0.217156         -0.000298081          2.76299e-07          4.60499e-07         -3.40769e-06          2.21961e-05         -0.000152287           0.00113799 
                   1             0.261574          -0.00033998         -1.10867e-06          3.63185e-06          -1.0972e-05          3.46364e-05         -7.83333e-05         -0.000392087 
                 1.2             0.301438          -0.00037059          3.64917e-07          8.62531e-07          -6.9666e-06          5.29793e-05         -0.000429839           0.00381401 
                 1.4             0.337508         -0.000390065          4.14805e-07         -1.09627e-06           9.0072e-06         -6.74651e-05          0.000533143          -0.00458804 
                 1.6             0.371035          -0.00040476          8.08549e-07          5.39033e-08         -4.79739e-06            4.571e-05         -0.000395677           0.00355969 
                 1.8             0.403555         -0.000420042          6.19494e-07         -1.13987e-06          6.91355e-06         -4.35628e-05          0.000302065          -0.00232546 
                   2             0.436628         -0.000446811          1.32836e-06         -2.56511e-06          1.07643e-05          -5.4417e-05          0.000324555          -0.00224129 
                 2.2             0.471585          -0.00049429          5.51332e-07          8.05793e-07          -3.3292e-06          1.63491e-05         -9.26661e-05           0.00059336 
                 2.4             0.509371          -0.00057355          1.78652e-06         -1.72762e-06          7.55834e-06         -4.07561e-05          0.000259791          -0.00190755 
                 2.6             0.550575         -0.000688626          2.32484e-06         -1.03528e-06          5.64864e-06            -3.48e-05          0.000241929          -0.00189244 
                 2.8              0.59553          -0.00083979          4.16436e-06         -2.31726e-06          8.27834e-06         -3.08297e-05          9.77281e-05          3.63374e-05 
                   3             0.643442          -0.00102191          4.46039e-06           3.4502e-06         -1.52461e-05          7.77226e-05         -0.000457011           0.00304526 
                 3.2             0.692188          -0.00123036          7.18013e-06          2.88939e-06         -1.41002e-05          7.63376e-05         -0.000474452           0.00334981 
                 3.4             0.739008          -0.00145613          1.17725e-05         -3.39644e-06          1.44112e-05          -7.9079e-05          0.000516814          -0.00391967 
                 3.6             0.781208          -0.00168316          1.01125e-05          1.25447e-05         -5.15868e-05          0.000256871          -0.00152159            0.0104482 
                 3.8             0.816741          -0.00190342          2.16715e-05         -1.33457e-05          5.73009e-05         -0.000308911           0.00197055           -0.0145111 
                   4             0.844575          -0.00208981          2.08389e-05         -7.10416e-07          8.05138e-06         -7.28177e-05          0.000623627          -0.00561412 
                 4.2             0.864786          -0.00224055          2.46304e-05         -3.46906e-07         -2.77525e-06          2.28958e-05         -0.000186983           0.00164887 
                 4.4             0.878328          -0.00234764          2.51614e-05          5.23722e-06            -2.63e-05          0.000145731          -0.00095511           0.00723003 
                 4.6             0.886668          -0.00241962          3.02255e-05         -6.42856e-06          2.42481e-05         -0.000123045          0.000735225          -0.00505153 
                 4.8             0.891361          -0.00246096          3.00664e-05         -4.48752e-07         -1.07701e-05          0.000109383          -0.00101295           0.00970598 
                   5             0.893761          -0.00248165           2.7636e-05           7.6083e-06         -3.60275e-05          0.000189424          -0.00117414           0.00841497 
                 5.2             0.894869          -0.00249288          2.95015e-05          3.46419e-06         -2.26849e-05          0.000137339         -0.000935109           0.00714897 
                 5.4             0.895329          -0.00249797          3.18319e-05          -4.9144e-06          1.38497e-05         -4.71335e-05          0.000127439          0.000290597 
                 5.6             0.895497          -0.00249973          3.30543e-05         -1.27304e-05          6.40984e-05         -0.000395646           0.00279733           -0.0223585 
                 5.8             0.895552          -0.00249924          3.02607e-05         -2.90324e-06          1.99877e-05          -0.00015242           0.00120518           -0.0102963 
                   6             0.895567           -0.0025002           3.2605e-05         -1.08311e-05          5.29273e-05         -0.000317452           0.00218041           -0.0169641 
                 6.2             0.895571          -0.00249952           3.0595e-05         -2.67985e-06          1.09427e-05         -5.88451e-05          0.000334647          -0.00200252 
                 6.4             0.895572          -0.00249919          2.93667e-05          2.00989e-06         -1.06077e-05          5.94034e-05         -0.000424868           0.00360321 
                 6.6             0.895572          -0.00249941           2.9925e-05           1.1166e-07         -2.45653e-06          1.69724e-05         -0.000164811           0.00176714 
                 6.8             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                   7             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                 7.2             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                 7.4             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                 7.6             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                 7.8             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
                   8             0.895572          -0.00249919           2.9255e-05          2.56819e-06         -1.36226e-05          7.81623e-05         -0.000558749           0.00468549 
