                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.10264          -0.00116322          2.42147e-06          5.13316e-06         -2.77426e-05          0.000173557          -0.00124252            0.0100485 
                 0.4              2.18358           -0.0022336          1.30016e-05          1.33725e-06         -1.14399e-05          8.66786e-05         -0.000698329           0.00611766 
                 0.6              3.22267          -0.00314179          2.43556e-05          3.14026e-06         -8.75672e-06          1.56765e-05           7.8646e-05          -0.00175934 
                 0.8              4.20256          -0.00386127          3.73344e-05          4.59244e-06         -2.15583e-05          0.000106364         -0.000611516            0.0040081 
                   1              5.10982           -0.0043973          5.01974e-05          6.26245e-07          -1.1566e-05          8.16662e-05         -0.000620746           0.00519918 
                 1.2              5.93554          -0.00477406          5.90848e-05         -2.45976e-06          8.10373e-06         -5.41484e-05          0.000400216          -0.00329202 
                 1.4              6.67543          -0.00502582            6.467e-05          7.34035e-07         -1.22838e-05          8.00697e-05         -0.000586074           0.00479838 
                 1.6              7.32953          -0.00518373          6.99635e-05         -5.21179e-06          1.79411e-05          -0.00010324          0.000688939          -0.00522833 
                 1.8              7.90144          -0.00527196          7.01391e-05          2.86024e-06         -2.04013e-05          0.000110208         -0.000689342           0.00492417 
                   2              8.39743          -0.00531247          7.18672e-05          1.66718e-07         -8.83604e-06          5.30639e-05         -0.000371935           0.00298377 
                 2.2              8.82549          -0.00531956           7.2166e-05         -6.79849e-08         -7.39902e-06          4.25586e-05         -0.000288007           0.00225351 
                 2.4              9.19453          -0.00530433          7.20102e-05         -5.32926e-07         -5.05735e-06          2.73858e-05         -0.000168241           0.00115995 
                 2.6              9.51382          -0.00527499          7.22318e-05         -2.92207e-06          4.21492e-06         -1.61239e-05          6.79328e-05         -0.000267257 
                 2.8              9.79254          -0.00523584          7.11052e-05            -2.41e-06           3.9622e-06          -2.2415e-05          0.000147582          -0.00110404 
                   3              10.0396          -0.00519203          7.04511e-05         -2.27101e-06          9.96057e-07          1.21519e-06         -2.83976e-05          0.000261185 
                 3.2              10.2632          -0.00514524          6.76591e-05          3.94613e-06         -2.61614e-05           0.00015006          -0.00100724           0.00775912 
                 3.4              10.4708          -0.00510155           6.9068e-05         -3.71508e-06          5.82571e-06          -1.1661e-05         -4.17063e-05           0.00110072 
                 3.6              10.6686          -0.00506133          6.66065e-05          4.21797e-07         -6.21448e-06          2.36113e-05         -9.66572e-05          0.000374003 
                 3.8              10.8615          -0.00503125            6.593e-05          1.56516e-07         -2.92777e-06         -4.12465e-06          0.000135902          -0.00169432 
                   4              11.0533          -0.00501375          6.43428e-05          5.27444e-06         -2.87516e-05          0.000150561         -0.000935422           0.00673414 
                 4.2              11.2475           -0.0050133          6.64949e-05         -1.18249e-06         -2.03601e-06          1.32652e-05         -9.34254e-05          0.000736672 
                 4.4              11.4472          -0.00502932          6.75013e-05           -2.612e-06          4.44651e-06         -2.17433e-05          0.000124109         -0.000796458 
                 4.6              11.6514          -0.00506554          6.93653e-05         -3.25284e-06          2.25725e-06          1.09515e-05         -0.000194449           0.00223177 
                 4.8              11.8528          -0.00512511          7.21093e-05         -6.96036e-06          2.38761e-05         -0.000133166          0.000885459          -0.00682261 
                   5              12.0423          -0.00520892          7.50192e-05         -6.21146e-06          1.79534e-05         -8.95763e-05          0.000528655          -0.00359239 
                 5.2              12.2105          -0.00531068          7.68602e-05         -3.76725e-07         -3.30044e-06          -1.1875e-06          0.000115941          -0.00155865 
                 5.4              12.3508          -0.00542234           8.3533e-05         -6.13725e-06          1.54484e-05         -7.62622e-05          0.000449347          -0.00306124 
                 5.6              12.4602          -0.00552774          8.87385e-05         -7.77676e-06          2.14523e-05         -0.000108497          0.000654291          -0.00456607 
                 5.8              12.5396          -0.00561657          9.28415e-05         -6.56318e-06           1.3254e-05         -5.76252e-05          0.000296811          -0.00173331 
                   6              12.5932          -0.00568338          9.62822e-05         -7.09908e-06           1.5969e-05         -7.71211e-05          0.000444343          -0.00295728 
                 6.2              12.6266          -0.00572874          9.90135e-05         -8.05445e-06          1.96491e-05          -9.9758e-05           0.00061122          -0.00436244 
                 6.4              12.6457          -0.00575599          9.99785e-05         -6.08902e-06          9.86105e-06         -4.26706e-05          0.000217465          -0.00123793 
                 6.6              12.6558          -0.00577107           0.00010091          -6.2817e-06          1.01376e-05         -4.31818e-05          0.000216644          -0.00120774 
                 6.8              12.6607          -0.00577875          0.000101883         -8.38029e-06          2.08757e-05         -0.000111456          0.000723059           -0.0054764 
                   7              12.6628          -0.00578217          0.000102632          -1.0211e-05          2.69846e-05         -0.000131283          0.000760213          -0.00508828 
                 7.2              12.6636          -0.00578337          0.000102688         -1.08026e-05          3.16814e-05         -0.000165001            0.0010145          -0.00716952 
                 7.4              12.6639          -0.00578394          0.000102662          -1.0068e-05          2.68954e-05           -0.0001336          0.000789497          -0.00538526 
                 7.6               12.664          -0.00578377          0.000102077         -8.33072e-06          2.01517e-05         -0.000101114          0.000602394          -0.00412907 
                 7.8               12.664          -0.00578389          0.000102077         -7.99116e-06           1.7909e-05         -8.72789e-05          0.000512271           -0.0034969 
                   8               12.664          -0.00578388          0.000102085         -8.18857e-06          1.95357e-05         -9.97947e-05          0.000613376          -0.00437953 
                 8.2               12.664          -0.00578387          0.000101958         -7.54106e-06          1.59112e-05         -7.67135e-05          0.000446407           -0.0030199 
                 8.4               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 8.6               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 8.8               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                   9               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 9.2               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 9.4               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 9.6               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                 9.8               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
                  10               12.664          -0.00578387          0.000102037         -8.01484e-06          1.86829e-05         -9.45989e-05          0.000576019          -0.00407212 
