                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              2.95988          -0.00239608          1.51425e-05         -2.72647e-06          1.46797e-05         -9.17978e-05          0.000644689          -0.00507837 
                 0.4              5.94339          -0.00463616          5.49013e-05         -1.17778e-06          2.62477e-06         -2.41277e-05          0.000209948          -0.00191381 
                 0.6              8.97243          -0.00661039          0.000109948          2.19561e-06         -2.07302e-05          9.78887e-05         -0.000538171           0.00338239 
                 0.8              12.0656          -0.00828017           0.00017356         -5.00597e-06          3.31521e-07         -2.50713e-05          0.000301643          -0.00314655 
                   1              15.2367          -0.00966715          0.000234146         -5.17173e-06         -1.84752e-05          9.96608e-05         -0.000615003           0.00437172 
                 1.2              18.4938           -0.0108325          0.000292259         -1.22473e-05          -4.8016e-06          4.05486e-05         -0.000321977           0.00280584 
                 1.4              21.8386           -0.0118435          0.000344747         -1.23176e-05         -2.21488e-05          0.000143988          -0.00102243           0.00821639 
                 1.6              25.2657             -0.01276          0.000397286         -2.04348e-05          1.01323e-06          5.07408e-06         -4.19146e-05          0.000329686 
                 1.8              28.7624            -0.013623          0.000449371         -2.52795e-05          4.42244e-06         -5.30554e-06         -1.05311e-05          0.000315464 
                   2              32.3094           -0.0144593          0.000504754         -3.64383e-05          3.84749e-05          -0.00020144           0.00131251          -0.00983261 
                 2.2              35.8806           -0.0152805          0.000558853         -3.23684e-05         -4.23627e-06          4.94696e-05          -0.00038632           0.00331283 
                 2.4              39.4447           -0.0160943          0.000618105         -3.68921e-05         -7.19488e-06          6.35218e-05         -0.000439813           0.00344541 
                 2.6              42.9659              -0.0169           0.00068033         -4.25919e-05         -7.93187e-06          7.22805e-05         -0.000504037           0.00396662 
                 2.8              46.4058           -0.0176951          0.000747492         -5.94753e-05           4.7063e-05           -0.0002612           0.00185333           -0.0149157 
                   3              49.7252           -0.0184733           0.00081351         -6.22018e-05          2.23227e-05         -9.60619e-05          0.000653704          -0.00513607 
                 3.2              52.8858           -0.0192281           0.00088035         -6.55942e-05          1.38033e-06          3.77966e-05         -0.000284298           0.00230038 
                 3.4              55.8518           -0.0199531          0.000948187         -7.30683e-05          4.29708e-07          4.80271e-05         -0.000344497           0.00270802 
                 3.6              58.5929           -0.0206403             0.001015         -8.12215e-05          4.42033e-06          2.10725e-05         -0.000112776            0.0006279 
                 3.8              61.0851           -0.0212827           0.00107812         -8.12146e-05         -3.28067e-05          0.000233961          -0.00148494            0.0107393 
                   4              63.3128           -0.0218761           0.00114337         -9.87794e-05          8.49749e-06          2.95517e-05         -0.000269352           0.00247337 
                 4.2              65.2684            -0.022411           0.00120195         -0.000106422          1.25482e-05         -9.84244e-06          0.000128157          -0.00145701 
                 4.4              66.9505            -0.022882           0.00125668         -0.000115668          1.75802e-05         -1.55533e-05           8.5094e-05         -0.000654956 
                 4.6              68.3618           -0.0232841           0.00130452         -0.000121676          1.15562e-05           3.5928e-05         -0.000324518           0.00296874 
                 4.8              69.5098           -0.0236154           0.00134505         -0.000128039          1.79255e-05         -1.94073e-05          0.000198495          -0.00210501 
                   5              70.4104           -0.0238784           0.00137917         -0.000137437          3.67417e-05         -0.000111006          0.000752901          -0.00598955 
                 5.2               71.088           -0.0240762           0.00140294         -0.000136929          1.72322e-05          3.27763e-07          2.83494e-05         -0.000543737 
                 5.4              71.5741           -0.0242178           0.00142046         -0.000137676          4.94592e-06          8.50182e-05         -0.000594448           0.00455834 
                 5.6              71.9048           -0.0243131           0.00143308         -0.000141687          1.26695e-05          5.46973e-05         -0.000453327           0.00385315 
                 5.8              72.1168           -0.0243724           0.00144059         -0.000143933          1.77906e-05          3.05865e-05         -0.000323192           0.00310151 
                   6              72.2442           -0.0244063            0.0014449         -0.000146849          3.39404e-05         -8.53826e-05          0.000590613          -0.00482405 
                 6.2              72.3155           -0.0244244           0.00144686         -0.000145087          1.90554e-05          2.15321e-05         -0.000237805            0.0022415 
                 6.4              72.3523           -0.0244324           0.00144649         -0.000141267          3.81467e-06          9.32783e-05          -0.00063276           0.00471156 
                 6.6              72.3698           -0.0244366           0.00144801         -0.000145102          1.96905e-05          1.37281e-05         -0.000170208           0.00166432 
                 6.8              72.3774           -0.0244383           0.00144904         -0.000148928          3.97638e-05         -0.000111492          0.000731429          -0.00569578 
                   7              72.3803           -0.0244381           0.00144679         -0.000140052         -3.24674e-06          0.000139843         -0.000988748           0.00779556 
                 7.2              72.3814           -0.0244392           0.00144917         -0.000148367          3.50366e-05         -7.78985e-05          0.000481086          -0.00366284 
                 7.4              72.3817           -0.0244392             0.001449         -0.000147496          2.96346e-05         -3.96067e-05          0.000176887         -0.000980046 
                 7.6              72.3818           -0.0244386           0.00144793         -0.000144802          2.12484e-05         -1.00592e-05          7.32547e-05         -0.000756555 
                 7.8              72.3818           -0.0244387           0.00144818         -0.000145479          2.34589e-05         -1.80294e-05          0.000100585         -0.000796444 
                   8              72.3818           -0.0244385           0.00144752         -0.000143323          1.45893e-05          2.64307e-05         -0.000162632           0.00100146 
                 8.2              72.3818           -0.0244385           0.00144755         -0.000143392          1.47827e-05          2.59471e-05         -0.000162841           0.00102537 
                 8.4              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 8.6              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 8.8              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                   9              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 9.2              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 9.4              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 9.6              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                 9.8              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
                  10              72.3818           -0.0244385           0.00144757         -0.000143462          1.49761e-05          2.54636e-05         -0.000163048           0.00104924 
