                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.22528          -0.00123695          5.18247e-06         -4.29288e-06          2.07788e-05            -0.000123          0.000851117          -0.00672257 
                 0.4              2.43568          -0.00237281          1.55767e-05         -4.34785e-06           2.5188e-05         -0.000171471           0.00131607           -0.0112902 
                 0.6              3.61693           -0.0033381          2.94117e-05         -5.03189e-07         -2.56018e-06          2.90523e-05         -0.000279273           0.00272738 
                 0.8              4.75596           -0.0041046          4.50803e-05         -5.82428e-06          2.66613e-05         -0.000164531           0.00116579          -0.00934873 
                   1              5.84145          -0.00468067          5.72974e-05         -2.91024e-06          7.58373e-06         -3.88602e-05           0.00023387          -0.00161561 
                 1.2              6.86431           -0.0050962          6.66054e-05          3.49634e-07         -1.02414e-05           6.3211e-05         -0.000433022           0.00330682 
                 1.4              7.81799          -0.00538598          7.42774e-05         -1.49655e-06         -2.04656e-06          1.78307e-05         -0.000155232            0.0014409 
                 1.6              8.69861          -0.00558094          7.96794e-05         -3.25339e-06          6.13891e-06         -3.14878e-05          0.000188099          -0.00127525 
                 1.8              9.50497          -0.00570591          8.25568e-05         -1.68333e-07          -1.2867e-05          8.66179e-05         -0.000623453           0.00494125 
                   2              10.2381          -0.00577927          8.54354e-05         -4.60044e-06          7.61856e-06         -2.23869e-05          3.58854e-05          0.000453241 
                 2.2              10.9012          -0.00581391          8.33948e-05          5.18293e-06          -3.4455e-05          0.000198713          -0.00134342            0.0104289 
                 2.4              11.4984          -0.00582394          8.59513e-05         -3.97447e-06          1.00536e-05         -6.15565e-05          0.000435001          -0.00347898 
                 2.6              12.0349          -0.00581497          8.62655e-05         -5.35109e-06           1.3868e-05         -7.16497e-05          0.000440517          -0.00312538 
                 2.8              12.5165          -0.00579241          8.36418e-05          2.38086e-06          -2.3489e-05          0.000147661          -0.00106624           0.00871245 
                   3              12.9488           -0.0057627          8.38919e-05         -2.22414e-06           2.4481e-06         -2.06737e-05          0.000175437          -0.00156878 
                 3.2              13.3378          -0.00572708          8.19024e-05          3.92867e-06         -3.30413e-05          0.000209524          -0.00150506            0.0121629 
                 3.4              13.6896          -0.00568827           8.1646e-05          9.71541e-07         -1.78165e-05           0.00012034         -0.000909604           0.00768005 
                 3.6              14.0101           -0.0056475          8.07915e-05          1.31333e-06         -2.00498e-05          0.000131548         -0.000957307           0.00777933 
                 3.8              14.3055          -0.00560568          7.93753e-05          2.15302e-06          -2.0957e-05          0.000123449         -0.000827209           0.00626218 
                   4              14.5812          -0.00556633          8.06793e-05         -5.43851e-06          1.07056e-05         -3.42702e-05          9.13985e-05          0.000135958 
                 4.2              14.8424           -0.0055294           7.8087e-05          3.57085e-07         -1.43979e-05          0.000100597         -0.000773116           0.00658033 
                 4.4              15.0933          -0.00550017          7.80347e-05         -2.77607e-06          3.00133e-06         -1.06802e-05          3.73279e-05         -5.75885e-05 
                 4.6              15.3372          -0.00547972          7.59659e-05          2.05384e-06         -1.69588e-05          9.24357e-05         -0.000600385           0.00453549 
                 4.8              15.5769          -0.00547332          7.83533e-05         -5.91903e-06           1.5202e-05         -6.79533e-05           0.00035353          -0.00205836 
                   5              15.8153          -0.00547823          7.62741e-05          6.44944e-07          -8.9407e-06          4.04102e-05         -0.000218453           0.00138311 
                 5.2              16.0542          -0.00549922          7.75249e-05         -3.73734e-07         -6.47183e-06          3.14809e-05         -0.000167632          0.000956516 
