                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              3.25048          -0.00289116          2.26274e-05         -5.66685e-06           2.6513e-05         -0.000154999           0.00105447           -0.0081941 
                 0.4              6.52299          -0.00559653          7.90282e-05         -2.75947e-07         -5.56493e-06          2.38694e-05         -0.000117845          0.000649918 
                 0.6              9.83752          -0.00798859           0.00016251         -8.23378e-06          1.31741e-05         -7.41244e-05          0.000505046          -0.00398191 
                 0.8              13.2102           -0.0100161          0.000251321         -6.49499e-06         -1.33836e-05          5.63959e-05         -0.000255606           0.00121236 
                   1              16.6518            -0.011709          0.000342804         -1.66709e-05         -1.69351e-06          2.69581e-05         -0.000227405           0.00197028 
                 1.2              20.1667           -0.0131327          0.000425068         -1.92198e-05         -1.08893e-05           5.3167e-05         -0.000265354            0.0015079 
                 1.4              23.7523           -0.0143703          0.000504819         -2.87088e-05          1.41039e-06          1.60827e-06         -6.31519e-07         -3.12054e-05 
                 1.6              27.3989           -0.0154892          0.000583768         -4.62574e-05          5.36664e-05         -0.000289081           0.00192583           -0.0147312 
                 1.8              31.0899           -0.0165364          0.000659257         -4.97686e-05          3.55389e-05         -0.000172397            0.0011067           -0.0082362 
                   2              34.8023            -0.017542          0.000735587          -5.2304e-05          1.76712e-05         -8.57673e-05          0.000627624          -0.00516154 
                 2.2               38.508           -0.0185244          0.000815857         -5.68583e-05          6.18054e-07           1.4436e-05         -1.60136e-05         -0.000452745 
                 2.4              42.1743           -0.0194919          0.000901876         -7.00426e-05          1.76482e-05         -6.41196e-05          0.000442059          -0.00351986 
                 2.6              45.7648            -0.020446          0.000989406         -7.85975e-05          1.47144e-05         -5.19744e-05          0.000415037           -0.0035956 
                 2.8              49.2402           -0.0213888           0.00107969           -8.292e-05         -2.04508e-05          0.000174445          -0.00117652           0.00903802 
                   3              52.5599           -0.0223196           0.00117677         -0.000104566          2.83676e-05         -9.88015e-05          0.000670175          -0.00523553 
                 3.2              55.6842           -0.0232331           0.00127433         -0.000116424          2.06701e-05         -2.68694e-05          0.000119543         -0.000690554 
                 3.4              58.5767           -0.0241228           0.00137346         -0.000129352          2.17834e-05         -2.80367e-05          0.000141177         -0.000820442 
