            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2       0.848697        10.7162       0.984755       0.983544       0.924836        0.91892       0.694589       0.671009 
           0.4        1.71552        10.5778       0.971145       0.968745       0.859552       0.848042       0.446385       0.402628 
           0.6        2.61879        10.3744       0.960112       0.956528       0.807868       0.790943       0.261366       0.199536 
           0.8        3.57716        10.1131       0.951822       0.947072       0.769734       0.747573       0.131291      0.0527735 
             1        4.60963        9.80183       0.945891       0.940023       0.742773        0.71564      0.0423031     -0.0516745 
           1.2        5.73558        9.44923       0.941721       0.934815       0.723938       0.692215     -0.0187376      -0.126808 
           1.4        6.97452        9.06496       0.938749       0.930913       0.710566       0.674723     -0.0617504      -0.182363 
           1.6        8.34573        8.65919       0.936565       0.927905       0.700724       0.661267     -0.0934233      -0.224896 
           1.8        9.86815        8.24163       0.934869       0.925509       0.693095       0.650555      -0.118035      -0.258641 
             2        11.5595         7.8214       0.933482        0.92353       0.686832       0.641727      -0.138311      -0.286341 
           2.2        13.4361        7.40636       0.932275       0.921843       0.681383       0.634207      -0.156009      -0.309818 
           2.4         15.512         7.0029       0.931168       0.920355       0.676378       0.627594      -0.172283       -0.33033 
           2.6        17.7983        6.61605       0.930105       0.919002       0.671575       0.621598       -0.18789      -0.348769 
           2.8        20.3027        6.24937       0.929051       0.917735        0.66682       0.616007      -0.203297      -0.365773 
             3         23.029        5.90512       0.927981       0.916521       0.662018        0.61067      -0.218747      -0.381789 
           3.2         25.977        5.58457       0.926898       0.915335       0.657143       0.605483      -0.234306       -0.39711 
           3.4        29.1428        5.28795       0.925787       0.914159       0.652189       0.600376      -0.249931      -0.411925 
           3.6        32.5188        5.01494       0.924666       0.912984       0.647187       0.595302      -0.265539      -0.426358 
           3.8        36.0948        4.76455       0.923528       0.911802       0.642156       0.590232       -0.28102      -0.440495 
             4        39.8578        4.53559       0.922389       0.910608       0.637134       0.585139      -0.296285      -0.454405 
           4.2        43.7931        4.32658       0.921255       0.909397       0.632144       0.580006      -0.311246      -0.468141 
           4.4        47.8849        4.13591       0.920124       0.908166       0.627214       0.574823      -0.325818      -0.481738 
           4.6        52.1167        3.96195       0.919011       0.906915       0.622369       0.569583      -0.339929       -0.49522 
           4.8        56.4722        3.80308       0.917917       0.905642       0.617634       0.564285      -0.353524      -0.508602 
             5        60.9361         3.6577       0.916845        0.90435       0.613018       0.558928      -0.366566      -0.521897 
           5.2        65.4936        3.52436       0.915798       0.903037       0.608535       0.553511      -0.379051      -0.535122 
           5.4        70.1307        3.40173       0.914778       0.901701       0.604175       0.548031      -0.391018      -0.548301 
           5.6        74.8345        3.28861       0.913774       0.900343       0.599919       0.542477      -0.402547      -0.561475 
           5.8        79.5912          3.184       0.912784       0.898958       0.595727        0.53683      -0.413769      -0.574695 
             6        84.3848        3.08711       0.911795       0.897539       0.591543       0.531067      -0.424858      -0.588019 
           6.2        89.1958        2.99732       0.910785       0.896078       0.587299       0.525156      -0.436019      -0.601506 
           6.4        93.9986         2.9142       0.909739       0.894568       0.582913       0.519069       -0.44747      -0.615198 
           6.6        98.7607        2.83751       0.908642       0.893001       0.578309       0.512781      -0.459404      -0.629098 
           6.8        103.441        2.76712       0.907474       0.891373       0.573425       0.506287       -0.47195      -0.643146 
             7        107.991        2.70302       0.906226       0.889686       0.568229       0.499608      -0.485131        -0.6572 
           7.2        112.357        2.64522       0.904896       0.887953       0.562732       0.492803      -0.498837       -0.67103 
           7.4         116.48        2.59374       0.903504       0.886196       0.556999        0.48597      -0.512832      -0.684341 
           7.6        120.304        2.54856       0.902069       0.884445       0.551144       0.479244      -0.526767      -0.696805 
           7.8         123.78         2.5096       0.900635       0.882742       0.545329        0.47279      -0.540235      -0.708109 
             8        126.868        2.47667       0.899242       0.881136       0.539737       0.466781      -0.552812      -0.718003 
           8.2        129.545         2.4495       0.897941       0.879673       0.534557       0.461379      -0.564131      -0.726332 
