                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              8.10764          -0.00745121          0.000142384         -6.98107e-06          1.06196e-05         -5.24567e-05          0.000308166          -0.00206457 
                 0.4              16.2735           -0.0143773          0.000525965          -3.1075e-05         -2.09543e-06          2.41497e-05         -0.000132756           0.00076216 
                 0.6              24.5496           -0.0204259           0.00105742         -9.21196e-05          1.29371e-05          4.19559e-07         -6.97498e-05          0.000817452 
                 0.8              32.9761           -0.0254895           0.00163368         -0.000177138          4.41563e-05         -0.000111702          0.000732315          -0.00573251 
                   1              41.5769           -0.0296688           0.00218823          -0.00026246          2.47709e-05          0.000112586         -0.000827401           0.00639273 
                 1.2              50.3572           -0.0331705           0.00270625         -0.000367493          9.25707e-05         -0.000150153          0.000857852          -0.00625586 
                 1.4              59.3017           -0.0362077           0.00318883         -0.000464169          0.000120298         -0.000187136           0.00112769          -0.00884859 
                 1.6              68.3757           -0.0389504           0.00365395         -0.000556397           0.00011019          2.63295e-05         -0.000426639           0.00358874 
                 1.8               77.527           -0.0415122           0.00412084         -0.000663718           0.00014913         -5.03967e-05          0.000109545          -0.00103052 
                   2              86.6892           -0.0439576           0.00459683         -0.000776083          0.000163019          7.28532e-05         -0.000860127           0.00684121 
                 2.2              95.7857           -0.0463184           0.00508693         -0.000904039          0.000207682          3.40504e-05         -0.000663589           0.00508854 
                 2.4              104.733           -0.0486086           0.00559007          -0.00104568          0.000271605         -7.82135e-05         -3.12946e-05          0.000269875 
                 2.6              113.442           -0.0508363           0.00610486          -0.00120135          0.000357512         -0.000271471           0.00105142          -0.00754896 
                 2.8              121.818           -0.0530056           0.00662369           -0.0013505          0.000380257         -9.58851e-05         -0.000237137           0.00208589 
                   3              129.757            -0.055122           0.00715413          -0.00152144          0.000465594          -0.00022317          0.000347865          -0.00187499 
                 3.2              137.158           -0.0571719            0.0076885          -0.00169475          0.000532954         -0.000240186          0.000291266          -0.00162393 
                 3.4              143.934           -0.0591283           0.00822183          -0.00187397          0.000595682         -0.000176943         -0.000442145           0.00444592 
                 3.6              150.026           -0.0609615           0.00874371          -0.00205846          0.000680157         -0.000243775         -0.000210254           0.00251784 
                 3.8              155.401           -0.0626517           0.00924965          -0.00225084            0.0007921         -0.000413763          0.000513673          -0.00213312 
                   4               160.04           -0.0641771           0.00972651          -0.00243367          0.000876838         -0.000445783          0.000445709          -0.00157568 
                 4.2              163.927           -0.0655222            0.0101683          -0.00261456          0.000974845         -0.000526313          0.000591129          -0.00217836 
                 4.4              167.067           -0.0666673            0.0105597           -0.0027828           0.00107649         -0.000656917           0.00112323          -0.00602603 
                 4.6              169.499           -0.0675986            0.0108862          -0.00292098           0.00112953         -0.000558846          0.000170394           0.00134197 
                 4.8              171.294           -0.0683167            0.0111467          -0.00304493           0.00123221         -0.000808938           0.00154986          -0.00886096 
                   5              172.549           -0.0688338            0.0113349            -0.003127           0.00125972         -0.000705694             0.000597            -0.001007 
                 5.2              173.378           -0.0691802            0.0114624           -0.0031854           0.00129412         -0.000739892          0.000733825          -0.00225642 
                 5.4              173.891           -0.0693942            0.0115409          -0.00321927            0.0013023         -0.000676306          0.000198782           0.00206315 
                 5.6              174.187           -0.0695155            0.0115854          -0.00324009           0.00131741           -0.0007089          0.000394646          0.000452433 
                 5.8              174.347           -0.0695793              0.01161          -0.00325574           0.00134384         -0.000812036          0.000973359           -0.0034666 
                   6              174.426           -0.0696089            0.0116207          -0.00326157           0.00135381         -0.000865257           0.00137191          -0.00685585 
                 6.2              174.462           -0.0696215            0.0116248          -0.00326165           0.00134472          -0.00080205          0.000914533           -0.0031611 
                 6.4              174.477           -0.0696264            0.0116263          -0.00326175           0.00134211         -0.000784889          0.000795314          -0.00221138 
                 6.6              174.483           -0.0696281             0.011627           -0.0032627           0.00134641         -0.000813021            0.0010087          -0.00403072 
