                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.91008          -0.00547204          8.17856e-05         -6.43124e-06          2.09426e-05         -0.000118152          0.000779822          -0.00588735 
                 0.4              3.82882            -0.010808          0.000313352         -1.58551e-05          5.47471e-06         -3.66371e-05          0.000308612          -0.00280128 
                 0.6              5.76481           -0.0159618          0.000680188         -4.79201e-05          6.19449e-07          1.09138e-05          1.90943e-05         -0.000878654 
                 0.8              7.72643           -0.0209299           0.00116485         -0.000110575          1.37608e-05          2.30866e-05         -0.000270277           0.00267589 
                   1              9.72166           -0.0257442           0.00175064         -0.000196281          8.30758e-06          0.000134386         -0.000938139           0.00715319 
                 1.2              11.7578           -0.0304625           0.00244158         -0.000338608          0.000110707         -0.000287507           0.00179767           -0.0134176 
                 1.4              13.8413           -0.0351397           0.00322981         -0.000503033          0.000136997         -0.000209913           0.00134141           -0.0111335 
                 1.6              15.9769           -0.0398247            0.0041254         -0.000712944          0.000167101         -1.49312e-05         -0.000177531          0.000988602 
                 1.8               18.168           -0.0445548            0.0051395          -0.00098648          0.000258139         -3.51382e-05          -0.00028696           0.00193362 
                   2              20.4159           -0.0493506           0.00627807          -0.00132623          0.000390788         -0.000134211          0.000101727          -0.00140169 
                 2.2              22.7196           -0.0542237           0.00754934          -0.00174163          0.000557471          -0.00015922         -0.000433728           0.00414164 
                 2.4              25.0763           -0.0591748            0.0089572          -0.00223977          0.000769602         -0.000196368         -0.000993451           0.00933688 
                 2.6              27.4813           -0.0641982            0.0105078          -0.00284443           0.00111015         -0.000673665           0.00119983          -0.00670565 
                 2.8              29.9282            -0.069282            0.0121966          -0.00353762           0.00144974         -0.000756489          0.000340434           0.00118584 
                   3              32.4092           -0.0744123            0.0140269          -0.00434917           0.00191171           -0.0011152           0.00088692           -0.0011598 
                 3.2              34.9159           -0.0795702            0.0159909          -0.00527337            0.0024553          -0.00147755          0.000970977          0.000549355 
                 3.4              37.4388           -0.0847368            0.0180836          -0.00632027           0.00311873          -0.00201473           0.00163574          -0.00143825 
                 3.6              39.9683           -0.0898922            0.0202954          -0.00748958           0.00390088          -0.00269237           0.00264584          -0.00577173 
                 3.8              42.4949           -0.0950172            0.0226164          -0.00878204           0.00480724          -0.00348621           0.00361174          -0.00834271 
                   4              45.0092            -0.100093            0.0250339           -0.0101931           0.00582853          -0.00430552           0.00376185          -0.00252634 
                 4.2              47.5025            -0.105102             0.027535           -0.0117222           0.00699644          -0.00537275           0.00477812          -0.00257291 
                 4.4              49.9672             -0.11003             0.030109           -0.0133726           0.00835167          -0.00690194           0.00795429           -0.0177832 
                 4.6              52.3969            -0.114863            0.0327361           -0.0151114           0.00977022          -0.00819355           0.00853197           -0.0109811 
                 4.8              54.7866            -0.119595            0.0354109           -0.0169568            0.0113724          -0.00996039            0.0113677           -0.0203843 
                   5              57.1323            -0.124217            0.0381179           -0.0188814            0.0130515           -0.0115614            0.0118387          -0.00813424 
