                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.63248           -0.0199248           0.00103037         -9.15876e-05          1.54115e-05         -2.17374e-05          0.000120248         -0.000849143 
                 0.4              11.3029           -0.0388869           0.00387981         -0.000660145          0.000187515         -0.000231037           0.00133259           -0.0108474 
                 0.6              17.0465           -0.0568637           0.00819382          -0.00198912          0.000701913           -0.0003674          0.000435556          -0.00147476 
                 0.8              22.8935           -0.0740075            0.0137076          -0.00424693           0.00188579          -0.00111791          0.000868622         -0.000579526 
                   1              28.8667           -0.0905639            0.0202775           -0.0075393           0.00397239          -0.00263111           0.00142986           0.00507378 
                 1.2              34.9797            -0.106779            0.0278675           -0.0120085           0.00734554          -0.00589177           0.00609097          -0.00973854 
                 1.4              41.2358            -0.122835            0.0364825           -0.0177804            0.0122412           -0.0108762            0.0111927          -0.00748744 
                 1.6              47.6273             -0.13883            0.0461385            -0.025018            0.0191217           -0.0189715            0.0230149           -0.0314989 
                 1.8              54.1358            -0.154794            0.0568282             -0.03385            0.0283386            -0.030771            0.0409666           -0.0624109 
                   2              60.7332            -0.170703            0.0685104           -0.0443713            0.0402703           -0.0473736            0.0687785            -0.119475 
                 2.2              67.3831            -0.186495            0.0811076           -0.0566252            0.0552323           -0.0697417              0.10883               -0.205 
                 2.4              74.0413            -0.202084            0.0945053           -0.0705832            0.0734112           -0.0985987             0.163122             -0.32296 
                 2.6              80.6582            -0.217375              0.10856           -0.0861569            0.0949056            -0.134641             0.234358            -0.483004 
                 2.8              87.1793            -0.232261             0.123103              -0.1032             0.119732             -0.17867             0.327509            -0.716496 
                   3              93.5467            -0.246632             0.137935            -0.121463              0.14757            -0.230091             0.439698            -0.998336 
                 3.2              99.7015            -0.260382             0.152846             -0.14066             0.178068            -0.288713             0.572856             -1.34858 
                 3.4              105.585            -0.273407             0.167615            -0.160448             0.210679            -0.353594             0.725171             -1.76204 
                 3.6              111.141            -0.285609             0.182017            -0.180444              0.24472            -0.423406              0.89386             -2.23272 
                 3.8              116.321            -0.296907             0.195837            -0.200247             0.279399             -0.49639               1.0744             -2.74686 
                   4              121.082            -0.307234             0.208881            -0.219474             0.313954             -0.57095              1.26379             -3.30423 
                 4.2              125.395            -0.316546             0.220976             -0.23774             0.347482            -0.644594              1.45328             -3.86363 
                 4.4              129.241            -0.324823             0.231998            -0.254754             0.379334            -0.715862              1.64014             -4.42731 
                 4.6              132.613            -0.332068             0.241857            -0.270265             0.408864            -0.782978              1.81885             -4.97593 
                 4.8              135.521            -0.338311             0.250514            -0.284106             0.435593            -0.844476              1.98431             -5.48794 
                   5              137.982            -0.343599             0.257969              -0.2962             0.459243            -0.899501              2.13381             -5.95421 
                 5.2              140.024            -0.347994             0.264256            -0.306523             0.479639            -0.947338              2.26436             -6.36021 
                 5.4              141.675            -0.351561             0.269422            -0.315104             0.496779            -0.988026              2.37729             -6.72236 
                 5.6               142.97            -0.354371             0.273535            -0.321997             0.510654             -1.02115              2.46936             -7.01541 
                 5.8              143.948            -0.356505             0.276688            -0.327326             0.521463             -1.04714              2.54226             -7.25043 
                   6              144.657            -0.358059                0.279            -0.331258             0.529475             -1.06646              2.59629             -7.42226 
                 6.2              145.145            -0.359137             0.280614            -0.334018             0.535139             -1.08023              2.63535             -7.54964 
                 6.4              145.464            -0.359844             0.281675            -0.335841             0.538889             -1.08936              2.66114             -7.63292 
                 6.6              145.659            -0.360279              0.28233            -0.336969             0.541212               -1.095              2.67697             -7.68292 
                 6.8              145.771            -0.360529             0.282709            -0.337622             0.542563             -1.09831              2.68631             -7.71275 
                   7              145.831            -0.360663             0.282911            -0.337971             0.543287             -1.10008               2.6914             -7.72959 
                 7.2               145.86            -0.360729             0.283011            -0.338146             0.543654             -1.10101              2.69419             -7.73978 
                 7.4              145.873            -0.360758             0.283055            -0.338222             0.543809             -1.10137              2.69505             -7.74136 
                 7.6              145.878            -0.360771             0.283074            -0.338256             0.543882             -1.10156              2.69573             -7.74441 
                 7.8               145.88            -0.360775             0.283081            -0.338267             0.543903              -1.1016              2.69579             -7.74421 
                   8              145.881            -0.360777             0.283084            -0.338273             0.543921             -1.10168              2.69625             -7.74753 
                 8.2              145.881            -0.360777             0.283083             -0.33827             0.543905             -1.10159              2.69559             -7.74257 
                 8.4              145.881            -0.360777             0.283084            -0.338271              0.54391             -1.10162              2.69582             -7.74442 
                 8.6              145.881            -0.360777             0.283084            -0.338271             0.543906             -1.10159              2.69567              -7.7433 
                 8.8              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74342 
                   9              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69568             -7.74337 
                 9.2              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                 9.4              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                 9.6              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                 9.8              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                  10              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                10.2              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                10.4              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                10.6              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                10.8              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                  11              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                11.2              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                11.4              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                11.6              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                11.8              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
                  12              145.881            -0.360777             0.283084            -0.338271             0.543907              -1.1016              2.69569             -7.74345 
