                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              8.63391           -0.0390639           0.00390494         -0.000668829          0.000174031           -0.0001269          0.000623308           -0.0053183 
                 0.4               17.278           -0.0745092            0.0138902          -0.00438557           0.00198936          -0.00119219          0.000934557          -0.00123383 
                 0.6              25.9338            -0.106695            0.0278712            -0.012205           0.00761101          -0.00607043           0.00500202           0.00324454 
                 0.8              34.5858            -0.136107            0.0444309            -0.024095            0.0185715           -0.0186604            0.0229982           -0.0319186 
                   1              43.1957            -0.163212            0.0626608           -0.0396033            0.0354112           -0.0412141            0.0593077             -0.10227 
                 1.2              51.6984            -0.188354            0.0819615           -0.0582056            0.0582182           -0.0756203              0.12138            -0.233959 
                 1.4              60.0029            -0.211705              0.10184           -0.0792859            0.0865391            -0.122247             0.212346            -0.436609 
                 1.6              67.9981            -0.233299             0.121825            -0.102153             0.119595            -0.180863             0.336563            -0.746821 
                 1.8              75.5622            -0.253073             0.141426             -0.12598             0.156032            -0.248944              0.48742             -1.13251 
                   2              82.5756            -0.270933             0.160168            -0.149918             0.194371            -0.323938              0.66204             -1.60815 
                 2.2              88.9344            -0.286792             0.177616            -0.173106             0.232849            -0.401651             0.847813             -2.12058 
                 2.4              94.5639             -0.30061             0.193428            -0.194819             0.269949            -0.478691               1.0372             -2.65922 
                 2.6              99.4277            -0.312412             0.207383            -0.214497             0.304358             -0.55168              1.22024             -3.18945 
                 2.8              103.527            -0.322287              0.21938            -0.231788             0.335177            -0.618294              1.39101             -3.70056 
                   3              106.883             -0.33035               0.2294            -0.246483              0.36173            -0.676243              1.53988             -4.13907 
                 3.2              109.537            -0.336734              0.23749            -0.258533               0.3838            -0.725088               1.6677             -4.52789 
                 3.4              111.552            -0.341607             0.243764            -0.267996             0.401307            -0.764126              1.77029               -4.839 
                 3.6              113.012            -0.345163             0.248406            -0.275072             0.414514            -0.793826              1.84915             -5.08252 
                 3.8              114.015            -0.347629              0.25166             -0.28008             0.423932            -0.815134              1.90592             -5.25729 
                   4              114.665            -0.349242             0.253806            -0.283404             0.430219            -0.829413              1.94406             -5.37476 
                 4.2               115.06             -0.35023             0.255131            -0.285468              0.43414            -0.838344              1.96786             -5.44707 
                 4.4              115.284            -0.350793             0.255889            -0.286654             0.436403             -0.84353              1.98188             -5.49122 
                 4.6              115.402            -0.351091             0.256292             -0.28729             0.437631             -0.84642              1.99015             -5.52056 
                 4.8              115.459            -0.351236             0.256487            -0.287595             0.438204            -0.847676              1.99313             -5.52671 
                   5              115.484              -0.3513             0.256573            -0.287728             0.438452            -0.848207              1.99434             -5.52892 
                 5.2              115.494            -0.351326             0.256609            -0.287787             0.438571            -0.848506              1.99527              -5.5325 
                 5.4              115.498            -0.351335             0.256622            -0.287804             0.438597            -0.848525              1.99506             -5.52997 
                 5.6              115.499            -0.351339             0.256627            -0.287817             0.438637            -0.848709              1.99617             -5.53796 
                 5.8              115.499            -0.351339             0.256628            -0.287815             0.438625             -0.84863               1.9956             -5.53352 
                   6              115.499             -0.35134             0.256628            -0.287817             0.438631            -0.848664              1.99582             -5.53523 
                 6.2              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848708              1.99613             -5.53758 
                 6.4              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53769 
                 6.6              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                 6.8              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                   7              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                 7.2              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                 7.4              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                 7.6              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                 7.8              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
                   8              115.499             -0.35134             0.256628            -0.287818             0.438639            -0.848709              1.99614             -5.53767 
