            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        4.98432       0.990679       0.972278       0.945003        0.86614       0.739087       0.482159      0.0333946 
           0.4        9.97884       0.981766       0.946221       0.894133        0.74882       0.522458       0.102982      -0.558745 
           0.6        14.9939       0.973383       0.922112       0.847773       0.647372       0.345251      -0.166714       -0.88452 
           0.8        20.0401       0.965522       0.899839       0.805543       0.559525       0.200223      -0.355171        -1.0315 
             1        25.1281       0.958077       0.879047       0.766645       0.482476      0.0801938      -0.484694       -1.06009 
           1.2        30.2691       0.950919       0.859329        0.73022       0.413721     -0.0205604       -0.57072       -1.00814 
           1.4        35.4742       0.943928       0.840326       0.695561       0.351386      -0.106041      -0.623284      -0.899003 
           1.6        40.7543       0.937014        0.82178        0.66216       0.294209      -0.178856      -0.648924      -0.747987 
           1.8          46.12       0.930112       0.803509       0.629681        0.24138      -0.240681      -0.652137      -0.566232 
             2        51.5808       0.923175       0.785393       0.597907       0.192384      -0.292611      -0.636281      -0.362701 
           2.2        57.1443       0.916174       0.767357       0.566705       0.146907      -0.335389      -0.604085      -0.145168 
           2.4        62.8161       0.909085       0.749353       0.536006       0.104755      -0.369552      -0.557932      0.0792913 
           2.6        68.5986       0.901899       0.731358       0.505781      0.0658226      -0.395521      -0.500038       0.304077 
           2.8        74.4909       0.894609       0.713371        0.47604      0.0300529      -0.413667      -0.432546       0.522974 
             3        80.4885       0.887217       0.695406       0.446823    -0.00257828      -0.424356      -0.357565       0.730215 
           3.2        86.5837       0.879731       0.677492       0.418186      -0.032088      -0.427982      -0.277188       0.920586 
           3.4        92.7667       0.872161       0.659665       0.390199     -0.0584992      -0.424988      -0.193463        1.08956 
           3.6        99.0251       0.864525       0.641968       0.362937     -0.0818526      -0.415868      -0.108339        1.23348 
           3.8        105.346       0.856836       0.624444       0.336473      -0.102214      -0.401171     -0.0236374        1.34957 
             4        111.716       0.849114       0.607137       0.310872      -0.119673      -0.381484      0.0589984        1.43603 
           4.2        118.119       0.841377       0.590092       0.286196      -0.134345      -0.357423       0.138131        1.49203 
           4.4        124.541       0.833643       0.573347       0.262496      -0.146366      -0.329619       0.212542        1.51759 
           4.6        130.966       0.825933       0.556943       0.239818      -0.155894      -0.298713       0.281247        1.51358 
           4.8        137.377       0.818266       0.540916       0.218195      -0.163097      -0.265328       0.343504        1.48156 
             5        143.761       0.810659       0.525297        0.19765      -0.168161      -0.230071       0.398803        1.42369 
           5.2        150.101        0.80313       0.510113       0.178195      -0.171275      -0.193508       0.446857        1.34255 
           5.4        156.386       0.795699       0.495386        0.15983      -0.172638      -0.156167       0.487578        1.24106 
           5.6        162.601       0.788377       0.481132       0.142549      -0.172438      -0.118524       0.521051        1.12226 
           5.8        168.733        0.78118        0.46737       0.126337       -0.17087     -0.0810103       0.547502       0.989303 
             6         174.77       0.774126       0.454113       0.111174       -0.16812      -0.044009       0.567278       0.845307 
           6.2        180.694       0.767233       0.441377       0.097043      -0.164365    -0.00786527       0.580816       0.693361 
           6.4        186.484       0.760522       0.429187      0.0839287      -0.159783      0.0271005        0.58862       0.536474 
           6.6        192.116       0.754024       0.417576      0.0718189       -0.15455      0.0605821       0.591271       0.377645 
           6.8        197.555       0.747771       0.406581      0.0607116      -0.148835      0.0922997       0.589403       0.219764 
             7        202.764       0.741806       0.396252      0.0506033      -0.142812       0.121992        0.58372      0.0656441 
           7.2        207.699       0.736173       0.386639       0.041492      -0.136658       0.149417       0.574967     -0.0820306 
           7.4        212.313       0.730917       0.377801      0.0333768      -0.130535       0.174377       0.563926      -0.220841 
           7.6        216.563       0.726086       0.369782      0.0262417      -0.124609       0.196721       0.551398      -0.348678 
