            dY            C~1        C~2/C~1        C~3/C~1        C~4/C~1        C~5/C~1        C~6/C~1        C~7/C~1        C~8/C~1
           0.2       0.416545      -0.001621          7e-06     -2.763e-07      -2.37e-07    9.46839e-06   -0.000117951     0.00130784
           0.4       0.825102       -0.00318        2.8e-05    -7.6436e-06     3.7436e-05   -0.000224894        0.00156     -0.0123194
           0.6        1.21824      -0.004634        5.7e-05    -7.1155e-06     3.1155e-05   -0.000182655     0.00121448    -0.00908722
           0.8        1.58958      -0.005956        9.4e-05   -9.20525e-06    2.40525e-05   -9.35573e-05    0.000368193    -0.00108039
             1        1.93419      -0.007128       0.000127     1.0493e-05   -6.79302e-05    0.000381721    -0.00249948      0.0187375
           1.2        2.24878      -0.008154       0.000168    4.87897e-06   -5.77897e-05    0.000357024    -0.00250958      0.0199299
           1.4        2.53171      -0.009036       0.000206   -1.89026e-06   -2.20974e-05    9.73422e-05   -0.000480959      0.0026002
           1.6        2.78293      -0.009788       0.000243   -9.80335e-06   -2.96648e-06    2.85505e-05    -0.00024008     0.00218573
           1.8         3.0037      -0.010422       0.000276   -1.76822e-05    2.38223e-05   -0.000128048    0.000884666    -0.00725348
             2        3.19627      -0.010952       0.000303   -1.82818e-05    1.58176e-05    -6.5427e-05    0.000354119    -0.00232934
           2.2        3.36354      -0.011393       0.000324   -1.14929e-05   -2.30706e-05    0.000161675    -0.00122476      0.0103842
           2.4        3.50885      -0.011762       0.000345   -1.74817e-05     2.8173e-06   -9.63122e-06     8.2439e-05   -0.000849965
           2.6        3.63568      -0.012071       0.000362   -2.03536e-05    1.45356e-05    -8.3923e-05    0.000581147    -0.00444977
           2.8        3.74754      -0.012334       0.000376   -1.77869e-05   -4.13108e-06    1.93099e-05   -3.87447e-05   -0.000418229
             3        3.84783      -0.012563        0.00039   -2.34511e-05    1.95107e-05   -0.000122573    0.000962404    -0.00850364
           3.2         3.9397      -0.012768       0.000401   -2.20507e-05    6.50688e-06   -2.95027e-05    0.000207335    -0.00168516
           3.4        4.02599      -0.012959       0.000409   -1.22153e-05   -4.18466e-05    0.000238167    -0.00153762      0.0114385
           3.6        4.10909      -0.013148       0.000423   -2.34631e-05    3.63132e-06   -5.71735e-06    2.57757e-05   -0.000224705
           3.8        4.19087      -0.013339       0.000436   -3.29152e-05    5.01518e-05   -0.000287614     0.00196196     -0.0151891
             4        4.27287      -0.013539       0.000447   -2.65239e-05    7.23877e-06   -1.07492e-05   -3.73373e-05    0.000981133
           4.2        4.35658      -0.013753       0.000459   -2.33823e-05     -7.177e-06    4.69637e-05   -0.000283652      0.0019655
           4.4        4.44341      -0.013987       0.000474   -2.45273e-05   -4.72711e-06    2.06989e-05   -3.73301e-05   -0.000372475
           4.6        4.53284      -0.014241       0.000493   -3.38289e-05    3.32893e-05   -0.000197969     0.00144097     -0.0118393
           4.8        4.62166      -0.014506        0.00051   -2.94795e-05    1.79548e-06    2.03247e-06   -1.42073e-05    0.000128953
             5        4.70563      -0.014772       0.000529   -3.02336e-05    -3.6644e-06    3.55755e-05   -0.000232324     0.00170482
           5.2        4.78057      -0.015024       0.000548   -3.36578e-05     7.5784e-06   -4.30043e-05    0.000383358    -0.00361732
           5.4         4.8433      -0.015248       0.000566   -3.64107e-05    5.10736e-06    8.69997e-06   -0.000157972     0.00174041
           5.6        4.89231      -0.015432       0.000581    -4.0725e-05    2.22499e-05   -9.90207e-05    0.000604193    -0.00427788
           5.8        4.92788      -0.015571        0.00059   -3.37137e-05   -1.18628e-05    7.34812e-05   -0.000415508     0.00266579
             6        4.95176      -0.015669         0.0006   -4.10972e-05    1.49725e-05   -5.42743e-05    0.000280653    -0.00153789
           6.2        4.96652       -0.01573       0.000603    -3.4939e-05    -9.6104e-06    5.12738e-05   -0.000218657    0.000880206
           6.4        4.97487      -0.015766       0.000606   -3.34175e-05   -2.28247e-05     0.00014231   -0.000889925      0.0063194
           6.6        4.97918      -0.015785       0.000609   -3.90035e-05     1.0354e-06    2.06002e-05   -0.000177321     0.00161298
           6.8        4.98118      -0.015794        0.00061    -4.0365e-05    1.06504e-05   -5.59904e-05    0.000474504     -0.0043802
