                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              4.50124           -0.0146287           0.00056392         -2.98066e-05         -3.43046e-05          0.000226208          -0.00157163            0.0124001 
                 0.4              9.03634           -0.0286687           0.00215397         -0.000274607          5.04339e-05         -1.48459e-05          3.53162e-05         -0.000340547 
                 0.6              13.6384           -0.0420647           0.00459438         -0.000849213          0.000233494          -0.00013468          0.000430494          -0.00314813 
                 0.8              18.3387           -0.0549132           0.00775441          -0.00184265          0.000630807         -0.000280201         -3.69272e-07           0.00208286 
                   1              23.1656           -0.0674012            0.0115666          -0.00331361           0.00133312         -0.000584685         -0.000445401           0.00648637 
                 1.2              28.1434           -0.0797422            0.0160413          -0.00536403           0.00253933          -0.00149161          0.000528701           0.00446531 
                 1.4              33.2901           -0.0921105            0.0212168          -0.00808004           0.00433568          -0.00285124           0.00107216           0.00976083 
                 1.6              38.6166            -0.104628            0.0271572            -0.011612           0.00705066          -0.00569144           0.00637731           -0.0134864 
                 1.8              44.1251            -0.117353            0.0339048           -0.0160515            0.0107219          -0.00928012           0.00969812           -0.0106686 
                   2              49.8091            -0.130307            0.0415085             -0.02157            0.0157768           -0.0149328            0.0169962           -0.0194381 
                 2.2              55.6525            -0.143465            0.0499806           -0.0282829            0.0224819           -0.0231804            0.0294234           -0.0441198 
                 2.4              61.6312            -0.156779             0.059313            -0.036301             0.031166           -0.0348688            0.0494103           -0.0934414 
                 2.6              67.7136            -0.170177            0.0694609           -0.0456659            0.0419598           -0.0498805             0.073037            -0.127293 
                 2.8              73.8622            -0.183579            0.0803673           -0.0564413            0.0552604           -0.0699104             0.109009            -0.203645 
                   3              80.0351            -0.196891            0.0919371           -0.0685935            0.0711497           -0.0951244             0.156023            -0.301866 
                 3.2              86.1877            -0.210023              0.10406           -0.0820641            0.0897433            -0.126294              0.21796            -0.445181 
                 3.4              92.2742            -0.222882             0.116605           -0.0967392             0.111015            -0.163699             0.295943            -0.634737 
                 3.6              98.2492             -0.23538             0.129429            -0.112454             0.134807            -0.207296             0.390408            -0.872305 
                 3.8              104.068            -0.247437             0.142384            -0.129013             0.160891            -0.256926             0.501821             -1.16119 
                   4               109.69            -0.258978             0.155312            -0.146179             0.188901            -0.312008             0.629353             -1.50139 
                 4.2              115.074            -0.269936             0.168062            -0.163707             0.218447               -0.372             0.773036             -1.90077 
                 4.4              120.184            -0.280249             0.180478            -0.181306             0.248955            -0.435533             0.928554             -2.33944 
                 4.6              124.986            -0.289865             0.192413            -0.198697             0.279868            -0.501416              1.09323             -2.81193 
                 4.8              129.449            -0.298737              0.20373            -0.215596             0.310596            -0.568344              1.26436              -3.3167 
