                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              2.06854               10.122             0.883911             0.883269             0.472826             0.482501            -0.752577            -0.616278 
                 0.4              4.18106              9.67716             0.777027             0.781209            0.0771038             0.136306             -1.39975            -0.956628 
                 0.6              6.38194              9.19268              0.67951             0.693244            -0.215137           -0.0849074             -1.44206            -0.736096 
                 0.8              8.71638              8.67842             0.590114             0.617421            -0.430003            -0.219816             -1.17999            -0.331531 
                   1              11.2303              8.14348              0.50715             0.551338            -0.586582            -0.296248            -0.772634             0.085411 
                 1.2              13.9705               7.5966             0.429195             0.492851             -0.69679            -0.332506            -0.304189             0.445021 
                 1.4              16.9841               7.0468             0.355389             0.440341            -0.767754            -0.340293              0.17342             0.721884 
                 1.6              20.3175              6.50293             0.285376             0.392691            -0.804242            -0.327299             0.621819             0.909083 
                 1.8              24.0158              5.97291             0.219116             0.349167            -0.810249            -0.298886              1.01096              1.00798 
                   2              28.1219              5.46344             0.156743             0.309287            -0.789759            -0.259055              1.31891              1.02426 
                 2.2              32.6744              4.97971              0.09844             0.272739            -0.746976             -0.21098              1.53244             0.966225 
                 2.4               37.707              4.52531            0.0443947             0.239324            -0.686295            -0.157318              1.64706             0.844068 
                 2.6              43.2462               4.1024          -0.00524802             0.208924            -0.612162            -0.100395              1.66617             0.669443 
                 2.8              49.3109              3.71185           -0.0503868             0.181481            -0.528918           -0.0423241              1.59974             0.455297 
                   3              55.9102              3.35351            -0.090973             0.156978            -0.440643            0.0149343              1.46247             0.215585 
                 3.2              63.0447              3.02639            -0.127011             0.135428            -0.351019            0.0695528               1.2719           -0.0351048 
                 3.4              70.7058              2.72894             -0.15856             0.116858            -0.263236             0.119847              1.04657            -0.282126 
                 3.6              78.8764              2.45923            -0.185727             0.101303            -0.179928             0.164301             0.804418             -0.51147 
                 3.8              87.5334              2.21505            -0.208655            0.0887983            -0.103162             0.201599             0.561573            -0.710489 
                   4              96.6469               1.9942            -0.227517            0.0793733           -0.0344483             0.230661             0.331505            -0.868603 
                 4.2              106.183              1.79444            -0.242503            0.0730502            0.0252052             0.250669             0.124639            -0.977835 
                 4.4              116.105              1.61364            -0.253807            0.0698383             0.075242             0.261097           -0.0517654             -1.03325 
                 4.6              126.377              1.44984            -0.261626            0.0697338             0.115504             0.261729            -0.193509             -1.03315 
                 4.8               136.96              1.30122            -0.266157            0.0727203             0.146164             0.252651            -0.299134            -0.978991 
                   5              147.819              1.16616            -0.267594            0.0787726             0.167674             0.234243            -0.369526            -0.875153 
                 5.2              158.923              1.04323             -0.26613            0.0878628             0.180713             0.207148            -0.407426            -0.728434 
                 5.4               170.24             0.931163            -0.261964            0.0999701             0.186128             0.172234            -0.416899            -0.547502 
                 5.6              181.743             0.828862              -0.2553             0.115092             0.184885             0.130552            -0.402823             -0.34227 
                 5.8              193.402              0.73538            -0.246353             0.133255             0.178018            0.0833065            -0.370425             -0.12339 
                   6              205.186             0.649915            -0.235351             0.154521             0.166589             0.031838            -0.324889            0.0981371 
                 6.2              217.052             0.571784             -0.22254             0.178991             0.151647           -0.0223702            -0.271078             0.311148 
                 6.4              228.945             0.500418            -0.208183             0.206798             0.134203           -0.0776546            -0.213354             0.504316 
