                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              6.05019           -0.0223394           0.00128348         -0.000128496          3.60059e-05         -0.000125223          0.000918048          -0.00773066 
                 0.4              12.1548           -0.0436176           0.00482838         -0.000901637           0.00023022         -6.73354e-07         -0.000601709           0.00533803 
                 0.6              18.3635            -0.063891            0.0102249           -0.0027515           0.00107614         -0.000656448           0.00125187          -0.00793592 
                 0.8              24.7168           -0.0833673            0.0171784          -0.00591096           0.00292091          -0.00198891           0.00229748          -0.00737355 
                   1              31.2423            -0.102319            0.0255393           -0.0105632           0.00619482          -0.00464299           0.00362938           0.00180863 
                 1.2              37.9524            -0.120988            0.0352694           -0.0169263            0.0114896           -0.0100381           0.00996063          -0.00488748 
                 1.4              44.8422            -0.139525            0.0463627           -0.0252078             0.019362           -0.0193678            0.0239635           -0.0352103 
                 1.6              51.8894            -0.157979            0.0587887           -0.0355727            0.0303124           -0.0336384            0.0466523            -0.081538 
                 1.8              59.0545            -0.176314            0.0724739           -0.0481411             0.044863           -0.0542314            0.0809756            -0.144801 
                   2              66.2824            -0.194431            0.0872772           -0.0629265            0.0634087           -0.0826107             0.132202            -0.249319 
                 2.2              73.5046            -0.212192             0.103003           -0.0798413            0.0861986            -0.120118             0.205755            -0.418669 
                 2.4              80.6423            -0.229442             0.119398           -0.0986562             0.113141            -0.167108             0.302943            -0.651583 
                 2.6              87.6108            -0.246014             0.136172            -0.119034              0.14393            -0.223687             0.426372            -0.965349 
                 2.8              94.3233            -0.261746             0.153007            -0.140525             0.177915            -0.288858              0.57425             -1.35425 
                   3              100.696            -0.276493             0.169584            -0.162633             0.214309            -0.361368             0.744975             -1.81952 
                 3.2              106.655            -0.290128             0.185588            -0.184801             0.252076            -0.439032             0.933336             -2.34707 
                 3.4              112.134            -0.302552             0.200736            -0.206489             0.290138            -0.519493              1.13366             -2.92256 
                 3.6              117.085            -0.313698             0.214786            -0.227191              0.32741            -0.600162              1.33916             -3.52739 
                 3.8               121.48            -0.323538             0.227552            -0.246474               0.3629            -0.678546              1.54273             -4.13829 
                   4              125.305            -0.332076             0.238909            -0.263995              0.39574            -0.752227              1.73667             -4.72627 
                 4.2              128.569            -0.339354             0.248801            -0.279539             0.425332            -0.819515              1.91568             -5.27219 
                 4.4              131.296            -0.345439              0.25723            -0.292999             0.451332            -0.879465               2.0777             -5.77767 
                 4.6              133.517            -0.350409             0.264227            -0.304326             0.473464            -0.930982              2.21789             -6.21589 
                 4.8              135.272            -0.354354             0.269857            -0.313549             0.491673             -0.97375               2.3352              -6.5852 
                   5               136.61            -0.357377             0.274223            -0.320772             0.506051             -1.00774               2.4288             -6.87977 
                 5.2              137.588            -0.359603             0.277469             -0.32619              0.51693              -1.0337              2.50123             -7.11295 
                 5.4              138.271            -0.361166             0.279765            -0.330051             0.524733             -1.05245              2.55391             -7.28416 
                 5.6              138.722            -0.362205             0.281301            -0.332644             0.529984             -1.06502              2.58865             -7.39185 
                 5.8              139.004            -0.362858             0.282269            -0.334289             0.533343             -1.07318               2.6119             -7.46914 
                   6              139.168             -0.36324             0.282838            -0.335257             0.535317             -1.07793              2.62516              -7.5106 
                 6.2              139.257            -0.363449             0.283149            -0.335788             0.536403             -1.08057              2.63257             -7.53446 
                 6.4              139.302            -0.363554             0.283307            -0.336058             0.536965             -1.08198              2.63691             -7.55116 
                 6.6              139.323            -0.363603              0.28338            -0.336182             0.537214             -1.08256              2.63833             -7.55422 
                 6.8              139.332            -0.363623              0.28341            -0.336235             0.537326             -1.08284              2.63925             -7.55798 
                   7              139.335            -0.363631             0.283422            -0.336254             0.537361              -1.0829              2.63925             -7.55663 
                 7.2              139.336            -0.363634             0.283425            -0.336258              0.53736             -1.08286              2.63882             -7.55305 
                 7.4              139.337            -0.363635             0.283428            -0.336264             0.537382             -1.08296              2.63942             -7.55728 
                 7.6              139.337            -0.363635             0.283427            -0.336263             0.537375             -1.08293              2.63925             -7.55624 
                 7.8              139.337            -0.363635             0.283428            -0.336264             0.537381             -1.08295              2.63939             -7.55716 
                   8              139.337            -0.363635             0.283428            -0.336263             0.537378             -1.08294              2.63929              -7.5565 
                 8.2              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 8.4              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 8.6              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 8.8              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                   9              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 9.2              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 9.4              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 9.6              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                 9.8              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
                  10              139.337            -0.363635             0.283428            -0.336264              0.53738             -1.08295              2.63941             -7.55744 
