                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              2.54333              1.31187             0.963247             0.942647             0.823095             0.728685              0.32089           0.00185603 
                 0.4              5.11829              1.29155             0.928282             0.888471              0.66728              0.50014            -0.168365            -0.605019 
                 0.6               7.7542              1.26881             0.895177             0.837217             0.530594             0.307698            -0.509808            -0.932924 
                 0.8               10.476              1.24421              0.86378             0.788383             0.410393             0.144797            -0.739066             -1.06553 
                   1              13.3025              1.21831             0.833804             0.741353             0.303959           0.00586463            -0.883467             -1.06054 
                 1.2              16.2451              1.19169             0.804937             0.695571              0.20899            -0.113199            -0.962554             -0.95627 
                 1.4              19.3069              1.16487              0.77693             0.650656             0.123817            -0.215049            -0.990105             -0.77904 
                 1.6              22.4827              1.13834             0.749643             0.606443            0.0473453             -0.30128             -0.97637            -0.548973 
                 1.8              25.7587              1.11251              0.72303              0.56296           -0.0211121            -0.372881            -0.929719            -0.283261 
                   2              29.1131              1.08772              0.69713             0.520378           -0.0820174            -0.430626            -0.857562           0.00253217 
                 2.2              32.5171              1.06422             0.672037             0.478964             -0.13574            -0.475318            -0.766684               0.2944 
                 2.4              35.9359              1.04219             0.647877             0.439029            -0.182651            -0.507929            -0.663293              0.58025 
                 2.6              39.3302              1.02175             0.624793             0.400902            -0.223162            -0.529634            -0.552946              0.85029 
                 2.8              42.6583              1.00299             0.602928             0.364889            -0.257743            -0.541795             -0.44044               1.0973 
                   3              45.8774             0.985939             0.582412             0.331268            -0.286917            -0.545905             -0.32974              1.31661 
                 3.2              48.9461             0.970631             0.563362             0.300265            -0.311249             -0.54352            -0.223959              1.50597 
                 3.4              51.8258             0.957055             0.545872             0.272051            -0.331318            -0.536186            -0.125399              1.66515 
                 3.6              54.4838             0.945184                 0.53             0.246728            -0.347708            -0.525369           -0.0355876              1.79552 
                 3.8              56.8942              0.93497             0.515775             0.224331            -0.360978            -0.512388            0.0446172              1.89965 
                   4              59.0399             0.926344             0.503187             0.204825            -0.371652            -0.498375             0.114935              1.98076 
                 4.2              60.9118             0.919237             0.492192              0.18812            -0.380211            -0.484248             0.175493              2.04233 
                 4.4              62.5071             0.913577             0.482728             0.174102            -0.387072            -0.470722             0.226691              2.08776 
                 4.6              63.8289              0.90926             0.474734             0.162623            -0.392563            -0.458362              0.26904              2.12017 
                 4.8              64.8882             0.906127             0.468159             0.153505            -0.396913            -0.447594             0.303128               2.1424 
                   5              65.7048             0.903982             0.462922             0.146512            -0.400307            -0.438674             0.329696              2.15701 
                 5.2              66.3074             0.902618             0.458912             0.141363            -0.402889            -0.431661             0.349634              2.16614 
                 5.4              66.7308             0.901827             0.455978             0.137745            -0.404789            -0.426454              0.36395              2.17156 
                 5.6              67.0125             0.901419             0.453941             0.135332             -0.40613            -0.422816             0.373722              2.17459 
                 5.8               67.189             0.901245             0.452608             0.133815             -0.40703            -0.420437             0.380022              2.17619 
                   6              67.2924             0.901194             0.451791              0.13292            -0.407596            -0.418983              0.38383              2.17699 
                 6.2              67.3489             0.901196             0.451325              0.13243            -0.407931            -0.418161             0.385972              2.17735 
                 6.4              67.3774             0.901213              0.45108             0.132182            -0.408113            -0.417731             0.387091              2.17752 
                 6.6              67.3906             0.901228             0.450961             0.132067            -0.408203            -0.417523             0.387626              2.17757 
                 6.8              67.3962             0.901237             0.450909             0.132017            -0.408244            -0.417433             0.387858               2.1776 
                   7              67.3983             0.901243             0.450888             0.131999            -0.408262            -0.417398             0.387949               2.1776 
                 7.2               67.399             0.901245              0.45088             0.131992            -0.408268            -0.417386             0.387982               2.1776 
                 7.4              67.3993             0.901245             0.450878              0.13199             -0.40827            -0.417382             0.387992              2.17761 
                 7.6              67.3993             0.901246             0.450878              0.13199             -0.40827             -0.41738             0.387995               2.1776 
                 7.8              67.3993             0.901246             0.450878              0.13199             -0.40827             -0.41738             0.387996              2.17761 
                   8              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 8.2              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 8.4              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 8.6              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 8.8              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                   9              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 9.2              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 9.4              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 9.6              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                 9.8              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
                  10              67.3993             0.901247             0.450878              0.13199             -0.40827             -0.41738             0.387996               2.1776 
