                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.96098          -0.00655409          0.000141468         -1.16867e-05          3.58058e-05         -0.000230537           0.00169886            -0.014071 
                 0.4              3.90406           -0.0128345          0.000539856         -4.65543e-05          2.68139e-05         -0.000108146          0.000618746           -0.0041338 
                 0.6              5.81181           -0.0187195           0.00114713         -0.000128687          2.75981e-05         -4.41963e-05          0.000271149           -0.0020966 
                 0.8              7.66773            -0.024155           0.00191507         -0.000275274          5.95448e-05         -2.68444e-05          9.12804e-05         -0.000760151 
                   1              9.45672           -0.0291363           0.00279644         -0.000487739          0.000133496         -0.000104197          0.000492426           -0.0040563 
                 1.2              11.1655           -0.0336868           0.00375124         -0.000752354          0.000194128          0.000117375          -0.00148929            0.0126708 
                 1.4               12.783           -0.0378382           0.00475276          -0.00108484          0.000377904         -0.000258702          0.000803862          -0.00600325 
                 1.6              14.3007           -0.0416175           0.00576993          -0.00144972          0.000534458          -0.00026337          0.000233673          -0.00118947 
                 1.8              15.7127           -0.0450506           0.00678688          -0.00185791          0.000762175         -0.000484912          0.000808637           -0.0042131 
                   2              17.0161           -0.0481554           0.00778011          -0.00228465            0.0010051           -0.0006746           0.00104782          -0.00453919 
                 2.2              18.2107           -0.0509527           0.00873462           -0.0027143           0.00122987         -0.000681952          0.000111455           0.00281043 
                 2.4               19.299           -0.0534644           0.00964296          -0.00315015           0.00148412         -0.000753993         -0.000741336             0.011314 
                 2.6              20.2855           -0.0557141            0.0104995          -0.00359107           0.00180613          -0.00120361          0.000978773         -0.000625571 
                 2.8              21.1763           -0.0577252            0.0112961          -0.00400945           0.00208018          -0.00137368          0.000839956           0.00101902 
                   3              21.9782           -0.0595227            0.0120366          -0.00442107           0.00239484          -0.00174865           0.00172374          -0.00263355 
                 3.2              22.6983           -0.0611276             0.012716          -0.00479947           0.00264182           -0.0017859          0.000477545            0.0088644 
                 3.4              23.3436           -0.0625625             0.013343          -0.00517381           0.00297715          -0.00242299           0.00346377           -0.0131385 
                 3.6              23.9204           -0.0638428            0.0139109          -0.00550372           0.00319898          -0.00245862           0.00236854          -0.00318944 
                 3.8              24.4346           -0.0649881            0.0144318          -0.00582018           0.00344327          -0.00264013           0.00207235           0.00177089 
                   4              24.8918            -0.066009             0.014903           -0.0061114           0.00368228          -0.00292375           0.00280094          -0.00281054 
                 4.2              25.2976           -0.0669215            0.0153319          -0.00638751           0.00394161          -0.00337224           0.00450886           -0.0134896 
                 4.4              25.6573           -0.0677366            0.0157154          -0.00662213           0.00409238          -0.00327644           0.00270306           0.00205008 
                 4.6              25.9765           -0.0684718            0.0160681          -0.00685509           0.00431532          -0.00365424           0.00407379          -0.00637277 
                 4.8              26.2605           -0.0691353            0.0163826           -0.0070459           0.00442158          -0.00347525           0.00202285           0.00990246 
                   5              26.5146           -0.0697442            0.0166784          -0.00724996           0.00465116          -0.00404274           0.00492172            -0.011077 
                 5.2              26.7434           -0.0703071            0.0169503          -0.00742822           0.00479967          -0.00416298           0.00476458          -0.00820497 
                 5.4              26.9513            -0.070832            0.0172012          -0.00758457           0.00489421          -0.00403709           0.00307303           0.00623985 
                 5.6              27.1424           -0.0713326             0.017444          -0.00775051           0.00506741          -0.00441315           0.00495746          -0.00827124 
                 5.8              27.3207           -0.0718135            0.0176742          -0.00789649           0.00516214          -0.00432663            0.0035373           0.00426127 
                   6              27.4881           -0.0722808             0.017902          -0.00805684           0.00534463          -0.00477344           0.00582315           -0.0126115 
                 6.2              27.6429            -0.072726            0.0181162          -0.00819472           0.00543128          -0.00462671           0.00376587           0.00645867 
                 6.4              27.7814           -0.0731383            0.0183168          -0.00833889           0.00561275          -0.00516836           0.00693347           -0.0182701 
