            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        1.39739        2.02187       0.972901       0.966251       0.867975       0.836883       0.478315       0.367743 
           0.4        2.81654        1.99274        0.94692       0.933922       0.747807       0.691036      0.0618347       -0.10476 
           0.6        4.27858        1.95658       0.922241       0.903081       0.639364       0.561163      -0.264654      -0.447645 
           0.8        5.80329        1.91444       0.898836       0.873566       0.541536       0.445088      -0.517681       -0.68859 
             1        7.40848        1.86753       0.876512        0.84504       0.452698       0.340338      -0.712059      -0.849748 
           1.2        9.10916        1.81713       0.855012       0.817112       0.371215       0.244691      -0.859267      -0.946916 
           1.4         10.917        1.76454       0.834095       0.789428       0.295779       0.156507       -0.96738       -0.99056 
           1.6        12.8395        1.71098       0.813573       0.761728        0.22549      0.0747747       -1.04191      -0.987639 
           1.8        14.8801        1.65754       0.793344       0.733857       0.159816   -0.000981647       -1.08682      -0.943305 
             2        17.0377        1.60517       0.773353       0.705759      0.0984822     -0.0708791       -1.10528      -0.862119 
           2.2        19.3069         1.5546       0.753597       0.677455      0.0413629      -0.134827       -1.10023       -0.74873 
           2.4        21.6786        1.50636       0.734099       0.649023     -0.0115944      -0.192649       -1.07452      -0.608165 
           2.6        24.1401        1.46082       0.714906       0.620581      -0.060424      -0.244179       -1.03109      -0.445834 
           2.8        26.6763        1.41817        0.69607       0.592275       -0.10517      -0.289316      -0.972895      -0.267395 
             3        29.2701        1.37848       0.677651       0.564265      -0.145902      -0.328062      -0.902854     -0.0785227 
           3.2         31.903        1.34174       0.659714       0.536714      -0.182728      -0.360531        -0.8238       0.115353 
           3.4        34.5558        1.30785       0.642322       0.509779      -0.215784      -0.386958      -0.738392        0.30924 
           3.6        37.2092        1.27669       0.625534       0.483611      -0.245246      -0.407681      -0.649053       0.498806 
           3.8         39.844        1.24809       0.609403       0.458342      -0.271315      -0.423131      -0.557945        0.68044 
             4        42.4414        1.22191       0.593978       0.434093      -0.294215      -0.433798      -0.466935       0.851316 
           4.2        44.9832        1.19799       0.579302       0.410966      -0.314185      -0.440221      -0.377602        1.00937 
           4.4        47.4507        1.17621       0.565413       0.389057      -0.331474      -0.442958      -0.291264        1.15323 
           4.6         49.825        1.15647       0.552353       0.368456      -0.346325      -0.442583      -0.209011        1.28206 
           4.8        52.0874        1.13866       0.540155       0.349245      -0.358986      -0.439667      -0.131713        1.39561 
             5        54.2201        1.12271        0.52885       0.331493      -0.369692      -0.434776     -0.0600163         1.4941 
           5.2         56.207        1.10855       0.518463       0.315249      -0.378678      -0.428443     0.00563518        1.57816 
           5.4        58.0339        1.09609       0.509007       0.300551      -0.386165      -0.421167      0.0649835        1.64872 
           5.6        59.6888        1.08527       0.500491       0.287418      -0.392358      -0.413397       0.117922        1.70694 
           5.8        61.1622        1.07603       0.492916       0.275857      -0.397453      -0.405532       0.164461        1.75407 
             6        62.4425        1.06833       0.486301       0.265898      -0.401599      -0.397945       0.204555        1.79129 
           6.2        63.5189        1.06212       0.480685       0.257572       -0.40491      -0.390987       0.238121        1.81972 
           6.4        64.3887        1.05729       0.476084       0.250865      -0.407486      -0.384939       0.265245        1.84064 
           6.6        65.0595         1.0537       0.472471       0.245692      -0.409425      -0.379981        0.28625        1.85537 
           6.8        65.5503        1.05117       0.469774         0.2419      -0.410833      -0.376166       0.301738        1.86528 
             7        65.8888        1.04949       0.467874       0.239275      -0.411807      -0.373422       0.312533        1.87163 
           7.2        66.1074        1.04845        0.46662       0.237572      -0.412448      -0.371591       0.319596        1.87548 
           7.4        66.2389        1.04785       0.465848       0.236541      -0.412846      -0.370459       0.323908        1.87769 
           7.6        66.3121        1.04754       0.465409       0.235966      -0.413076      -0.369814       0.326347        1.87887 
           7.8        66.3496        1.04738       0.465178        0.23567      -0.413199      -0.369478       0.327616        1.87946 
             8        66.3671        1.04732       0.465068        0.23553      -0.413259      -0.369318       0.328219        1.87974 
           8.2        66.3745        1.04729        0.46502       0.235471      -0.413287      -0.369251       0.328479        1.87985 
           8.4        66.3773        1.04728       0.465002       0.235448      -0.413298      -0.369223       0.328581        1.87989 
           8.6        66.3783        1.04728       0.464995        0.23544      -0.413303      -0.369215       0.328616        1.87991 
           8.8        66.3785        1.04728       0.464993       0.235437      -0.413304      -0.369212       0.328628        1.87991 
             9        66.3786        1.04728       0.464993       0.235437      -0.413304      -0.369211        0.32863        1.87991 
           9.2        66.3787        1.04728       0.464993       0.235437      -0.413304      -0.369211        0.32863        1.87991 
           9.4        66.3787        1.04728       0.464993       0.235437      -0.413304      -0.369211       0.328631        1.87991 
           9.6        66.3787        1.04728       0.464993       0.235437      -0.413304      -0.369211       0.328631        1.87991 
           9.8        66.3787        1.04728       0.464993       0.235437      -0.413304      -0.369211       0.328631        1.87991 
            10        66.3787        1.04728       0.464993       0.235437      -0.413304      -0.369211       0.328631        1.87991 
