                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              4.24698           -0.0123564          0.000411434         -2.35953e-05          2.49567e-06          1.48393e-07         -3.00935e-05          0.000445232 
                 0.4              8.51392           -0.0241993           0.00156686         -0.000172274          2.34801e-05          2.56803e-05         -0.000257474           0.00229633 
                 0.6              12.8207           -0.0354312           0.00333114         -0.000524094          8.70551e-05          0.000158257          -0.00126371           0.00957461 
                 0.8              17.1869           -0.0461006            0.0055959          -0.00114251          0.000320153         -4.82315e-05         -0.000415015           0.00314887 
                   1              21.6316           -0.0563518           0.00829487          -0.00204486          0.000693569           -0.0001476           -0.0011345             0.010543 
                 1.2              26.1726             -0.06636            0.0114173          -0.00328444           0.00135404          -0.00077614          0.000867664          -0.00347025 
                 1.4               30.826           -0.0762817            0.0149804           -0.0048992           0.00229544          -0.00148525           0.00160413          -0.00429265 
                 1.6              35.6046            -0.086234            0.0190155          -0.00694236            0.0035768          -0.00230805           0.00122975           0.00394055 
                 1.8              40.5176           -0.0962992            0.0235703          -0.00951486           0.00541575          -0.00389474           0.00259238           0.00520891 
                   2              45.5689            -0.106521            0.0286787           -0.0126912           0.00793677           -0.0065029           0.00690085           -0.0113306 
                 2.2              50.7567            -0.116917            0.0343669           -0.0165392            0.0112092          -0.00986362             0.010723            -0.014313 
                 2.4              56.0734            -0.127485            0.0406592           -0.0211546            0.0154584           -0.0145837            0.0164706           -0.0183308 
                 2.6               61.505            -0.138204            0.0475626           -0.0266191            0.0209132           -0.0213804            0.0274847           -0.0460223 
                 2.8              67.0328            -0.149035            0.0550645           -0.0329744            0.0276505           -0.0300747             0.040726            -0.069039 
                   3              72.6333            -0.159934            0.0631446           -0.0402729            0.0358645           -0.0412033            0.0577064           -0.0918756 
                 3.2              78.2797             -0.17085            0.0717692           -0.0485571            0.0458022           -0.0558133            0.0839265             -0.15237 
                 3.4               83.943            -0.181724            0.0808838            -0.057811            0.0574887           -0.0737357             0.116432            -0.220217 
                 3.6              89.5929              -0.1925            0.0904255           -0.0680116            0.0710133           -0.0954233              0.15717            -0.305692 
                 3.8              95.1993            -0.203121             0.100326           -0.0791242            0.0864726            -0.121527             0.209647            -0.430673 
                   4              100.733            -0.213534             0.110502           -0.0910603             0.103766            -0.151766             0.271696            -0.575171 
                 4.2              106.166            -0.223691             0.120875            -0.103748             0.122917            -0.186738             0.347442            -0.767809 
                 4.4              111.476             -0.23355              0.13136            -0.117061             0.143721            -0.225902             0.434062            -0.987115 
                 4.6               116.64            -0.243076             0.141878            -0.130893             0.166078            -0.269455             0.534217             -1.25519 
                 4.8              121.643            -0.252241             0.152348            -0.145106             0.189733            -0.316759             0.645197             -1.55339 
                   5               126.47             -0.26102               0.1627            -0.159577             0.214508            -0.367744             0.768801              -1.9014 
                 5.2              131.108            -0.269394             0.172858            -0.174156             0.240074            -0.421489             0.901187             -2.27505 
