                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              4.13562          -0.00780694          0.000189668          -8.4169e-06         -2.21681e-07          1.27352e-05         -0.000132711           0.00132523 
                 0.4              8.26333           -0.0152633           0.00072229         -5.67954e-05         -7.35387e-06          5.97141e-05         -0.000262513           0.00100054 
                 0.6              12.3751           -0.0222391           0.00153534         -0.000183531          1.58646e-05          7.24757e-05         -0.000419907           0.00248147 
                 0.8              16.4629           -0.0287148           0.00256367         -0.000398838           6.6458e-05          9.67274e-05         -0.000670825           0.00424264 
                   1              20.5185           -0.0347503           0.00376488          -0.00071816          0.000181856          5.04951e-05         -0.000886383           0.00764127 
                 1.2              24.5335           -0.0404293            0.0051093          -0.00114163          0.000374313          -0.00018172          0.000229769          -0.00108266 
                 1.4              28.4997           -0.0458295           0.00658289          -0.00167429          0.000641985         -0.000460429           0.00127891          -0.00860906 
                 1.6              32.4086           -0.0510054           0.00817333          -0.00231432          0.000969185         -0.000644728           0.00126986          -0.00756749 
                 1.8              36.2519           -0.0559916           0.00987209          -0.00307104           0.00139698         -0.000907911           0.00120573          -0.00514168 
                   2              40.0212           -0.0608078            0.0116676          -0.00394066            0.0019109          -0.00112822          0.000254467           0.00446751 
                 2.2              43.7082           -0.0654642            0.0135514          -0.00493682           0.00258728          -0.00168346          0.000672864           0.00541886 
                 2.4              47.3041           -0.0699637            0.0155095          -0.00605478           0.00343464          -0.00264092           0.00306187          -0.00830376 
                 2.6              50.8003            -0.074305            0.0175255          -0.00727776           0.00439302          -0.00359692           0.00436701           -0.0113877 
                 2.8              54.1882           -0.0784849            0.0195842          -0.00859754           0.00546818          -0.00462006           0.00516248          -0.00920931 
                   3              57.4595           -0.0824982            0.0216698           -0.0100056           0.00666817          -0.00577827            0.0058325          -0.00416553 
                 3.2              60.6068           -0.0863425            0.0237723           -0.0115072            0.0080601          -0.00745735           0.00879522           -0.0138547 
                 3.4              63.6239           -0.0900109            0.0258698           -0.0130685              0.00955          -0.00921969            0.0113959           -0.0194269 
                 3.6              66.5063           -0.0935013            0.0279491           -0.0146764            0.0111246           -0.0110151            0.0131428           -0.0156794 
                 3.8              69.2515           -0.0968132            0.0300002           -0.0163301            0.0128427           -0.0132868            0.0172879           -0.0289863 
                   4              71.8581           -0.0999469            0.0320101           -0.0180061             0.014633           -0.0156433            0.0209906           -0.0356346 
                 4.2              74.3262            -0.102905            0.0339696           -0.0196936            0.0164927           -0.0181533            0.0248866           -0.0411343 
                 4.4              76.6562            -0.105687            0.0358673           -0.0213743            0.0183996           -0.0208439            0.0296909           -0.0537235 
                 4.6              78.8489            -0.108298            0.0376974           -0.0230372            0.0203203           -0.0234919            0.0334441            -0.054758 
                 4.8              80.9049            -0.110739             0.039452           -0.0246752             0.022284           -0.0264395            0.0390981           -0.0703748 
                   5              82.8245            -0.113011             0.041122           -0.0262663            0.0242179           -0.0293121            0.0441086           -0.0802477 
                 5.2              84.6078            -0.115114            0.0427017           -0.0278027            0.0261206           -0.0321631            0.0488597           -0.0865499 
                 5.4              86.2548             -0.11705            0.0441838           -0.0292721             0.027981            -0.035055            0.0542184           -0.0982558 
                 5.6               87.766            -0.118818             0.045563           -0.0306645            0.0297766           -0.0378953            0.0595162            -0.109181 
                 5.8               89.142             -0.12042            0.0468327           -0.0319665            0.0314859           -0.0406867            0.0652266            -0.125212 
                   6              90.3849            -0.121858            0.0479899           -0.0331679            0.0330721           -0.0432245            0.0698273            -0.133063 
                 6.2              91.4978            -0.123137            0.0490345           -0.0342707            0.0345679           -0.0457769            0.0754238            -0.150404 
                 6.4              92.4856            -0.124263            0.0499659           -0.0352636            0.0359202           -0.0480526            0.0800854            -0.162304 
                 6.6              93.3548            -0.125244            0.0507861           -0.0361419            0.0371045           -0.0499343            0.0831297            -0.163973 
                 6.8              94.1138            -0.126095            0.0515049           -0.0369205            0.0381705            -0.051671            0.0861035            -0.166549 
                   7              94.7725            -0.126827            0.0521301           -0.0376065            0.0391367           -0.0533944            0.0901636            -0.180897 
                 7.2              95.3418            -0.127457            0.0526722           -0.0382045            0.0399788           -0.0548568            0.0932094             -0.18826 
                 7.4              95.8333            -0.128002            0.0531431           -0.0387288            0.0407316            -0.056239            0.0966082            -0.200772 
