                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2               1.9517             0.996411             0.989268             0.978602             0.947056              0.89515             0.784519             0.580056 
                 0.4              3.90732             0.992916              0.97889             0.958039             0.897208             0.798388             0.594333             0.229677 
                 0.6              5.87083             0.989564             0.968998             0.938553             0.850912             0.710282              0.42884           -0.0571416 
                 0.8              7.84627             0.986368             0.959622              0.92019             0.808113             0.630394              0.28547            -0.289735 
                   1              9.83774             0.983312             0.950709             0.902823             0.768384             0.557615             0.160694            -0.478118 
                 1.2              11.8494             0.980363             0.942157             0.886241             0.731121             0.490608            0.0510081            -0.631028 
                 1.4              13.8853             0.977486             0.933851              0.87022             0.695742             0.428144           -0.0464859            -0.755099 
                 1.6              15.9495             0.974643             0.925697             0.854564             0.661764             0.369264            -0.133921            -0.854982 
                 1.8              18.0455             0.971814             0.917619             0.839123             0.628835             0.313283            -0.212755            -0.933795 
                   2              20.1767             0.968976             0.909558             0.823795             0.596717             0.259755            -0.283939             -0.99364 
                 2.2              22.3452             0.966117             0.901481             0.808507             0.565254             0.208397            -0.348092             -1.03599 
                 2.4              24.5528             0.963227             0.893361             0.793216              0.53436             0.159053            -0.405608             -1.06196 
                 2.6              26.7999             0.960302             0.885185             0.777898             0.503988              0.11165            -0.456741             -1.07246 
                 2.8              29.0859             0.957338             0.876948             0.762545             0.474131            0.0661701            -0.501669             -1.06832 
                   3              31.4096             0.954335             0.868651             0.747161             0.444805            0.0226346            -0.540532             -1.05038 
                 3.2              33.7688             0.951297             0.860298             0.731758              0.41604           -0.0189129             -0.57346             -1.01951 
                 3.4              36.1609             0.948223             0.851901             0.716357             0.387874           -0.0584261            -0.600602            -0.976649 
                 3.6              38.5831             0.945118             0.843466             0.700976             0.360348           -0.0958588            -0.622132              -0.9228 
                 3.8              41.0325             0.941985             0.835005             0.685636             0.333502            -0.131178            -0.638249            -0.859007 
                   4              43.5061             0.938827             0.826531             0.670363             0.307369            -0.164359            -0.649187            -0.786355 
                 4.2              46.0007              0.93565             0.818055             0.655174             0.281981            -0.195392            -0.655197            -0.705934 
                 4.4              48.5135             0.932455             0.809585             0.640091             0.257364            -0.224278            -0.656556             -0.61885 
                 4.6              51.0414             0.929248             0.801135             0.625132             0.233539             -0.25103            -0.653556            -0.526191 
                 4.8              53.5815             0.926032             0.792713             0.610316             0.210524            -0.275671            -0.646502            -0.429025 
                   5              56.1309              0.92281              0.78433             0.595659              0.18833            -0.298239            -0.635706            -0.328378 
                 5.2              58.6872             0.919586             0.775993             0.581176             0.166964            -0.318777            -0.621487            -0.225223 
                 5.4               61.248             0.916363              0.76771             0.566878             0.146423            -0.337343            -0.604155            -0.120465 
                 5.6              63.8112             0.913142             0.759488             0.552774             0.126704            -0.353997            -0.584019           -0.0149445 
                 5.8              66.3746             0.909928             0.751331             0.538873             0.107798             -0.36881            -0.561382            0.0905621 
                   6              68.9356             0.906722             0.743247             0.525184             0.089697            -0.381848            -0.536538             0.195321 
                 6.2              71.4903             0.903528             0.735245             0.511721            0.0723987             -0.39318            -0.509781             0.298636 
                 6.4               74.033             0.900352             0.727338             0.498505            0.0559065            -0.402874            -0.481418               0.3998 
                 6.6              76.5549             0.897204             0.719548             0.485568            0.0402351            -0.410999            -0.451786             0.498076 
                 6.8              79.0441             0.894097             0.711907             0.472959            0.0254135            -0.417624            -0.421247             0.592698 
                   7              81.4845             0.891049             0.704457             0.460744            0.0114837            -0.422831            -0.390217             0.682855 
                 7.2              83.8564             0.888082             0.697249             0.449002          -0.00150595            -0.426715            -0.359153             0.767738 
                 7.4              86.1371             0.885223             0.690345             0.437826           -0.0135002            -0.429394            -0.328556             0.846576 
                 7.6              88.3018             0.882504             0.683814             0.427315           -0.0244494            -0.431008            -0.298941             0.918695 
                 7.8              90.3259             0.879953             0.677721             0.417568           -0.0343135            -0.431721            -0.270811              0.98359 
                   8              92.1862             0.877601             0.672129             0.408673            -0.043067            -0.431707            -0.244626              1.04096 
                 8.2              93.8644             0.875471             0.667091               0.4007           -0.0507089            -0.431151            -0.220768              1.09073 
