                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.00968          -0.00936113          0.000271627         -1.11774e-05         -1.24946e-05          7.72955e-05         -0.000523037           0.00408269 
                 0.4              10.0097           -0.0182928           0.00103865         -0.000103367          7.96717e-06          3.93212e-05         -0.000255305           0.00165594 
                 0.6              14.9903           -0.0266505           0.00220522         -0.000325215          7.86204e-05         -6.85412e-05          0.000296037          -0.00196151 
                 0.8              19.9415           -0.0344191           0.00368077         -0.000694487          0.000179396          2.22211e-05         -0.000722364           0.00674636 
                   1              24.8534           -0.0416685           0.00540462          -0.00124046          0.000426746         -0.000280108          0.000851379          -0.00644005 
                 1.2              29.7158            -0.048496           0.00733386          -0.00195092          0.000728549         -0.000236702         -0.000637965           0.00575898 
                 1.4              34.5185           -0.0549924           0.00945305          -0.00286079           0.00123775         -0.000608509         -0.000264458           0.00552146 
                 1.6              39.2512           -0.0612213            0.0117439          -0.00396787           0.00193778          -0.00121538          0.000736401           0.00119456 
                 1.8              43.9038           -0.0672227            0.0141903          -0.00527141           0.00282322          -0.00190834            0.0010223           0.00424978 
                   2               48.466           -0.0730207            0.0167783           -0.0067817           0.00396226          -0.00302099           0.00273718          -0.00216949 
                 2.2              52.9276           -0.0786283            0.0194922          -0.00849585           0.00534785          -0.00437208           0.00408655          -0.00184439 
                 2.4              57.2781           -0.0840492            0.0223141           -0.0104155           0.00703836          -0.00628537           0.00714805           -0.0107328 
                 2.6              61.5071            -0.089282            0.0252215           -0.0125234            0.0090104          -0.00863963            0.0110983           -0.0231395 
                 2.8              65.6043           -0.0943233            0.0281921           -0.0147987            0.0112187           -0.0111354            0.0135003           -0.0179944 
                   3              69.5601           -0.0991691            0.0312079           -0.0172429            0.0137586           -0.0144033            0.0186885           -0.0291851 
                 3.2              73.3658            -0.103814            0.0342449           -0.0198259            0.0165609           -0.0180743            0.0239148           -0.0335984 
                 3.4              77.0142            -0.108252            0.0372825            -0.022533            0.0196579            -0.022483            0.0317342           -0.0523096 
                 3.6              80.5002            -0.112482            0.0403005           -0.0253368            0.0230015           -0.0274383            0.0408076           -0.0739364 
                 3.8               83.821              -0.1165            0.0432765           -0.0281989             0.026506           -0.0326267            0.0494414            -0.087103 
                   4              86.9752             -0.12031            0.0461996           -0.0311142            0.0302205           -0.0384119            0.0599278            -0.107097 
                 4.2              89.9629            -0.123912            0.0490537           -0.0340529            0.0340867           -0.0446453            0.0717867            -0.132586 
                 4.4              92.7851            -0.127311            0.0518298           -0.0370062            0.0381353           -0.0516437            0.0873669            -0.181609 
                 4.6              95.4426            -0.130508            0.0545097           -0.0399234            0.0421843           -0.0584752             0.100554             -0.20678 
                 4.8              97.9363            -0.133504             0.057084           -0.0427972            0.0462849           -0.0656632             0.115566            -0.243388 
