                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              0.88407           -0.0035082          4.18561e-05         -5.45554e-06          2.31067e-05         -0.000136628          0.000935738          -0.00729643 
                 0.4              1.75051          -0.00684606           0.00015611         -7.72675e-06          3.35211e-06         -1.85353e-06         -7.42157e-05           0.00113986 
                 0.6               2.5829          -0.00992089          0.000326984         -1.73533e-05         -6.78662e-06           3.3527e-05         -0.000139598          0.000511812 
                 0.8              3.36717           -0.0126802          0.000537353          -4.0375e-05         -1.95429e-06           3.7445e-05         -0.000245959           0.00180209 
                   1               4.0924            -0.015104           0.00076469         -6.57196e-05         -1.57717e-05          0.000144379         -0.000981606           0.00757603 
                 1.2              4.75139           -0.0172021          0.000999525         -0.000112193           4.9842e-05         -0.000210401           0.00147187           -0.0117861 
                 1.4              5.34071           -0.0189937            0.0012221         -0.000142064          1.40272e-05          6.31003e-05         -0.000494011           0.00406208 
                 1.6              5.86042           -0.0205093            0.0014321         -0.000185113          4.52011e-05         -7.49681e-05          0.000472847          -0.00373085 
                 1.8              6.31353           -0.0217802           0.00162128         -0.000219926          3.34715e-05          7.21826e-05         -0.000671949           0.00594393 
                   2              6.70513           -0.0228393           0.00178859         -0.000252358          2.97106e-05          0.000130752         -0.000981649           0.00759716 
                 2.2              7.04168           -0.0237197           0.00193673         -0.000289478          6.14754e-05         -8.00707e-06         -4.06133e-05          0.000237783 
                 2.4              7.33035           -0.0244522           0.00206479         -0.000319135          6.74396e-05          1.61551e-05         -0.000276869           0.00239505 
                 2.6               7.5785           -0.0250654           0.00217694         -0.000350419          9.72861e-05         -0.000109136          0.000536804          -0.00380436 
                 2.8              7.79344           -0.0255845           0.00227226         -0.000367132          6.72912e-05          0.000111173         -0.000972607            0.0077533 
                   3              7.98216           -0.0260332           0.00235843         -0.000392548          9.79945e-05         -4.71193e-05          0.000152201          -0.00123957 
                 3.2              8.15118           -0.0264323           0.00243541         -0.000409126          8.66911e-05          5.85339e-05         -0.000596764           0.00465015 
                 3.4              8.30628           -0.0268012           0.00251015         -0.000434759          0.000121113         -9.13422e-05          0.000329942          -0.00211636 
                 3.6              8.45226           -0.0271529           0.00257974         -0.000451651          0.000122485         -8.04457e-05          0.000321552          -0.00254468 
                 3.8              8.59283           -0.0275015           0.00264987         -0.000470924          0.000131609          -9.9309e-05          0.000438737           -0.0035009 
                   4              8.73076           -0.0278557            0.0027206         -0.000486528          0.000118784          1.43271e-05         -0.000351686           0.00259826 
                 4.2              8.86842           -0.0282231           0.00279549         -0.000507575          0.000126163            2.373e-05         -0.000508741           0.00431585 
                 4.4              9.00792           -0.0286089           0.00287548          -0.00053448          0.000158786         -0.000122853          0.000455017          -0.00306846 
                 4.6              9.14845           -0.0290101           0.00295761         -0.000556372          0.000163286         -0.000114535          0.000438943          -0.00336014 
                 4.8              9.28514            -0.029415           0.00304242         -0.000582898          0.000181026         -0.000149755          0.000536721          -0.00333808 
                   5              9.41169           -0.0298043           0.00312331         -0.000605651          0.000190179         -0.000170684          0.000737417          -0.00544797 
                 5.2              9.52215           -0.0301586           0.00319673         -0.000623247          0.000178139         -5.25647e-05         -0.000109314           0.00126939 
                 5.4              9.61241           -0.0304604           0.00326052         -0.000643437          0.000195572         -0.000124609          0.000397913          -0.00286803 
                 5.6               9.6811           -0.0306986           0.00330989         -0.000654581          0.000185804         -4.85401e-05         -6.91161e-05          0.000312543 
                 5.8              9.72958            -0.030873           0.00334789         -0.000668243          0.000199416         -9.00117e-05          0.000127538         -0.000781646 
                   6              9.76116           -0.0309897           0.00337427         -0.000681406          0.000227611         -0.000222942          0.000927184          -0.00635016 
                 6.2              9.78009             -0.03106           0.00338799         -0.000681873          0.000215234          -0.00016583          0.000664221           -0.0051186 
                 6.4              9.79048           -0.0310992           0.00339557         -0.000680248          0.000193261         -1.97923e-05         -0.000400359           0.00359968 
                 6.6              9.79567           -0.0311192           0.00340014         -0.000682736          0.000199164         -4.83102e-05         -0.000226395            0.0023593 
                 6.8              9.79803           -0.0311285           0.00340243         -0.000684096          0.000202733         -7.05001e-05         -4.41916e-05           0.00065074 
                   7              9.79898           -0.0311319           0.00340253         -0.000681829          0.000190144          9.26806e-06         -0.000633403           0.00560384 
                 7.2              9.79933           -0.0311334           0.00340323         -0.000683503          0.000197919         -3.57903e-05         -0.000328378           0.00324307 
                 7.4              9.79945            -0.031134           0.00340359         -0.000684546           0.00020368         -7.55165e-05         -1.52734e-05          0.000491308 
                 7.6              9.79948           -0.0311339           0.00340288          -0.00068173          0.000189734          8.46065e-06         -0.000609558           0.00531258 
                 7.8              9.79948           -0.0311337           0.00340253          -0.00068087           0.00018744          1.32108e-05         -0.000594049           0.00487965 
                   8              9.79948           -0.0311337            0.0034026         -0.000681342           0.00019042          -7.6519e-06         -0.000430546           0.00345325 
                 8.2              9.79949           -0.0311339           0.00340287          -0.00068216          0.000193806         -2.51709e-05         -0.000321869           0.00266745 
                 8.4              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 8.6              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 8.8              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                   9              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 9.2              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 9.4              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 9.6              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                 9.8              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
                  10              9.79949           -0.0311339           0.00340287         -0.000682058          0.000192786          -1.6497e-05         -0.000396873            0.0033582 
