                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              0.13754         -0.000697535          1.04482e-06          1.44854e-06         -4.47985e-06          1.40047e-05         -2.65857e-05         -0.000251453 
                 0.4              0.27092          -0.00134964          8.03227e-06         -7.76733e-06          3.69654e-05         -0.000212456           0.00142486           -0.0109284 
                 0.6             0.396536          -0.00193866          1.33267e-05         -2.59329e-06          8.12593e-06         -2.90099e-05          9.18689e-05         -9.68395e-06 
                 0.8             0.511815          -0.00245615          1.96078e-05          2.04361e-06         -1.19606e-05           6.9975e-05         -0.000467872           0.00353766 
                   1             0.615559          -0.00290038          2.77349e-05          1.65514e-06         -1.18471e-05          7.43299e-05         -0.000531658           0.00430185 
                 1.2             0.708093          -0.00327752          3.67028e-05         -2.55382e-06          7.33418e-06         -3.68036e-05          0.000225838          -0.00164774 
                 1.4               0.7912          -0.00360064          4.32334e-05          6.13716e-07          -6.3567e-06          3.34335e-05         -0.000217104           0.00168084 
                 1.6             0.867832          -0.00389311          5.15433e-05         -2.93787e-06          1.09121e-05         -7.19513e-05          0.000521677          -0.00418694 
                 1.8             0.941626          -0.00418303          6.02144e-05         -4.61129e-06          1.50116e-05         -8.73113e-05          0.000594731          -0.00463722 
                   2               1.0163          -0.00450384          6.94815e-05         -3.48467e-06          7.65523e-06         -4.60914e-05          0.000329966          -0.00270484 
                 2.2              1.09506          -0.00489077          8.16048e-05         -2.73192e-06          2.66521e-06         -2.17162e-05          0.000187241          -0.00172948 
                 2.4              1.18018          -0.00537343          9.83869e-05         -3.56837e-07         -1.65952e-05          0.000109334         -0.000817832           0.00689969 
                 2.6              1.27305          -0.00596774           0.00012222         -3.35487e-06         -4.19258e-07         -2.07757e-05          0.000269693          -0.00289057 
                 2.8               1.3744          -0.00667533          0.000154855         -6.77979e-06          3.30017e-06         -2.62327e-05          0.000224233          -0.00201472 
                   3              1.48238           -0.0074787          0.000196699         -1.35042e-05          1.95794e-05          -0.00010763          0.000714864          -0.00543222 
                 3.2              1.59206          -0.00834564           0.00024563         -1.78285e-05          2.02092e-05          -0.00010115           0.00064368          -0.00480901 
                 3.4              1.69718          -0.00923208          0.000299195         -1.75463e-05         -6.44014e-06          7.35474e-05         -0.000647678           0.00597827 
                 3.6              1.79169           -0.0100855          0.000355395         -1.91046e-05          -1.8908e-05          0.000124466         -0.000851034           0.00662309 
                 3.8              1.87109           -0.0108534          0.000411811         -2.63614e-05         -8.93603e-06           6.5978e-05         -0.000433983           0.00326365 
                   4              1.93323           -0.0114934          0.000462754         -3.46317e-05          6.07688e-06         -1.82007e-05          0.000143465          -0.00127615 
                 4.2               1.9784           -0.0119844          0.000502507         -3.36365e-05         -2.32928e-05          0.000166717          -0.00116392           0.00919288 
                 4.4              2.00881           -0.0123311          0.000534519         -4.41174e-05          1.01241e-05         -2.31016e-05          0.000121233         -0.000787134 
                 4.6              2.02771           -0.0125536          0.000553158          -4.1401e-05         -1.37581e-05          0.000116616         -0.000827084           0.00659424 
                 4.8              2.03851           -0.0126849          0.000565847         -4.52069e-05         -3.04126e-06          6.15647e-05         -0.000502638           0.00449512 
                   5              2.04416           -0.0127551          0.000572615         -4.71432e-05          3.18115e-06          2.24068e-05         -0.000211101           0.00202462 
                 5.2              2.04685           -0.0127893          0.000575991         -4.78724e-05          4.96467e-06          8.11364e-06         -7.76695e-05          0.000692773 
                 5.4              2.04802            -0.012804          0.000577226          -4.8724e-05          1.23679e-05         -5.07961e-05          0.000399725           -0.0034664 
                 5.6              2.04847           -0.0128105          0.000579551          -5.4373e-05          3.47408e-05         -0.000161132           0.00104973          -0.00792859 
                 5.8              2.04862           -0.0128121           0.00057849          -5.0097e-05          1.61352e-05         -6.31926e-05          0.000441675          -0.00357793 
                   6              2.04867           -0.0128128          0.000578457         -4.95317e-05          1.40653e-05         -5.78558e-05          0.000454484          -0.00405144 
                 6.2              2.04868           -0.0128134           0.00057969         -5.34837e-05          2.86014e-05          -0.00011622          0.000685389          -0.00466262 
                 6.4              2.04869           -0.0128128           0.00057784          -4.6333e-05         -5.16915e-06          7.45065e-05         -0.000572942           0.00485037 
                 6.6              2.04869           -0.0128128          0.000577936          -4.7246e-05          7.06099e-07          3.54993e-05         -0.000288803           0.00255564 
                 6.8              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341554           0.00304802 
                   7              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341603           0.00304937 
                 7.2              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341603           0.00304937 
                 7.4              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341603           0.00304937 
                 7.6              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341603           0.00304937 
                 7.8              2.04869           -0.0128128          0.000577984          -4.7246e-05          1.20413e-07          4.13586e-05         -0.000341603           0.00304937 
                   8              2.04869                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
