                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2             0.458065             0.998327             0.994991             0.990002              0.97514             0.950563             0.897376               0.7977 
                 0.4             0.910586             0.996709             0.990164             0.980406             0.951529             0.904152              0.80326             0.617663 
                 0.6              1.35226             0.995182             0.985623             0.971414             0.929638             0.861604             0.718964             0.461311 
                 0.8              1.77824             0.993768             0.981434             0.963153              0.90972             0.823319             0.644815             0.328013 
                   1              2.18436             0.992478             0.977625             0.955668             0.891839             0.789315             0.580377             0.215735 
                 1.2               2.5673             0.991313             0.974193             0.948949             0.875927             0.759355             0.524772             0.121797 
                 1.4              2.92472             0.990267             0.971122             0.942955             0.861845             0.733092             0.476975            0.0434534 
                 1.6              3.25524             0.989333             0.968387             0.937633             0.849431             0.710146             0.435972           -0.0218058 
                 1.8              3.55848             0.988502             0.965961             0.932927             0.838525             0.690151             0.400848           -0.0761457 
                   2              3.83491             0.987768             0.963818             0.928777             0.828968             0.672763             0.370784            -0.121405 
                 2.2              4.08568             0.987118             0.961926              0.92513             0.820611             0.657663             0.345055            -0.159139 
                 2.4              4.31244             0.986545             0.960263             0.921927             0.813307             0.644554             0.323017            -0.190662 
                 2.6              4.51715             0.986041               0.9588             0.919114             0.806924             0.633162             0.304105            -0.217081 
                 2.8              4.70194             0.985596             0.957511              0.91664             0.801332             0.623238             0.287817            -0.239323 
                   3              4.86904             0.985202              0.95637             0.914458             0.796415             0.614557             0.273719            -0.258166 
                 3.2               5.0207             0.984852             0.955357              0.91252             0.792067             0.606914             0.261428            -0.274263 
                 3.4               5.1592             0.984537             0.954448             0.910787             0.788185              0.60012               0.2506            -0.288175 
                 3.6              5.28684              0.98425             0.953624             0.909214             0.784674                0.594             0.240922            -0.300391 
                 3.8              5.40584             0.983987             0.952861             0.907763             0.781443             0.588384             0.232107            -0.311344 
                   4              5.51829             0.983736             0.952143             0.906397             0.778405              0.58312             0.223893            -0.321418 
                 4.2              5.62606             0.983495             0.951449             0.905078              0.77548             0.578063             0.216041            -0.330946 
                 4.4               5.7307             0.983258             0.950765             0.903778             0.772599             0.573089             0.208348            -0.340212 
                 4.6              5.83351             0.983018             0.950076             0.902469             0.769702             0.568092             0.200643            -0.349445 
                 4.8              5.93562             0.982772             0.949369             0.901128             0.766737             0.562983             0.192786            -0.358821 
                   5              6.03825             0.982516             0.948634             0.899733             0.763656             0.557681             0.184652            -0.368488 
                 5.2              6.14208             0.982248             0.947864             0.898271             0.760434              0.55214             0.176175            -0.378515 
