            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        6.05019       0.977661       0.934265       0.870646       0.695747       0.424538     -0.0626994      -0.811492 
           0.4        12.1548       0.956382       0.873975       0.755707       0.457659      0.0284962      -0.578528       -1.23264 
           0.6        18.3635       0.936109       0.818552       0.653087       0.270818      -0.239016      -0.772347      -0.998589 
           0.8        24.7168       0.916633       0.767077       0.560299       0.122763      -0.415341      -0.780813      -0.494171 
             1        31.2423       0.897681       0.718583       0.475047     0.00426385      -0.525434      -0.682463      0.0907589 
           1.2        37.9524       0.879012       0.672306       0.395644     -0.0908545      -0.585061       -0.52263       0.661149 
           1.4        44.8422       0.860475       0.627787       0.321091      -0.166529       -0.60442      -0.329737        1.16471 
           1.6        51.8894       0.842021       0.584852       0.250952      -0.225382      -0.590893      -0.123744        1.57039 
           1.8        59.0545       0.823686       0.543532       0.185149      -0.269409      -0.550622      0.0804113        1.86112 
             2        66.2824       0.805569       0.503986       0.123792      -0.300384       -0.48922       0.271638        2.03106 
           2.2        73.5046       0.787808       0.466425      0.0670556      -0.320037      -0.411975        0.44227        2.08361 
           2.4        80.6423       0.770558       0.431071      0.0150999      -0.330106      -0.323834       0.587729        2.02923 
           2.6        87.6108       0.753986        0.39813     -0.0319639       -0.33232      -0.229326       0.706065        1.88318 
           2.8        94.3233       0.738254       0.367768     -0.0741069      -0.328365      -0.132486       0.797471        1.66367 
             3        100.696       0.723507       0.340103       -0.11138      -0.319826     -0.0367819       0.863741        1.39018 
           3.2        106.655       0.709872       0.315204      -0.143926      -0.308153      0.0549267       0.907803         1.0822 
           3.4        112.134       0.697448       0.293081      -0.171961      -0.294624       0.140416       0.933245       0.758121 
           3.6        117.085       0.686302       0.273691      -0.195777      -0.280317       0.218112       0.943946       0.434216 
           3.8         121.48       0.676462       0.256939      -0.215718        -0.2661       0.287048       0.943708       0.123964 
             4        125.305       0.667924       0.242682      -0.232167       -0.25262       0.346826       0.936003       -0.16248 
           4.2        128.569       0.660646       0.230741      -0.245525      -0.240323        0.39752       0.923792      -0.418289 
           4.4        131.296       0.654561       0.220913      -0.256188      -0.229485       0.439534       0.909445      -0.639596 
           4.6        133.517       0.649591       0.212999      -0.264519      -0.220256       0.473466       0.894803      -0.824741 
           4.8        135.272       0.645646       0.206796      -0.270864      -0.212692       0.500029       0.881194      -0.973946 
             5         136.61       0.642623       0.202091      -0.275549      -0.206751       0.520083       0.869481        -1.0893 
           5.2        137.588       0.640397        0.19866      -0.278887        -0.2023       0.534611       0.860085        -1.1745 
           5.4        138.271       0.638834       0.196268       -0.28117      -0.199139       0.544647       0.853051        -1.2343 
           5.6        138.722       0.637795       0.194684      -0.282658       -0.19702       0.551226       0.848145         -1.274 
           5.8        139.004       0.637142       0.193696      -0.283576      -0.195686       0.555296        0.84496       -1.29882 
             6        139.168        0.63676       0.193118      -0.284108      -0.194902       0.557657       0.843049       -1.31332 
           6.2        139.257       0.636551       0.192803      -0.284396      -0.194474       0.558933       0.841985       -1.32122 
           6.4        139.302       0.636446       0.192645      -0.284541      -0.194259       0.559571       0.841445       -1.32518 
           6.6        139.323       0.636397       0.192571      -0.284609      -0.194159       0.559866       0.841191       -1.32702 
           6.8        139.332       0.636377        0.19254      -0.284637      -0.194117       0.559991       0.841083       -1.32781 
             7        139.335       0.636369       0.192528      -0.284647      -0.194101       0.560038       0.841043       -1.32809 
           7.2        139.336       0.636366       0.192524      -0.284651      -0.194095       0.560055       0.841028        -1.3282 
           7.4        139.337       0.636365       0.192523      -0.284652      -0.194093       0.560059       0.841023       -1.32823 
           7.6        139.337       0.636365       0.192523      -0.284653      -0.194093       0.560061       0.841023       -1.32823 
           7.8        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
             8        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           8.2        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           8.4        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           8.6        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           8.8        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
             9        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           9.2        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           9.4        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           9.6        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
           9.8        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
            10        139.337       0.636365       0.192522      -0.284653      -0.194093       0.560062       0.841023       -1.32824 
