            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        1.69081        10.2741       0.903015       0.902043       0.552479       0.556902       -0.54891      -0.457632 
           0.4        3.41776        9.88155       0.813123       0.814977       0.201669       0.240149       -1.26358      -0.929361 
           0.6        5.21728        9.44365       0.730822       0.738805     -0.0695249      0.0210515       -1.47523      -0.893615 
           0.8        7.12662        8.96997       0.655266       0.672217       -0.27942       -0.12712       -1.40221      -0.634879 
             1        9.18369        8.46964       0.585083       0.613364       -0.44246      -0.225039       -1.16825      -0.301049 
           1.2         11.427        7.95185       0.519046       0.560507      -0.568025       -0.28693      -0.841009      0.0365386 
           1.4        13.8955        7.42591       0.456336       0.512307      -0.661641      -0.322101      -0.462473       0.343548 
           1.6        16.6278        6.90106       0.396559       0.467839      -0.726744      -0.336704     -0.0645232       0.602672 
           1.8        19.6613        6.38577       0.339598       0.426496      -0.765943      -0.335013       0.325761       0.804985 
             2        23.0318        5.88726       0.285482       0.387885      -0.781715      -0.320199       0.685413       0.946337 
           2.2        26.7717        5.41127       0.234301       0.351754      -0.776668      -0.294765       0.996174        1.02574 
           2.4        30.9091        4.96198       0.186161       0.317944      -0.753592      -0.260802        1.24508        1.04451 
           2.6        35.4663        4.54203       0.141151       0.286371      -0.715411      -0.220151        1.42458        1.00595 
           2.8        40.4585        4.15283      0.0993422       0.256997      -0.665099      -0.174499        1.53234       0.915096 
             3        45.8938        3.79459      0.0607679       0.229825      -0.605568      -0.125446        1.57051       0.778623 
           3.2         51.772         3.4667      0.0254353       0.204884      -0.539599     -0.0745295        1.54504       0.604709 
           3.4         58.085        3.16792    -0.00668274        0.18222      -0.469758     -0.0232319         1.4646       0.402775 
           3.6        64.8186         2.8965     -0.0356471       0.161881      -0.398322       0.027037        1.33957       0.183096 
           3.8        71.9519        2.65046     -0.0615466       0.143923      -0.327254       0.074956        1.18105     -0.0436468 
             4        79.4596        2.42769     -0.0844909       0.128395      -0.258192       0.119316         1.0001      -0.266853 
           4.2        87.3124        2.22604      -0.104604       0.115342      -0.192454       0.159047         0.8071      -0.476507 
           4.4        95.4793        2.04346      -0.122012       0.104802      -0.131059       0.193232       0.611289       -0.66361 
           4.6        103.927          1.878      -0.136843      0.0968044     -0.0747647       0.221131       0.420572      -0.820576 
           4.8        112.624        1.72785      -0.149228      0.0913676     -0.0240779       0.242193       0.241319      -0.941529 
             5         121.54        1.59139      -0.159292      0.0885003      0.0207005       0.256062       0.078378       -1.02246 
           5.2        130.644        1.46715      -0.167165      0.0882023      0.0594544       0.262568     -0.0648829       -1.06126 
           5.4        139.911        1.35386      -0.172974      0.0904645      0.0922247       0.261722      -0.186454       -1.05767 
           5.6        149.315        1.25039       -0.17686      0.0952731       0.119182       0.253695      -0.285499       -1.01308 
           5.8        158.827        1.15579      -0.178966       0.102609       0.140601       0.238798      -0.362173       -0.93032 
             6        168.418        1.06924      -0.179448       0.112443       0.156833       0.217472      -0.417393      -0.813448 
           6.2        178.049       0.990093      -0.178476       0.124733       0.168295       0.190285      -0.452674      -0.667588 
           6.4        187.669       0.917802      -0.176231       0.139407       0.175447       0.157938      -0.469958       -0.49879 
           6.6        197.214       0.851939       -0.17291       0.156346       0.178784       0.121271      -0.471485      -0.313902 
           6.8          206.6       0.792169      -0.168718       0.175362        0.17883      0.0812878      -0.459708      -0.120468 
             7        215.733       0.738215      -0.163871       0.196178        0.17613       0.039149      -0.437205      0.0735164 
           7.2          224.5       0.689849      -0.158585       0.218408       0.171244    -0.00384401      -0.406617       0.259955 
           7.4        232.785       0.646862      -0.153077       0.241556       0.164736     -0.0462997      -0.370568       0.431186 
           7.6        240.474       0.609043      -0.147551       0.265023       0.157161      -0.086825      -0.331573       0.580672 
           7.8        247.465       0.576162      -0.142198       0.288145       0.149049      -0.124144       -0.29195       0.703741 
             8        253.678       0.547953      -0.137186       0.310247       0.140878      -0.157229      -0.253698       0.798232 
           8.2        259.065       0.524101      -0.132655       0.330721       0.133059      -0.185422      -0.218394       0.864794 
           8.4        263.612       0.504236      -0.128717       0.349096       0.125909      -0.208492      -0.187095       0.906585 
           8.6        267.334       0.487989      -0.125435       0.365033       0.119653      -0.226573      -0.160415       0.928434 
           8.8        270.276        0.47501       -0.12282       0.378327       0.114416      -0.240117      -0.138582       0.935974 
             9        272.513       0.464935      -0.120836       0.388944       0.110229      -0.249799      -0.121458       0.934683 
           9.2        274.143       0.457382       -0.11941       0.397023        0.10704      -0.256399      -0.108623        0.92913 
           9.4        275.273       0.451954      -0.118443       0.402851       0.104735      -0.260693     -0.0994608       0.922529 
           9.6        276.016       0.448238       -0.11783       0.406819       0.103161      -0.263357     -0.0932555       0.916699 
           9.8        276.476       0.445834       -0.11747       0.409358        0.10215      -0.264935     -0.0892876       0.912355 
            10        276.743       0.444375      -0.117275        0.41088       0.101543      -0.265822     -0.0869039       0.909494 
          10.2        276.888       0.443548      -0.117178        0.41173       0.101204      -0.266291     -0.0855666       0.907799 
          10.4         276.96       0.443115      -0.117134        0.41217       0.101028      -0.266524     -0.0848694       0.906889 
          10.6        276.993       0.442907      -0.117117       0.412379       0.100945       -0.26663      -0.084535       0.906444 
          10.8        277.007       0.442815      -0.117111       0.412471       0.100909      -0.266675     -0.0843886       0.906248 
            11        277.013       0.442779      -0.117109       0.412507       0.100895      -0.266692       -0.08433       0.906169 
          11.2        277.015       0.442765      -0.117109        0.41252        0.10089      -0.266698     -0.0843091        0.90614 
          11.4        277.015       0.442761      -0.117109       0.412524       0.100888        -0.2667     -0.0843024       0.906131 
          11.6        277.015        0.44276      -0.117109       0.412525       0.100888        -0.2667     -0.0843006       0.906129 
          11.8        277.015        0.44276      -0.117109       0.412526       0.100888        -0.2667     -0.0843002       0.906128 
            12        277.015        0.44276      -0.117109       0.412526       0.100888      -0.266701     -0.0843001       0.906128 
