                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.458065          -0.00167317          1.02642e-05         -3.56365e-06          1.61037e-05         -9.26671e-05          0.000634731          -0.00502766 
                 0.4             0.910586          -0.00329103          3.70876e-05         -5.94044e-06          2.70073e-05         -0.000158719           0.00106297          -0.00803262 
                 0.6              1.35226          -0.00481785          7.66915e-05         -9.20033e-07         -2.04344e-06         -6.05212e-06          0.000139266          -0.00170756 
                 0.8              1.77824          -0.00623213          0.000130237         -6.16571e-06          7.27578e-06         -4.54039e-05          0.000330321          -0.00268383 
                   1              2.18436          -0.00752179          0.000190758         -1.24113e-05           2.0974e-05         -0.000122976          0.000821896          -0.00610517 
                 1.2               2.5673          -0.00868693          0.000254214         -1.16173e-05           -8.341e-06          5.41963e-05         -0.000373909             0.002981 
                 1.4              2.92472          -0.00973335          0.000321981         -2.16805e-05           1.2042e-05         -5.89423e-05          0.000399821          -0.00315019 
                 1.6              3.25524           -0.0106666          0.000386979         -2.42787e-05         -1.14055e-06          3.10734e-06          8.01464e-05          -0.00131037 
                 1.8              3.55848           -0.0114976          0.000453218         -3.58367e-05          1.62192e-05         -6.28539e-05          0.000368423          -0.00255672 
                   2              3.83491           -0.0122322          0.000514364         -4.40759e-05          3.30663e-05         -0.000190655           0.00139233           -0.0113188 
                 2.2              4.08568           -0.0128815          0.000570908         -4.23724e-05         -1.52348e-05          0.000119714          -0.00080332           0.00608798 
                 2.4              4.31244           -0.0134547          0.000626976         -5.67396e-05          2.03915e-05         -6.91092e-05          0.000397104          -0.00264604 
                 2.6              4.51715           -0.0139592          0.000677558         -6.70304e-05          4.26506e-05         -0.000205309           0.00138779           -0.0107691 
                 2.8              4.70194           -0.0144036          0.000721558         -6.64893e-05          1.26487e-05         -3.39577e-05          0.000271144          -0.00238035 
                   3              4.86904           -0.0147979          0.000763586         -7.06321e-05          5.76065e-07          5.73177e-05         -0.000415975           0.00330429 
                 3.2               5.0207           -0.0151483          0.000802055         -7.71618e-05           1.1093e-05         -1.92717e-05          0.000209477          -0.00219613 
                 3.4               5.1592           -0.0154632          0.000838137          -8.3204e-05          1.19343e-05         -2.13024e-06         -2.12327e-07          4.30416e-05 
                 3.6              5.28684           -0.0157495          0.000872102         -9.18281e-05          3.24281e-05         -0.000127847          0.000922519          -0.00759688 
                 3.8              5.40584           -0.0160135          0.000901169         -8.64075e-05         -2.02421e-05          0.000194389          -0.00130244            0.0098157 
                   4              5.51829           -0.0162639            0.0009344         -0.000103701          3.96745e-05         -0.000134346          0.000824884          -0.00593188 
                 4.2              5.62606           -0.0165045          0.000962693         -0.000103887           1.9423e-05         -1.81994e-05          8.02705e-05         -0.000457454 
                 4.4               5.7307           -0.0167423          0.000991762         -0.000107393          1.38144e-05          2.08787e-05         -0.000190514           0.00166743 
                 4.6              5.83351            -0.016982           0.00102161         -0.000112042          1.22596e-05          4.11734e-05         -0.000360064           0.00317138 
                 4.8              5.93562           -0.0172283           0.00105367         -0.000121387          3.29829e-05         -7.43741e-05          0.000442104          -0.00324263 
                   5              6.03825           -0.0174838            0.0010852         -0.000122795          1.11351e-05          7.46484e-05         -0.000662487             0.005969 
                 5.2              6.14208           -0.0177522           0.00112047         -0.000132772          3.30685e-05         -5.23621e-05          0.000241862          -0.00136265 
                 5.4              6.24544            -0.018029            0.0011557         -0.000138435          3.46092e-05         -6.20397e-05          0.000330418          -0.00210497 
                 5.6               6.3446           -0.0183062           0.00119046         -0.000138821          5.14222e-06          0.000118687         -0.000877609           0.00699661 
                 5.8              6.43525           -0.0185728           0.00122767         -0.000154984          5.57329e-05         -0.000169859           0.00108029          -0.00815772 
                   6              6.51357           -0.0188137           0.00125853          -0.00015871          5.32211e-05         -0.000175159           0.00126173           -0.0104993 
                 6.2              6.57712           -0.0190193           0.00128452         -0.000156809          1.45959e-05          8.34888e-05         -0.000641655           0.00519669 
                 6.4              6.62529           -0.0191824           0.00130635         -0.000160999          1.58603e-05          8.38982e-05         -0.000658701           0.00540441 
                 6.6              6.65923           -0.0193019           0.00132255         -0.000165225          2.48935e-05          2.52351e-05         -0.000209069           0.00159372 
                 6.8              6.68134            -0.019382           0.00133239         -0.000162936          3.48504e-06          0.000154605          -0.00108956           0.00838326 
                   7               6.6946           -0.0194311           0.00133892         -0.000164718          9.39748e-06          0.000109371         -0.000715446           0.00503366 
                 7.2              6.70188           -0.0194594           0.00134377         -0.000167408          1.14554e-05          0.000131826          -0.00104595           0.00872247 
                 7.4              6.70552            -0.019473           0.00134516         -0.000168033          2.05506e-05          4.74064e-05         -0.000314153           0.00211432 
                 7.6              6.70716           -0.0194798           0.00134724         -0.000171966          3.51297e-05         -2.15647e-05          8.01087e-05         -0.000551697 
                 7.8              6.70782           -0.0194821           0.00134642         -0.000167174          1.09557e-05           0.00012161         -0.000906199            0.0072116 
                   8              6.70806           -0.0194833           0.00134711         -0.000168936          1.70972e-05          9.81236e-05         -0.000821784           0.00708453 
                 8.2              6.70813           -0.0194832           0.00134655         -0.000167506          1.34587e-05          0.000103903          -0.00077437           0.00614277 
                 8.4              6.70815            -0.019483           0.00134571         -0.000164342          -1.2777e-06          0.000186754          -0.00132237            0.0103167 
                 8.6              6.70816           -0.0194835           0.00134681         -0.000168135          1.52235e-05          9.97401e-05         -0.000781659           0.00644091 
                 8.8              6.70816           -0.0194835           0.00134672         -0.000167612          1.26515e-05          0.000113338         -0.000860207           0.00693022 
                   9              6.70816           -0.0194835           0.00134679         -0.000167856          1.36924e-05          0.000107957         -0.000827473           0.00670091 
                 9.2              6.70816           -0.0194835            0.0013468         -0.000167943          1.41984e-05          0.000104712         -0.000804237           0.00651519 
                 9.4              6.70816           -0.0194835            0.0013468         -0.000167943          1.41984e-05          0.000104712         -0.000804237           0.00651519 
                 9.6              6.70816           -0.0194835            0.0013468         -0.000167943          1.41984e-05          0.000104712         -0.000804237           0.00651519 
                 9.8              6.70816           -0.0194835            0.0013468         -0.000167943          1.41984e-05          0.000104712         -0.000804237           0.00651519 
