                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              6.04799           -0.0111949           0.00034944         -1.78836e-05         -2.34321e-06          2.49863e-05         -0.000209347            0.0019928 
                 0.4              12.1084           -0.0218817            0.0013301         -0.000141853          3.85613e-05         -0.000105857           0.00067465          -0.00509438 
                 0.6              18.1937           -0.0319303           0.00281247         -0.000414827          5.42733e-05          0.000176942          -0.00128216           0.00938536 
                 0.8              24.3166           -0.0413656           0.00469616         -0.000902151           0.00023646         -1.41764e-05         -0.000482195           0.00413736 
                   1              30.4903           -0.0503094           0.00691006          -0.00160113          0.000512224         -9.55966e-05         -0.000906589           0.00867389 
                 1.2              36.7281           -0.0589137           0.00942828          -0.00253516          0.000948799         -0.000336654         -0.000712492           0.00753511 
                 1.4              43.0432           -0.0673192            0.0122577          -0.00374767           0.00165303          -0.00109883           0.00193807           -0.0110868 
                 1.6              49.4489           -0.0756312            0.0154076          -0.00524791            0.0025466          -0.00166789           0.00172799          -0.00486637 
                 1.8              55.9575           -0.0839286            0.0189032          -0.00709425           0.00377923          -0.00266266           0.00255408          -0.00441051 
                   2              62.5802           -0.0922647            0.0227657          -0.00932728           0.00539801          -0.00404878           0.00371095          -0.00413965 
                 2.2              69.3261            -0.100679            0.0270228           -0.0120114            0.0075374          -0.00616231           0.00631013          -0.00824577 
                 2.4              76.2016            -0.109195            0.0316943           -0.0151938            0.0102668          -0.00904018            0.0100408           -0.0147967 
                 2.6              83.2096            -0.117828            0.0368023           -0.0189348            0.0136992           -0.0128387            0.0147046           -0.0186595 
                 2.8              90.3491            -0.126583            0.0423624           -0.0232907            0.0179559           -0.0178225             0.021173           -0.0255919 
                   3              97.6151            -0.135461            0.0483956           -0.0283479            0.0232842           -0.0248044            0.0329778           -0.0556079 
                 3.2              104.999            -0.144452            0.0549029           -0.0341365            0.0297075           -0.0334438            0.0466088           -0.0796875 
                 3.4              112.489            -0.153541            0.0618896           -0.0407205            0.0374256           -0.0443376            0.0641839             -0.10755 
                 3.6              120.072            -0.162714            0.0693563           -0.0481637             0.046678           -0.0584124            0.0904312            -0.171677 
                 3.8              127.732            -0.171952            0.0772921            -0.056485            0.0574798           -0.0751625             0.119512            -0.217284 
                   4              135.454            -0.181236            0.0856946           -0.0657656            0.0702298           -0.0965468             0.163136            -0.329913 
                 4.2              143.221            -0.190543             0.094538           -0.0759918            0.0848659            -0.121787             0.213969            -0.444332 
                 4.4              151.014            -0.199851             0.103804           -0.0871993              0.10163            -0.152053             0.278429            -0.604003 
                 4.6              158.817            -0.209141             0.113474           -0.0994134             0.120699            -0.188014             0.358737            -0.814562 
                 4.8              166.611            -0.218389             0.123511            -0.112599             0.142027            -0.229321             0.451146             -1.03956 
                   5              174.378            -0.227575             0.133893            -0.126794             0.165967            -0.278074             0.569038             -1.37757 
                 5.2              182.103            -0.236678             0.144577            -0.141934             0.192359            -0.333338             0.704777             -1.76054 
                 5.4              189.771            -0.245682             0.155532            -0.158008             0.221338            -0.396067             0.864094             -2.22642 
                 5.6              197.368            -0.254568              0.16672            -0.174968             0.252898            -0.466514              1.04858             -2.78349 
                 5.8              204.879             -0.26332               0.1781            -0.192761             0.286991            -0.544755              1.25867             -3.43037 
                   6              212.291            -0.271923             0.189635            -0.211336             0.323626            -0.631263               1.4979             -4.19149 
                 6.2              219.586            -0.280355             0.201269             -0.23059             0.362592            -0.725528              1.76437             -5.05484 
                 6.4              226.743            -0.288592              0.21295            -0.250435             0.403775            -0.827611              2.05987             -6.03489 
                 6.6              233.731            -0.296605             0.224606            -0.270728             0.446883            -0.936867              2.38284             -7.12697 
                 6.8              240.516            -0.304355             0.236158            -0.291313             0.491609              -1.0528               2.7338             -8.34757 
                   7              247.052            -0.311798             0.247506            -0.311972             0.537411             -1.17376              3.10605              -9.6586 
                 7.2               253.29            -0.318882             0.258538            -0.332467             0.583726             -1.29827              3.49552             -11.0495 
                 7.4              259.176            -0.325555             0.269143            -0.352555              0.62998             -1.42497              3.89982             -12.5276 
                 7.6              264.656            -0.331764             0.279195            -0.371931             0.675317             -1.55093              4.30621             -14.0213 
                 7.8              269.681             -0.33746             0.288579            -0.390326             0.719071             -1.67451              4.71196             -15.5444 
                   8              274.211            -0.342606             0.297199            -0.407493              0.76052             -1.79327              5.10724              -17.047 
                 8.2              278.222            -0.347173             0.304963             -0.42317             0.798847             -1.90425              5.47951             -18.4658 
                 8.4              281.708            -0.351157             0.311832            -0.437228             0.833678             -2.00649              5.82752             -19.8156 
                 8.6              284.669            -0.354557             0.317768             -0.44952             0.864468             -2.09776              6.14089             -21.0389 
                 8.8              287.117            -0.357383              0.32276            -0.459978             0.890964             -2.17726              6.41754             -22.1373 
                   9              289.075            -0.359658             0.326815            -0.468548             0.912853             -2.24339               6.6488             -23.0567 
                 9.2              290.584            -0.361422             0.329987            -0.475307              0.93026             -2.29641              6.83574             -23.8062 
                 9.4              291.698            -0.362734              0.33236            -0.480396             0.943444              -2.3368              6.97893             -24.3832 
                 9.6               292.48            -0.363661             0.334046            -0.484034             0.952939             -2.36615              7.08428             -24.8159 
                 9.8                  293            -0.364282             0.335179            -0.486488             0.959366             -2.38607              7.15588             -25.1096 
                  10              293.326            -0.364674             0.335895             -0.48804             0.963432             -2.39865              7.20083             -25.2913 
                10.2              293.517            -0.364905             0.336317            -0.488958             0.965843             -2.40613              7.22762             -25.3998 
                10.4              293.622             -0.36503             0.336546            -0.489454             0.967141             -2.41014              7.24196             -25.4583 
