                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2               1.9517          -0.00358912          3.52788e-05          1.64719e-06         -5.63025e-06          2.15037e-06          0.000180821          -0.00281186 
                 0.4              3.90732          -0.00708372          0.000141128         -8.14779e-06           1.6827e-05         -9.63889e-05          0.000647624          -0.00495064 
                 0.6              5.87083           -0.0104356          0.000305077         -2.25708e-05          4.39897e-05          -0.00027682           0.00200787           -0.0163141 
                 0.8              7.84627           -0.0136319          0.000517247         -3.47105e-05          6.87063e-06         -1.11405e-05          5.81348e-06          0.000428017 
                   1              9.83774           -0.0166876          0.000771452         -5.76952e-05         -1.10589e-05          0.000112194         -0.000806081           0.00644707 
                 1.2              11.8494           -0.0196374           0.00106884         -0.000112939          9.16223e-05         -0.000494088           0.00352478           -0.0285367 
                 1.4              13.8853           -0.0225144           0.00139465         -0.000140132         -7.00049e-06          0.000145826          -0.00090628           0.00629425 
                 1.6              15.9495           -0.0253569           0.00176805         -0.000214727          6.39464e-05          -0.00016114          0.000968718          -0.00706216 
                 1.8              18.0455           -0.0281856           0.00217547         -0.000281908          5.18451e-05         -3.86526e-05          0.000343571          -0.00365782 
                   2              20.1767           -0.0310238           0.00262927         -0.000371968          6.09243e-05          6.24693e-05         -0.000504789           0.00359587 
                 2.2              22.3452           -0.0338832            0.0031304         -0.000487385          0.000116275         -8.42748e-05          0.000376067          -0.00284841 
                 2.4              24.5528           -0.0367727           0.00367876         -0.000616592          0.000147291         -6.02772e-05          0.000219705          -0.00240398 
                 2.6              26.7999           -0.0396983           0.00427979         -0.000773663          0.000203481         -8.11561e-05          3.24211e-05          0.000547424 
                 2.8              29.0859           -0.0426617           0.00493357         -0.000956151          0.000279336         -0.000201203           0.00078565          -0.00589833 
                   3              31.4096           -0.0456646           0.00564469           -0.0011738           0.00039465         -0.000440839           0.00212263           -0.0157007 
                 3.2              33.7688           -0.0487029           0.00640712          -0.00140312          0.000437198         -0.000196684          0.000295989          -0.00218417 
                 3.4              36.1609           -0.0517767            0.0072307          -0.00168114          0.000568568         -0.000340453          0.000837727          -0.00557366 
                 3.6              38.5831           -0.0548818           0.00811117          -0.00198953          0.000691496         -0.000319643          0.000199423          7.69702e-06 
                 3.8              41.0325           -0.0580148           0.00904933          -0.00233329          0.000823007         -0.000230875          -0.00088857            0.0081126 
                   4              43.5061           -0.0611727            0.0100495          -0.00273295           0.00105208         -0.000542267          0.000433629          -0.00093329 
                 4.2              46.0007           -0.0643502            0.0111052          -0.00316582           0.00126278         -0.000591709          -0.00012046           0.00426774 
                 4.4              48.5135            -0.067545            0.0122204          -0.00365127           0.00154213          -0.00086837          0.000721926          -0.00139552 
                 4.6              51.0414            -0.070752             0.013391          -0.00417952           0.00184008          -0.00107718          0.000978186          -0.00271845 
                 4.8              53.5815           -0.0739684            0.0146182          -0.00475815           0.00217725          -0.00127486          0.000745404           0.00128186 
                   5              56.1309           -0.0771899            0.0158992          -0.00538584           0.00255687          -0.00153404          0.000888858           0.00120301 
                 5.2              58.6872           -0.0804141             0.017235          -0.00606988           0.00299895          -0.00189828           0.00133489          4.08617e-06 
                 5.4               61.248           -0.0836373            0.0186221          -0.00680577           0.00348724          -0.00229507           0.00174578         -0.000777667 
                 5.6              63.8112           -0.0868577            0.0200607          -0.00759889           0.00403995          -0.00279664           0.00248987          -0.00340779 
                 5.8              66.3746           -0.0900719             0.021547          -0.00844301           0.00463189          -0.00327094           0.00279023          -0.00281162 
                   6              68.9356           -0.0932784            0.0230821          -0.00934774           0.00529882          -0.00386501           0.00333348          -0.00233938 
                 6.2              71.4903           -0.0964724            0.0246618           -0.0103104           0.00604315           -0.0046385           0.00478789          -0.00898681 
                 6.4               74.033           -0.0996479            0.0262814           -0.0113236           0.00682624          -0.00532647           0.00515237          -0.00606765 
                 6.6              76.5549            -0.102796            0.0279347           -0.0123862           0.00766199          -0.00604014           0.00531595          -0.00135881 
                 6.8              79.0441            -0.105903            0.0296166           -0.0135053           0.00860127          -0.00705843           0.00699279          -0.00695415 
                   7              81.4845            -0.108951             0.031311           -0.0146606           0.00958576          -0.00810892           0.00858754           -0.0120585 
                 7.2              83.8564            -0.111918            0.0330027           -0.0158398            0.0105946          -0.00907404            0.0091133          -0.00749359 
                 7.4              86.1371            -0.114777            0.0346751           -0.0170407            0.0116778           -0.0103163            0.0111584            -0.013868 
                 7.6              88.3018            -0.117496            0.0363011           -0.0182301            0.0127565           -0.0114993            0.0127365           -0.0170122 
                 7.8              90.3259            -0.120047            0.0378615           -0.0194007            0.0138582           -0.0128087            0.0148858           -0.0230528 
                   8              92.1862            -0.122399            0.0393263           -0.0205126            0.0148876           -0.0138593            0.0154749           -0.0178515 
                 8.2              93.8644            -0.124529            0.0406772           -0.0215603             0.015896           -0.0150359            0.0171262           -0.0208506 
                 8.4              95.3481            -0.126418             0.041896           -0.0225233            0.0168489           -0.0162202             0.019119           -0.0263643 
                 8.6              96.6284            -0.128054            0.0429647           -0.0233774             0.017698           -0.0172591            0.0207551           -0.0304634 
                 8.8              97.7004            -0.129427            0.0438728           -0.0241112            0.0184346           -0.0181666            0.0221944           -0.0342089 
                   9              98.5668             -0.13054            0.0446166           -0.0247183            0.0190493           -0.0189172            0.0232413           -0.0354666 
                 9.2              99.2393            -0.131406            0.0451991           -0.0251946             0.019521           -0.0194166               0.0234           -0.0312482 
                 9.4              99.7377             -0.13205             0.045636           -0.0255575            0.0198999           -0.0199275            0.0244424           -0.0354363 
                 9.6              100.088            -0.132504            0.0459455           -0.0258163            0.0201747           -0.0203173            0.0253345           -0.0393806 
                 9.8              100.321            -0.132805            0.0461498           -0.0259815            0.0203228           -0.0203805            0.0246471           -0.0324149 
                  10              100.466            -0.132994            0.0462806           -0.0260959            0.0204635           -0.0206741             0.025814           -0.0397179 
                10.2               100.55            -0.133103            0.0463547           -0.0261557            0.0205147           -0.0206749            0.0253859           -0.0356585 
                10.4              100.596            -0.133162            0.0463954           -0.0261927             0.020569           -0.0208392            0.0262924           -0.0423691 
                10.6              100.618             -0.13319            0.0464142           -0.0262053            0.0205662           -0.0207446            0.0255449           -0.0364653 
                10.8              100.628            -0.133203            0.0464239           -0.0262156            0.0205872           -0.0208297            0.0260637           -0.0403788 
                  11              100.632            -0.133209            0.0464283            -0.026222            0.0206071           -0.0209328            0.0267548           -0.0458126 
                11.2              100.634             -0.13321            0.0464285           -0.0262188            0.0205884           -0.0208224            0.0260077           -0.0400191 
                11.4              100.634            -0.133211            0.0464292           -0.0262197            0.0205899            -0.020821            0.0259498           -0.0392534 
                11.6              100.634            -0.133211            0.0464288           -0.0262182            0.0205826           -0.0207797            0.0256762           -0.0371636 
                11.8              100.634            -0.133211            0.0464292             -0.02622            0.0205917           -0.0208348            0.0260607           -0.0402056 
                  12              100.634            -0.133211             0.046429           -0.0262191            0.0205878           -0.0208144            0.0259334           -0.0392916 
                12.2              100.634            -0.133211             0.046429           -0.0262191            0.0205877           -0.0208137             0.025929           -0.0392583 
                12.4              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390487 
                12.6              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                12.8              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                  13              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                13.2              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                13.4              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                13.6              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                13.8              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
                  14              100.634            -0.133211             0.046429            -0.026219            0.0205871             -0.02081            0.0259027           -0.0390486 
