            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        2.15726       0.995304       0.985961       0.971989       0.930792       0.862891        0.71882       0.452365 
           0.4        4.32956       0.990575       0.971925       0.944117       0.863563       0.732321       0.464236     -0.0145001 
           0.6        6.53148       0.985782         0.9578       0.916209       0.797889       0.607434       0.233763      -0.407815 
           0.8        8.77662       0.980894       0.943505       0.888107       0.733437       0.487618      0.0256764      -0.732739 
             1        11.0771       0.975886       0.928969       0.859685       0.669972       0.372498      -0.161085      -0.992795 
           1.2        13.4429       0.970736       0.914138       0.830848       0.607365       0.261935      -0.327031       -1.19035 
           1.4        15.8815       0.965428       0.898975       0.801541       0.545592       0.156019      -0.472245       -1.32708 
           1.6        18.3972       0.959951       0.883466       0.771748       0.484733       0.055023      -0.596558       -1.40451 
           1.8        20.9914       0.954304       0.867615       0.741498       0.424953      -0.040627      -0.699707       -1.42449 
             2        23.6617       0.948491       0.851449       0.710858       0.366495      -0.130412      -0.781506       -1.38958 
           2.2        26.4029       0.942523       0.835012       0.679931       0.309646      -0.213779      -0.841997       -1.30332 
           2.4        29.2067        0.93642       0.818366        0.64885       0.254722      -0.290201      -0.881559       -1.17042 
           2.6        32.0621       0.930204       0.801585       0.617767       0.202035       -0.35923      -0.900974      -0.996655 
           2.8        34.9564       0.923903       0.784754       0.586851       0.151882      -0.420534      -0.901444      -0.788763 
             3         37.875        0.91755       0.767963       0.556276        0.10452       -0.47393      -0.884571      -0.554138 
           3.2        40.8019       0.911178       0.751307       0.526218      0.0601583      -0.519393      -0.852291      -0.300519 
           3.4        43.7207       0.904824       0.734878       0.496847      0.0189483      -0.557067      -0.806789     -0.0356033 
           3.6        46.6144       0.898525       0.718771        0.46832     -0.0190204      -0.587251      -0.750405       0.233287 
           3.8        49.4664       0.892316       0.703071       0.440785     -0.0537195       -0.61038      -0.685525       0.499507 
             4        52.2602       0.886235       0.687859       0.414367     -0.0851783      -0.627007      -0.614485       0.757322 
           4.2        54.9794       0.880315       0.673214       0.389181      -0.113471       -0.63777      -0.539515        1.00199 
           4.4        57.6075       0.874594       0.659209       0.365335      -0.138704      -0.643368      -0.462692        1.22977 
           4.6        60.1271       0.869109       0.645921       0.342928      -0.161012      -0.644542      -0.385921        1.43794 
           4.8        62.5208       0.863898       0.633422       0.322055       -0.18055      -0.642063      -0.310896        1.62476 
             5        64.7722       0.858997       0.621779       0.302791        -0.1975      -0.636706      -0.239057        1.78949 
           5.2        66.8666       0.854438       0.611044       0.285188      -0.212063      -0.629228      -0.171559        1.93227 
           5.4        68.7914       0.850248       0.601261       0.269283      -0.224451      -0.620341      -0.109289          2.054 
           5.6        70.5365       0.846449        0.59246       0.255087       -0.23488      -0.610697     -0.0528747         2.1561 
           5.8        72.0942       0.843058       0.584659       0.242595      -0.243559      -0.600871    -0.00271184        2.24033 
