                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              8.64998           -0.0252969           0.00129629         -9.96554e-05           1.0215e-05         -1.30884e-06          2.01239e-07         -3.61258e-08 
                 0.4              17.3097           -0.0506223           0.00519101         -0.000798589          0.000163808         -4.20007e-05          1.29229e-05         -4.63882e-06 
                 0.6              25.9801           -0.0759792            0.0116938           -0.0027001          0.000831275         -0.000319903          0.000147732         -7.95933e-05 
                 0.8              34.6457            -0.101322            0.0207957          -0.00640331           0.00262891          -0.00134914          0.000830848         -0.000596941 
                   1              43.2679            -0.126537            0.0324343           -0.0124725             0.006395          -0.00409863           0.00315223          -0.00282842 
                 1.2              51.7818            -0.151436            0.0464546            -0.021379            0.0131186           -0.0100623           0.00926166           -0.0099455 
                 1.4              60.0972            -0.175755            0.0625724            -0.033421            0.0238011           -0.0211877            0.0226335           -0.0282077 
                 1.6              68.1037             -0.19917            0.0803555           -0.0486372             0.039252           -0.0395972            0.0479347           -0.0676988 
                 1.8              75.6803            -0.221328            0.0992291           -0.0667427            0.0598561           -0.0671002            0.0902651            -0.141665 
                   2              82.7072            -0.241878             0.118511           -0.0871135             0.085379            -0.104599             0.153774            -0.263747 
                 2.2              89.0794            -0.260513             0.137477             -0.10884             0.114891            -0.151599             0.240043            -0.443431 
                 2.4               94.721            -0.277012             0.155441            -0.130856              0.14688            -0.206082             0.346976            -0.681564 
                 2.6              99.5945            -0.291265             0.171848            -0.152111             0.179523            -0.264843             0.468853            -0.968351 
                 2.8              103.701            -0.303275             0.186312            -0.171714             0.211015            -0.324137             0.597484              -1.2849 
                   3              107.063            -0.313107             0.198588            -0.188962             0.239738            -0.380198             0.723542             -1.60644 
                 3.2              109.721            -0.320881             0.208572            -0.203389             0.264449            -0.429798             0.838241             -1.90731 
                 3.4              111.739            -0.326783             0.216315             -0.21482             0.284448            -0.470806             0.935109             -2.16685 
                 3.6              113.202            -0.331059             0.222014            -0.223365             0.299633             -0.50243              1.01098             -2.37332 
                 3.8              114.207            -0.333999             0.225975            -0.229369              0.31042             -0.52514              1.06606             -2.52485 
                   4              114.859            -0.335905             0.228561            -0.233317             0.317565            -0.540293              1.10308             -2.62743 
                 4.2              115.255            -0.337064              0.23014             -0.23574             0.321969            -0.549675              1.12611             -2.69153 
                 4.4              115.479             -0.33772             0.231038             -0.23712             0.324486            -0.555051              1.13933             -2.72845 
                 4.6              115.597            -0.338065              0.23151            -0.237848             0.325814            -0.557891              1.14633             -2.74802 
                 4.8              115.654            -0.338232             0.231738              -0.2382             0.326457            -0.559268              1.14973             -2.75752 
                   5               115.68            -0.338306              0.23184            -0.238356             0.326743            -0.559881              1.15124             -2.76175 
                 5.2               115.69            -0.338336              0.23188            -0.238419             0.326857            -0.560126              1.15185             -2.76344 
                 5.4              115.694            -0.338347             0.231895            -0.238442               0.3269            -0.560217              1.15207             -2.76407 
                 5.6              115.695             -0.33835               0.2319             -0.23845             0.326914            -0.560246              1.15214             -2.76427 
                 5.8              115.695            -0.338351             0.231901            -0.238452             0.326917            -0.560254              1.15216             -2.76432 
                   6              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560255              1.15217             -2.76433 
                 6.2              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560256              1.15217             -2.76434 
                 6.4              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 6.6              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 6.8              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                   7              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 7.2              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 7.4              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 7.6              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                 7.8              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
                   8              115.695            -0.338351             0.231902            -0.238452             0.326918            -0.560257              1.15217             -2.76434 
