                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.64799          -0.00358752          4.82292e-05         -1.18402e-06          4.28226e-08         -2.05776e-09          1.23759e-10          1.10376e-12 
                 0.4              3.28152          -0.00714357          0.000191228         -9.34804e-06          6.73217e-07         -6.44173e-08          7.70882e-09         -1.10197e-09 
                 0.6               4.8865           -0.0106375           0.00042403         -3.08666e-05          3.31013e-06         -4.71645e-07          8.40534e-08         -1.80086e-08 
                 0.8              6.44956           -0.0140401          0.000738686         -7.09714e-05          1.00455e-05         -1.88918e-06          4.44367e-07         -1.25666e-07 
                   1              7.95839           -0.0173246           0.00112473         -0.000133342          2.32891e-05         -5.40442e-06           1.5686e-06         -5.47346e-07 
                 1.2              9.40208           -0.0204674           0.00156981          -0.00021987          4.53679e-05         -1.24378e-05          4.26487e-06         -1.75817e-06 
                 1.4              10.7714           -0.0234484           0.00206038         -0.000330609          7.81534e-05         -2.45467e-05          9.64285e-06         -4.55417e-06 
                 1.6              12.0592           -0.0262517           0.00258248         -0.000463927           0.00012278         -4.31735e-05          1.89878e-05         -1.00398e-05 
                 1.8              13.2603           -0.0288664           0.00312253         -0.000616812            0.0001795          -6.9405e-05          3.35646e-05         -1.95148e-05 
                   2              14.3719           -0.0312863           0.00366799         -0.000785301          0.000247691           -0.0001038          5.44061e-05         -3.42841e-05 
                 2.2              15.3935           -0.0335101           0.00420797         -0.000964945          0.000325985         -0.000146321          8.21448e-05          -5.5443e-05 
                 2.4              16.3265           -0.0355413           0.00473357          -0.00115127          0.000412505         -0.000196379           0.00011693         -8.37053e-05 
                 2.6              17.1745           -0.0373873           0.00523804          -0.00134013          0.000505115         -0.000252957          0.000158441         -0.000119312 
                 2.8               17.942            -0.039058           0.00571663          -0.00152793          0.000601635         -0.000314757           0.00020596         -0.000162025 
                   3              18.6342            -0.040565           0.00616629           -0.0017117          0.000700003          -0.00038035          0.000258483         -0.000211191 
                 3.2              19.2569           -0.0419205           0.00658527           -0.0018891          0.000798363          -0.00044829          0.000314835         -0.000265828 
                 3.4              19.8154           -0.0431362           0.00697276          -0.00205826           0.00089508         -0.000517173          0.000373746          -0.00032472 
                 3.6              20.3146            -0.044223           0.00732855          -0.00221779          0.000988755         -0.000585692          0.000433927         -0.000386506 
                 3.8              20.7594           -0.0451912           0.00765295          -0.00236667           0.00107823         -0.000652675          0.000494139         -0.000449774 
                   4               21.154           -0.0460503           0.00794669          -0.00250422           0.00116259         -0.000717117          0.000553249          -0.00051315 
                 4.2               21.503           -0.0468099           0.00821102           -0.0026302           0.00124121         -0.000778246          0.000610314         -0.000575417 
                 4.4              21.8106           -0.0474797           0.00844766          -0.00274472           0.00131379         -0.000835537          0.000664617         -0.000635581 
                 4.6              22.0815           -0.0480694           0.00865881          -0.00284827           0.00138029         -0.000888731           0.00071571         -0.000692942 
                 4.8              22.3202            -0.048589           0.00884703          -0.00294164           0.00144094         -0.000937816          0.000763403         -0.000747108 
                   5               22.531           -0.0490479           0.00901491          -0.00302577           0.00149615         -0.000982942          0.000807693         -0.000797917 
                 5.2               22.718           -0.0494548           0.00916513          -0.00310171           0.00154643           -0.0010244          0.000848745         -0.000845429 
                 5.4              22.8847           -0.0498179           0.00930018          -0.00317052           0.00159234          -0.00106256          0.000886822         -0.000889842 
                 5.6              23.0348           -0.0501447            0.0094226          -0.00323333           0.00163453          -0.00109787          0.000922304         -0.000931516 
