            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        1.39743        2.07421       0.981007       0.976695       0.906449       0.885815       0.620678       0.542847 
           0.4        2.81663         2.0479       0.962079        0.95345       0.816024       0.776583       0.280541       0.149028 
           0.6        4.27873        2.01374       0.943169         0.9301       0.728505       0.671531     -0.0227176      -0.187261 
           0.8        5.80355        1.97279       0.924239       0.906492       0.643747       0.570075       -0.29076      -0.470091 
             1        7.40886        1.92634       0.905261       0.882496       0.561685       0.471829      -0.524757      -0.702103 
           1.2        9.10974        1.87581       0.886219       0.858002        0.48232         0.3766      -0.725551      -0.884852 
           1.4        10.9178        1.82265       0.867106       0.832933       0.405722       0.284402      -0.893811       -1.01916 
           1.6        12.8406         1.7682       0.847931       0.807245       0.332014       0.195427       -1.03021       -1.10555 
           1.8        14.8816        1.71369       0.828715       0.780935       0.261355       0.110029       -1.13554       -1.14463 
             2        17.0396         1.6601        0.80949       0.754037       0.193931      0.0286867       -1.21087       -1.13749 
           2.2        19.3092        1.60825       0.790302       0.726624        0.12993     -0.0480525       -1.25762       -1.08606 
           2.4        21.6814         1.5587       0.771201       0.698804      0.0695325      -0.119618       -1.27754       -0.99325 
           2.6        24.1434        1.51184       0.752247       0.670712       0.012891      -0.185475       -1.27282      -0.863042 
           2.8        26.6802         1.4679       0.733506       0.642506     -0.0398727      -0.245163       -1.24595      -0.700439 
             3        29.2745        1.42695       0.715046       0.614358     -0.0886794      -0.298341       -1.19968      -0.511257 
           3.2         31.908        1.38898        0.69694       0.586448      -0.133493      -0.344806       -1.13697       -0.30187 
           3.4        34.5614         1.3539       0.679258       0.558955      -0.174328      -0.384512       -1.06086     -0.0788722 
           3.6        37.2155        1.32158       0.662074       0.532051      -0.211246      -0.417567      -0.974378       0.151248 
           3.8        39.8513        1.29187       0.645454       0.505898      -0.244354      -0.444222      -0.880442       0.382412 
             4        42.4504        1.26461       0.629461       0.480644      -0.273806      -0.464858      -0.781797       0.609202 
           4.2        44.9944        1.23964       0.614156       0.456422      -0.299789      -0.479952      -0.680959       0.826981 
           4.4        47.4648        1.21686       0.599596       0.433363      -0.322513      -0.490058      -0.580203        1.03195 
           4.6        49.8425        1.19615       0.585841        0.41159      -0.342209      -0.495786      -0.481553        1.22117 
           4.8        52.1079        1.17744       0.572947       0.391218      -0.359119      -0.497793      -0.386754        1.39258 
             5        54.2431        1.16066       0.560965       0.372347      -0.373502      -0.496755      -0.297238        1.54505 
           5.2        56.2317        1.14572       0.549935       0.355052      -0.385627      -0.493349      -0.214099         1.6783 
           5.4        58.0595        1.13257       0.539886       0.339388      -0.395762      -0.488228      -0.138129        1.79276 
           5.6        59.7147        1.12115       0.530837       0.325388      -0.404168      -0.481995     -0.0698318         1.8894 
           5.8        61.1881        1.11138       0.522794       0.313064      -0.411097      -0.475193    -0.00946741        1.96958 
             6        62.4682        1.10325       0.515784       0.302454      -0.416749      -0.468324      0.0426842        2.03463 
           6.2        63.5444        1.09669       0.509851       0.293596      -0.421277      -0.461852      0.0863647        2.08589 
           6.4        64.4138         1.0916       0.505011       0.286475      -0.424816      -0.456144       0.121602        2.12497 
           6.6        65.0844        1.08783       0.501231       0.280999        -0.4275      -0.451434       0.148812        2.15366 
           6.8        65.5749        1.08519       0.498425       0.276997       -0.42946      -0.447802       0.168794        2.17383 
             7         65.913        1.08344       0.496458       0.274236      -0.430829      -0.445195        0.18266        2.18734 
