                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.121787         -0.000356166           5.0416e-07         -1.33465e-09          5.26183e-12          2.91716e-14          1.16687e-13         -1.58694e-11 
                 0.4             0.239768         -0.000701204          1.95413e-06         -1.01846e-08          7.91725e-11          -8.7422e-13         -2.37077e-13          9.48307e-12 
                 0.6             0.350618          -0.00102539          4.17867e-06         -3.18472e-08          3.61997e-10         -5.49193e-12          4.86371e-13          8.43042e-12 
                 0.8             0.451898          -0.00132158          6.94146e-06         -6.81851e-08          9.98903e-10         -1.95758e-11          6.28941e-13         -1.50946e-11 
                   1             0.542347           -0.0015861          9.99825e-06         -1.17869e-07          2.07239e-09         -4.87629e-11           5.2405e-13          1.84466e-11 
                 1.2             0.622007          -0.00181906          1.31511e-05         -1.77809e-07          3.58544e-09         -9.66876e-11          2.74161e-12         -1.46219e-12 
                 1.4             0.692172          -0.00202426          1.62854e-05         -2.45025e-07          5.49817e-09         -1.65191e-10            5.995e-12          -4.5989e-12 
                 1.6             0.755153          -0.00220845          1.93838e-05          -3.1818e-07          7.78937e-09         -2.55254e-10          1.02373e-11         -1.38504e-11 
                 1.8             0.813885          -0.00238021          2.25163e-05         -3.98344e-07          1.05103e-08         -3.71071e-10          1.64827e-11         -6.70484e-12 
                   2             0.871428           -0.0025485          2.58127e-05         -4.88949e-07           1.3813e-08         -5.22233e-10          2.49179e-11          1.04368e-12 
                 2.2             0.930467          -0.00272116          2.94287e-05         -5.95211e-07          1.79542e-08         -7.24757e-10          3.62882e-11         -6.84223e-12 
                 2.4             0.992962          -0.00290393          3.35147e-05          -7.2338e-07          2.32859e-08         -1.00316e-09          5.42695e-11           4.5797e-12 
                 2.6              1.06014           -0.0031004          3.82031e-05         -8.80364e-07          3.02566e-08         -1.39163e-09          8.06424e-11         -2.57369e-12 
                 2.8              1.13257           -0.0033122          4.36011e-05         -1.07339e-06          3.94109e-08          -1.9365e-09          1.18549e-10         -4.01519e-12 
                   3              1.20889          -0.00353541          4.96757e-05         -1.30536e-06          5.11577e-08         -2.68317e-09          1.76705e-10         -6.01871e-12 
                 3.2              1.28563          -0.00375983          5.61825e-05         -1.57006e-06          6.54372e-08         -3.64995e-09          2.55383e-10         -1.13189e-11 
                 3.4              1.35829          -0.00397233          6.27126e-05         -1.85159e-06          8.15327e-08         -4.80469e-09            3.553e-10         -1.80789e-11 
                 3.6              1.42264          -0.00416051           6.8795e-05          -2.1274e-06          9.81153e-08         -6.05584e-09          4.70687e-10         -3.70796e-11 
                 3.8              1.47568          -0.00431563          7.40205e-05         -2.37433e-06          1.13586e-07         -7.27213e-09          5.84584e-10         -4.25264e-11 
                   4              1.51622          -0.00443419          7.81433e-05         -2.57544e-06          1.26592e-07         -8.32744e-09          6.88172e-10         -8.39783e-11 
                 4.2              1.54485          -0.00451794          8.11231e-05         -2.72415e-06          1.36431e-07         -9.14416e-09          7.70053e-10         -8.12441e-11 
                 4.4              1.56348          -0.00457242          8.30916e-05          -2.8239e-06          1.43132e-07         -9.70907e-09          8.27628e-10         -8.72565e-11 
                 4.6              1.57461          -0.00460495           8.4278e-05          -2.8846e-06          1.47249e-07         -1.00594e-08          8.63225e-10         -7.33554e-11 
                 4.8              1.58067          -0.00462269          8.49286e-05         -2.91806e-06          1.49531e-07         -1.02546e-08          8.84366e-10         -8.57323e-11 
                   5              1.58368          -0.00463149          8.52523e-05         -2.93476e-06          1.50673e-07         -1.03526e-08          8.93597e-10         -8.21237e-11 
                 5.2              1.58503          -0.00463543          8.53974e-05         -2.94226e-06          1.51186e-07         -1.03967e-08          8.98719e-10         -9.35299e-11 
                 5.4              1.58557          -0.00463702           8.5456e-05         -2.94529e-06          1.51394e-07         -1.04146e-08          8.99701e-10         -9.40714e-11 
                 5.6              1.58577          -0.00463759          8.54769e-05         -2.94637e-06          1.51468e-07         -1.04209e-08          9.01455e-10         -1.04957e-10 
                 5.8              1.58583          -0.00463777          8.54835e-05         -2.94671e-06          1.51491e-07         -1.04229e-08           9.0056e-10         -6.53805e-11 
                   6              1.58585          -0.00463782          8.54854e-05          -2.9468e-06          1.51498e-07         -1.04235e-08          9.01124e-10         -1.00364e-10 
                 6.2              1.58585          -0.00463783          8.54858e-05         -2.94683e-06          1.51499e-07         -1.04236e-08          9.00691e-10         -8.14379e-11 
                 6.4              1.58585          -0.00463783          8.54859e-05         -2.94683e-06          1.51499e-07         -1.04236e-08          9.01981e-10          -1.1126e-10 
                 6.6              1.58585          -0.00463783          8.54859e-05         -2.94683e-06            1.515e-07         -1.04236e-08          9.01408e-10         -9.34814e-11 
                 6.8              1.58585          -0.00463783          8.54859e-05         -2.94683e-06            1.515e-07         -1.04236e-08          9.01264e-10         -1.06099e-10 
