                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2               4.5713          -0.00995128          0.000223078         -7.59547e-06          3.45715e-07         -1.96829e-08          1.34456e-09           -1.146e-10 
                 0.4              9.17632            -0.019976          0.000898906         -6.14387e-05          5.61352e-06         -6.41558e-07          8.80039e-08          -1.4082e-08 
                 0.6               13.848           -0.0301458           0.00204716         -0.000211153          2.91145e-05         -5.02145e-06          1.03949e-06         -2.51037e-07 
                 0.8              18.6175           -0.0405286           0.00370017         -0.000513101          9.51152e-05         -2.20549e-05          6.13803e-06          -1.9931e-06 
                   1              23.5132           -0.0511859             0.005902          -0.00103364          0.000241994         -7.08676e-05          2.49093e-05         -1.02153e-05 
                 1.2              28.5588           -0.0621697           0.00870674          -0.00185205          0.000526644         -0.000187322          7.99707e-05         -3.98335e-05 
                 1.4              33.7723           -0.0735191            0.0121758           -0.0030628           0.00102992         -0.000433208          0.000218706         -0.000128825 
                 1.6              39.1642           -0.0852568            0.0163741          -0.00477645            0.0018626         -0.000908535          0.000531905          -0.00036333 
                 1.8              44.7367           -0.0973875            0.0213651          -0.00711914           0.00317115           -0.0017669           0.00118162         -0.000921979 
                   2              50.4826            -0.109896            0.0272057           -0.0102297           0.00514194          -0.00323296           0.00243975          -0.00214815 
                 2.2              56.3858            -0.122746            0.0339403           -0.0142543           0.00800274          -0.00562005            0.0047371          -0.00465865 
                 2.4              62.4217            -0.135886            0.0415957           -0.0193394              0.01202          -0.00934482           0.00871986          -0.00949343 
                 2.6              68.5587            -0.149246            0.0501767           -0.0256226            0.0174908            -0.014935            0.0153063           -0.0183025 
                 2.8              74.7589            -0.162743            0.0596627            -0.033222            0.0247294           -0.0230255             0.025732           -0.0335518 
                   3              80.9805            -0.176287            0.0700065           -0.0422258            0.0340473           -0.0343396            0.0415699           -0.0587134 
                 3.2              87.1788             -0.18978            0.0811333           -0.0526828            0.0457303           -0.0496533            0.0647085           -0.0983899 
                 3.4               93.308            -0.203123            0.0929426           -0.0645941            0.0600117           -0.0697409            0.0972767            -0.158309 
                 3.6              99.3227            -0.216216             0.105311            -0.077908            0.0770469           -0.0953095              0.14151             -0.24514 
                 3.8              105.179            -0.228964             0.118096           -0.0925171            0.0968892            -0.126922             0.199557            -0.366079 
                   4              110.835            -0.241277             0.131138            -0.108259             0.119472             -0.16492             0.273246            -0.528212 
                 4.2              116.251            -0.253068             0.144269            -0.124919             0.144594            -0.209354             0.363816            -0.737662 
                 4.4              121.391            -0.264257             0.157308            -0.142232             0.171913            -0.259914             0.471649            -0.998584 
                 4.6               126.22             -0.27477             0.170073            -0.159891             0.200945            -0.315893             0.596035             -1.31214 
                 4.8              130.708            -0.284538             0.182381            -0.177558             0.231083            -0.376185              0.73503             -1.67566 
                   5              134.828            -0.293508             0.194061            -0.194884             0.261627            -0.439334             0.885479             -2.08227 
                 5.2              138.562            -0.301636             0.204958            -0.211527             0.291833            -0.503629              1.04317             -2.52103 
                 5.4              141.897            -0.308897             0.214945            -0.227175             0.320966             -0.56724              1.20322             -2.97781 
                 5.6              144.831            -0.315284             0.223925             -0.24156             0.348347            -0.628359              1.36042             -3.43648 
                 5.8              147.369            -0.320809             0.231842            -0.254482             0.373413            -0.685376              1.50987             -3.88083 
                   6              149.516            -0.325482             0.238645            -0.265767             0.395652            -0.736772              1.64674             -4.29428 
                 6.2              151.277            -0.329316               0.2443            -0.275268             0.414623            -0.781194              1.76659             -4.66108 
                 6.4              152.668            -0.332343             0.248812             -0.28293             0.430082            -0.817769               1.8663             -4.96943 
                 6.6              153.718            -0.334629             0.252247            -0.288808             0.442036            -0.846281              1.94465             -5.21368 
                 6.8               154.47            -0.336267             0.254723             -0.29307             0.450756            -0.867201              2.00248               -5.395 
