                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              3.27592          -0.00882547          0.000162464         -4.49369e-06          1.65748e-07         -7.64192e-09          4.22137e-10         -5.55261e-11 
                 0.4              6.57354           -0.0177094          0.000654171         -3.63081e-05          2.68729e-06         -2.48623e-07          2.76023e-08         -3.61388e-09 
                 0.6              9.91257           -0.0267049           0.00148752         -0.000124498          1.38951e-05         -1.93854e-06          3.24541e-07         -6.33725e-08 
                 0.8              13.3088           -0.0358546           0.00268147         -0.000301319           4.5152e-05         -8.45755e-06          1.90105e-06         -4.98497e-07 
                   1              16.7729           -0.0451869           0.00425899         -0.000603152          0.000113906         -2.68893e-05           7.6172e-06         -2.51744e-06 
                 1.2              20.3089            -0.054713           0.00624401          -0.00107069          0.000244827         -6.99798e-05          2.40031e-05         -9.60524e-06 
                 1.4              23.9141           -0.0644257           0.00865766          -0.00174811          0.000470688         -0.000158422           6.3985e-05           -3.015e-05 
                 1.6              27.5788           -0.0742985            0.0115144          -0.00268121          0.000832563         -0.000323161          0.000150523         -8.17965e-05 
                 1.8              31.2863           -0.0842867            0.0148184          -0.00391443            0.0013789         -0.000607176          0.000320832         -0.000197783 
                   2              35.0139           -0.0943291            0.0185598           -0.0054869           0.00216311          -0.00106597          0.000630371         -0.000434904 
                 2.2              38.7337             -0.10435            0.0227128          -0.00742802           0.00323947            -0.001766           0.00115528         -0.000881725 
                 2.4              42.4136            -0.114264            0.0272334          -0.00975261           0.00465733          -0.00278016           0.00199151          -0.00166435 
                 2.6              46.0174            -0.123973             0.032058           -0.0124558           0.00645366           -0.0041798           0.00324853          -0.00294554 
                 2.8              49.5062            -0.133372            0.0371031           -0.0155089           0.00864474          -0.00602335           0.00503623          -0.00491271 
                   3              52.8387             -0.14235            0.0422665           -0.0188565            0.0112183          -0.00834266           0.00744502          -0.00775129 
                 3.2              55.9747            -0.150798            0.0474324           -0.0224172            0.0141281           -0.0111302            0.0105221           -0.0116051 
                 3.4              58.8772            -0.158618             0.052479           -0.0260883            0.0172943            -0.014331            0.0142506           -0.0165324 
                 3.6               61.516            -0.165727            0.0572885           -0.0297555            0.0206095           -0.0178436            0.0185386           -0.0224709 
                 3.8              63.8695            -0.172067            0.0617559           -0.0333031            0.0239491           -0.0215283            0.0232227           -0.0292255 
