                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.15715          -0.00617508          0.000130206         -4.82506e-06          2.57986e-07          -1.8091e-08          1.57257e-09         -1.60837e-10 
                 0.4              10.3046           -0.0123386          0.000519848         -3.84921e-05          4.11232e-06         -5.76203e-07          1.00092e-07         -2.07575e-08 
                 0.6              15.4327           -0.0184788           0.00116599           -0.0001293          2.06882e-05         -4.34131e-06          1.12943e-06         -3.51026e-07 
                 0.8              20.5314            -0.024584           0.00206372         -0.000304461           6.4809e-05          -1.8093e-05          6.26217e-06         -2.58931e-06 
                   1              25.5908            -0.030642           0.00320613          -0.00058956          0.000156421         -5.44298e-05           2.3481e-05         -1.21015e-05 
                 1.2              30.6008           -0.0366409           0.00458435          -0.00100803          0.000319808         -0.000133069          6.86445e-05         -4.23037e-05 
                 1.4               35.551           -0.0425682           0.00618751          -0.00158063          0.000582593         -0.000281626           0.00016878          -0.00012084 
                 1.6              40.4313           -0.0484117            0.0080029          -0.00232502          0.000974605         -0.000535799          0.000365187         -0.000297353 
                 1.8              45.2314           -0.0541592            0.0100159          -0.00325531           0.00152657         -0.000938883           0.00071589         -0.000652117 
                   2              49.9409           -0.0597984            0.0122102           -0.0043817           0.00226873          -0.00154062           0.00129702           -0.0013045 
                 2.2              54.5495           -0.0653166            0.0145678          -0.00571013           0.00322939          -0.00239534           0.00220269          -0.00241983 
                 2.4              59.0466           -0.0707013            0.0170687          -0.00724199           0.00443339          -0.00355948           0.00354304          -0.00421319 
                 2.6              63.4215           -0.0759398            0.0196918          -0.00897395            0.0059007          -0.00508857           0.00544036          -0.00694871 
                 2.8              67.6639           -0.0810196            0.0224143           -0.0108979           0.00764513          -0.00703392           0.00802324           -0.0109332 
                   3              71.7636           -0.0859284            0.0252127           -0.0130012           0.00967325          -0.00943913            0.0114191           -0.0165034 
                 3.2              75.7115           -0.0906556            0.0280631           -0.0152672            0.0119841           -0.0123373            0.0157463           -0.0240093 
                 3.4              79.5003           -0.0951922             0.030942           -0.0176758            0.0145691           -0.0157491            0.0211066            -0.033793 
                 3.6              83.1244           -0.0995318            0.0338275           -0.0202051             0.017413           -0.0196815            0.0275792            -0.046169 
                 3.8              86.5808             -0.10367            0.0366991           -0.0228317            0.0204948            -0.024128            0.0352159           -0.0614045 
                   4              89.8677            -0.107606            0.0395384            -0.025532            0.0237888           -0.0290691            0.0440383           -0.0797028 
                 4.2               92.985            -0.111339             0.042329           -0.0282822            0.0272652           -0.0344729            0.0540364             -0.10119 
                 4.4              95.9334            -0.114869            0.0450559           -0.0310587            0.0308913            -0.040296            0.0651669            -0.125903 
                 4.6              98.7134            -0.118198             0.047705           -0.0338378            0.0346307           -0.0464829            0.0773508            -0.153773 
                 4.8              101.326            -0.121326            0.0502634            -0.036596            0.0384448           -0.0529679            0.0904749            -0.184624 
                   5              103.771            -0.124253            0.0527183           -0.0393096             0.042292           -0.0596745              0.10439            -0.218159 
                 5.2              106.048             -0.12698            0.0550579           -0.0419552            0.0461289            -0.066517             0.118914            -0.253966 
                 5.4              108.159            -0.129507            0.0572708           -0.0445098            0.0499115           -0.0734035             0.133836            -0.291523 
                 5.6              110.102            -0.131834             0.059347            -0.046952            0.0535959           -0.0802381             0.148926            -0.330219 
                 5.8              111.878            -0.133961             0.061278           -0.0492621            0.0571404           -0.0869252             0.163941             -0.36938 
                   6              113.491            -0.135892            0.0630575           -0.0514235            0.0605073            -0.093374             0.178642            -0.408306 
                 6.2              114.944            -0.137632            0.0646819           -0.0534233            0.0636649           -0.0995042             0.192807            -0.446322 
                 6.4              116.242            -0.139186             0.066151           -0.0552537            0.0665898            -0.105251             0.206245             -0.48282 
                 6.6              117.393            -0.140564            0.0674677           -0.0569116             0.069267            -0.110567             0.218807            -0.517302 
                 6.8              118.407            -0.141779            0.0686386           -0.0583995            0.0716921            -0.115426             0.230398            -0.549411 
                   7              119.297            -0.142844            0.0696737           -0.0597255            0.0738706            -0.119827             0.240979             -0.57896 
                 7.2              120.075            -0.143775            0.0705852           -0.0609014            0.0758162            -0.123785             0.250562            -0.605907 
                 7.4              120.755             -0.14459            0.0713872           -0.0619422            0.0775487            -0.127331               0.2592            -0.630345 
