            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2
           0.2        13.1458         1.2861       0.869034       0.799338       0.416638       0.154721      -0.840856        -1.2669
           0.4        26.4711         1.2202       0.744875        0.61323    -0.00626804      -0.348509       -1.24923      -0.815656
           0.6        40.1412        1.15134       0.627219       0.440586      -0.292464      -0.576998      -0.863357       0.665154
           0.8        54.2949        1.08022       0.516058        0.28129      -0.462433      -0.588094      -0.146717        2.07271
             1        69.0333        1.00763       0.411668       0.136183      -0.535135      -0.435254       0.574233         2.7586
           1.2        84.4119       0.934376       0.314564     0.00695397      -0.529321      -0.172176        1.09069        2.46388
           1.4        100.437       0.861176       0.225438      -0.104065      -0.464234       0.145633         1.3008        1.27351
           1.6        117.063       0.788686       0.145069      -0.194201      -0.359607       0.462232        1.19824       -0.45094
           1.8        134.196       0.717472      0.0742365      -0.260787      -0.234985        0.72528       0.853275       -2.18438
             2        151.699       0.648029      0.0136144      -0.301556      -0.108518       0.891937       0.383789       -3.39423
           2.2        169.396       0.580795     -0.0363266      -0.315009     0.00450377       0.935073     -0.0805967        -3.7058
           2.4        187.086       0.516175     -0.0754047      -0.300714      0.0929977       0.847947      -0.433437       -3.02451
           2.6        204.548       0.454543       -0.10379      -0.259508       0.150963       0.645714      -0.616129       -1.56692
           2.8        221.557       0.396248      -0.122027      -0.193557       0.177604       0.362848      -0.625528       0.216775
             3        237.889       0.341623      -0.131027      -0.106304       0.176656      0.0467682      -0.503942        1.80146
           3.2        253.326       0.290983      -0.132022    -0.00230293       0.155061       -0.25113      -0.317161        2.76621
           3.4        267.667       0.244611      -0.126499       0.113062       0.121264       -0.48525      -0.129695        2.92478
           3.6         280.75       0.202709      -0.116093       0.234056      0.0834631      -0.624165      0.0139136        2.35833
           3.8        292.463       0.165367      -0.102447       0.355156      0.0482021       -0.65508      0.0961327        1.34528
             4        302.751        0.13255      -0.087084       0.471523      0.0196415      -0.583415       0.122234        0.23356
           4.2        311.611       0.104114     -0.0713112       0.579276   -0.000465747      -0.428595       0.110074      -0.680653
           4.4         319.07      0.0798474     -0.0561862       0.675539     -0.0122962      -0.218232      0.0798763       -1.22459
           4.6        325.185      0.0595334     -0.0425031       0.758376     -0.0172697      0.0175143      0.0475769       -1.36298
           4.8         330.04      0.0429614      -0.030784       0.826831     -0.0174066       0.250866      0.0222339       -1.17002
             5        333.757      0.0298647     -0.0212795       0.880988      -0.014786       0.460445     0.00650633      -0.777367
           5.2        336.487         0.0199     -0.0139907       0.921864     -0.0111263       0.633401    -0.00104088      -0.319567
           5.4        338.399      0.0126461    -0.00871747        0.95119    -0.00757827       0.765402     -0.0033664       0.103418
           5.6        339.672     0.00762484    -0.00512834       0.971111    -0.00472319       0.858883    -0.00317604       0.439118
           5.8        340.472       0.004339    -0.00283699       0.983872    -0.00270926       0.920404     -0.0022114       0.675772
             6        340.945     0.00231784    -0.00146944       0.991549    -0.00143407       0.958032    -0.00129451       0.826531
           6.2        341.206     0.00115573   -0.000709211       0.995865   -0.000700696       0.979394   -0.000666866       0.914129
           6.4         341.34    0.000534672   -0.000317245       0.998122   -0.000315483       0.990623   -0.000308455       0.960756
           6.6        341.404    0.000228007    -0.00013073       0.999213    -0.00013042       0.996067   -0.000129183       0.983507
           6.8        341.432    8.89908e-05   -4.92888e-05       0.999698   -4.92432e-05        0.99849    -4.9061e-05       0.993661
             7        341.443    3.15402e-05   -1.68726e-05       0.999895   -1.68671e-05       0.999473    -1.6845e-05       0.997788
           7.2        341.447    1.00631e-05   -5.19934e-06       0.999967    -5.1988e-06       0.999834   -5.19662e-06       0.999305
           7.4        341.448    2.86262e-06   -1.42855e-06       0.999991   -1.42851e-06       0.999954   -1.42834e-06       0.999805
           7.6        341.449     7.1833e-07   -3.46267e-07       0.999998   -3.46264e-07       0.999989   -3.46254e-07       0.999952
           7.8        341.449    1.57134e-07   -7.31745e-08              1   -7.31744e-08       0.999998   -7.31739e-08        0.99999
             8        341.449     2.9572e-08   -1.33053e-08              1   -1.33053e-08              1   -1.33053e-08       0.999998
           8.2        341.449    4.71816e-09   -2.05119e-09              1   -2.05119e-09              1   -2.05119e-09              1
           8.4        341.449    6.27748e-10    -2.6371e-10              1    -2.6371e-10              1    -2.6371e-10              1
           8.6        341.449    6.83682e-11   -2.77513e-11              1   -2.77513e-11              1   -2.77513e-11              1
           8.8        341.449    5.96865e-12   -2.34059e-12              1   -2.34059e-12              1   -2.34059e-12              1
             9        341.449    4.07882e-13   -1.54472e-13              1   -1.54472e-13              1   -1.54472e-13              1
           9.2        341.449    2.12155e-14   -7.74782e-15              1   -7.74782e-15              1   -7.74782e-15              1
           9.4        341.449     7.9885e-16    -2.7793e-16              1    -2.7793e-16              1    -2.7793e-16              1
           9.6        341.449     1.5675e-17    -4.6522e-18              1    -4.6522e-18              1    -4.6522e-18              1
           9.8        341.449              0              0              1              0              1              0              1
            10        341.449              0              0              1              0              1              0              1
