                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.446388          -0.00113195          4.95338e-06         -4.00878e-08          4.81121e-10          -7.6882e-12          3.82022e-13          1.52809e-11 
                 0.4             0.884493           -0.0022429          1.94475e-05         -3.11858e-07          7.41616e-09         -2.35152e-10          9.38294e-12          -6.1696e-12 
                 0.6               1.3066          -0.00331327          4.24384e-05         -1.00531e-06          3.53157e-08         -1.65484e-09          9.82342e-11         -1.87941e-11 
                 0.8              1.70606          -0.00432624          7.23547e-05         -2.23799e-06          1.02656e-07         -6.28098e-09          4.82452e-10         -4.69124e-11 
                   1              2.07771          -0.00526867          0.000107311          -4.0423e-06          2.25809e-07         -1.68257e-08          1.57181e-09         -1.90854e-10 
                 1.2              2.41804          -0.00613169          0.000145346         -6.37185e-06          4.14246e-07         -3.59228e-08          3.90572e-09         -4.94985e-10 
                 1.4              2.72529          -0.00691081           0.00018463         -9.12249e-06          6.68429e-07         -6.53305e-08          8.00712e-09          -1.1994e-09 
                 1.6               2.9993          -0.00760563          0.000223622           -1.216e-05          9.80573e-07         -1.05474e-07           1.4226e-08         -2.31733e-09 
                 1.8              3.24125          -0.00821918          0.000261157         -1.53466e-05          1.33738e-06         -1.55459e-07          2.26596e-08         -3.98789e-09 
                   2               3.4534          -0.00875716          0.000296463         -1.85616e-05          1.72342e-06         -2.13445e-07          3.31483e-08         -6.19217e-09 
                 2.2               3.6387          -0.00922705          0.000329132         -2.17127e-05          2.12417e-06         -2.77195e-07          4.53587e-08         -8.94821e-09 
                 2.4              3.80054          -0.00963741          0.000359059         -2.47404e-05          2.52802e-06         -3.44567e-07          5.88888e-08         -1.21032e-08 
                 2.6              3.94247          -0.00999735           0.00038638         -2.76173e-05          2.92738e-06           -4.139e-07          7.33818e-08         -1.56732e-08 
                 2.8              4.06813            -0.010316          0.000411401         -3.03429e-05          3.31879e-06         -4.84197e-07          8.85798e-08         -1.95253e-08 
                   3              4.18101           -0.0106022          0.000434548         -3.29394e-05          3.70276e-06         -5.55205e-07          1.04389e-07         -2.36534e-08 
                 3.2              4.28437           -0.0108643            0.0004563         -3.54433e-05          4.08272e-06         -6.27314e-07          1.20862e-07         -2.80501e-08 
                 3.4              4.38116           -0.0111098          0.000477151         -3.79003e-05          4.46437e-06         -7.01452e-07            1.382e-07         -3.28128e-08 
                 3.6              4.47386           -0.0113448          0.000497555         -4.03572e-05          4.85436e-06         -7.78864e-07          1.56699e-07         -3.79455e-08 
                 3.8              4.56445           -0.0115746          0.000517909         -4.28588e-05          5.25965e-06         -8.60981e-07          1.76728e-07         -4.36937e-08 
                   4              4.65456           -0.0118031           0.00053856         -4.54475e-05          5.68744e-06         -9.49388e-07          1.98722e-07          -5.0083e-08 
                 4.2              4.74578           -0.0120344          0.000559874          -4.8172e-05          6.14654e-06         -1.04613e-06          2.23262e-07         -5.73764e-08 
                 4.4              4.83959           -0.0122722          0.000582227         -5.10856e-05          6.64714e-06         -1.15369e-06          2.51086e-07         -6.58087e-08 
                 4.6               4.9355           -0.0125155          0.000605534         -5.41834e-05          7.18995e-06         -1.27264e-06           2.8246e-07         -7.55215e-08 
                 4.8              5.03019           -0.0127556          0.000628992         -5.73623e-05          7.75781e-06         -1.39949e-06          3.16576e-07         -8.62357e-08 
                   5              5.11931           -0.0129816          0.000651476         -6.04654e-05          8.32236e-06         -1.52794e-06          3.51752e-07         -9.75182e-08 
                 5.2              5.19855           -0.0131825            0.0006718         -6.33168e-05          8.84971e-06          -1.6499e-06          3.85711e-07         -1.08607e-07 
                 5.4              5.26469           -0.0133502          0.000689004         -6.57645e-05          9.30879e-06         -1.75757e-06          4.16109e-07         -1.18653e-07 
                 5.6              5.31625            -0.013481          0.000702565         -6.77156e-05          9.67883e-06         -1.84534e-06          4.41167e-07         -1.27029e-07 
                 5.8              5.35359           -0.0135756          0.000712468         -6.91525e-05          9.95362e-06         -1.91106e-06          4.60086e-07         -1.33394e-07 
                   6              5.37861           -0.0136391          0.000719144         -7.01267e-05           1.0141e-05         -1.95614e-06          4.73141e-07         -1.37838e-07 
                 6.2              5.39404           -0.0136782          0.000723278         -7.07321e-05          1.02579e-05         -1.98437e-06          4.81346e-07         -1.40632e-07 
                 6.4              5.40276           -0.0137004          0.000725618         -7.10757e-05          1.03244e-05         -2.00046e-06          4.86034e-07         -1.42217e-07 
                 6.6              5.40725           -0.0137117          0.000726824          -7.1253e-05          1.03588e-05         -2.00878e-06          4.88461e-07         -1.43038e-07 
                 6.8              5.40934            -0.013717          0.000727386         -7.13356e-05          1.03748e-05         -2.01266e-06          4.89595e-07         -1.43446e-07 
                   7              5.41021           -0.0137192           0.00072762         -7.13701e-05          1.03815e-05         -2.01429e-06          4.90069e-07         -1.43583e-07 
                 7.2              5.41054           -0.0137201          0.000727708          -7.1383e-05           1.0384e-05         -2.01489e-06          4.90245e-07         -1.43677e-07 
                 7.4              5.41064           -0.0137203          0.000727737         -7.13873e-05          1.03848e-05         -2.01509e-06          4.90305e-07         -1.43688e-07 
                 7.6              5.41067           -0.0137204          0.000727745         -7.13884e-05           1.0385e-05         -2.01515e-06           4.9032e-07         -1.43692e-07 
                 7.8              5.41068           -0.0137204          0.000727747         -7.13887e-05          1.03851e-05         -2.01516e-06          4.90324e-07         -1.43685e-07 
                   8              5.41068           -0.0137204          0.000727747         -7.13887e-05          1.03851e-05         -2.01516e-06          4.90324e-07         -1.43691e-07 
                 8.2              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43689e-07 
                 8.4              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 8.6              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 8.8              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                   9              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 9.2              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 9.4              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 9.6              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                 9.8              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
                  10              5.41068           -0.0137204          0.000727747         -7.13888e-05          1.03851e-05         -2.01516e-06          4.90325e-07         -1.43701e-07 
