                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.488415          -0.00117313          5.26661e-06         -4.35474e-08          5.32851e-10         -8.71421e-12           1.3966e-12         -1.30349e-11 
                 0.4             0.971133          -0.00233258          2.08214e-05          -3.4232e-07           8.3284e-09         -2.69911e-10          1.11213e-11          1.31114e-11 
                 0.6               1.4427          -0.00346524          4.59518e-05         -1.12233e-06          4.05644e-08         -1.95324e-09          1.19148e-10          3.15207e-12 
                 0.8              1.89811          -0.00455911          7.95418e-05         -2.55599e-06          1.21543e-07         -7.69972e-09          6.10928e-10         -5.94157e-11 
                   1              2.33304          -0.00560379          0.000120171         -4.74641e-06          2.77421e-07         -2.16016e-08          2.10743e-09         -2.46374e-10 
                 1.2              2.74405          -0.00659098           0.00016624         -7.72272e-06          5.30899e-07         -4.86214e-08          5.57993e-09         -7.74914e-10 
                 1.4              3.12861          -0.00751467            0.0002161         -1.14459e-05          8.97121e-07         -9.36755e-08          1.22557e-08         -1.91573e-09 
                 1.6              3.48526          -0.00837133          0.000268179         -1.58235e-05          1.38162e-06         -1.60712e-07          2.34215e-08         -4.11786e-09 
                 1.8              3.81352          -0.00915979          0.000321075         -2.07289e-05           1.9804e-06          -2.5206e-07          4.01952e-08         -7.71474e-09 
                   2              4.11379          -0.00988101          0.000373627          -2.6021e-05          2.68174e-06         -3.68199e-07          6.33386e-08         -1.31032e-08 
                 2.2              4.38718           -0.0105377          0.000424936         -3.15611e-05          3.46887e-06         -5.07922e-07          9.31815e-08         -2.05931e-08 
                 2.4              4.63531           -0.0111336          0.000474363         -3.72248e-05          4.32276e-06         -6.68749e-07          1.29624e-07          -3.0258e-08 
                 2.6              4.86015           -0.0116737          0.000521498         -4.29087e-05          5.22451e-06          -8.4746e-07          1.72233e-07         -4.21469e-08 
                 2.8              5.06386            -0.012163          0.000566131         -4.85335e-05          6.15706e-06         -1.04059e-06          2.20347e-07         -5.61438e-08 
                   3              5.24868           -0.0126069           0.00060821         -5.40439e-05          7.10636e-06         -1.24486e-06          2.73224e-07         -7.22095e-08 
                 3.2              5.41691            -0.013011          0.000647824         -5.94089e-05           8.0622e-06         -1.45757e-06          3.30163e-07          -9.0041e-08 
                 3.4              5.57087           -0.0133808          0.000685173         -6.46198e-05          9.01861e-06         -1.67682e-06          3.90622e-07          -1.0954e-07 
                 3.6              5.71289           -0.0137219          0.000720552         -6.96889e-05          9.97401e-06         -1.90173e-06           4.5431e-07         -1.30628e-07 
                 3.8              5.84524           -0.0140398          0.000754324         -7.46453e-05          1.09309e-05         -2.13246e-06           5.2123e-07         -1.53351e-07 
                   4              5.97005           -0.0143396          0.000786883           -7.953e-05          1.18949e-05         -2.37008e-06           5.9168e-07         -1.77787e-07 
                 4.2              6.08926           -0.0146259           0.00081862         -8.43897e-05          1.28737e-05         -2.61633e-06          6.66198e-07         -2.04181e-07 
                 4.4              6.20445           -0.0149026          0.000849886         -8.92703e-05          1.38759e-05         -2.87335e-06          7.45485e-07         -2.32838e-07 
                 4.6              6.31697           -0.0151729          0.000880992         -9.42158e-05          1.49102e-05         -3.14352e-06          8.30371e-07         -2.64019e-07 
                 4.8              6.42802           -0.0154396          0.000912239         -9.92724e-05          1.59866e-05         -3.42972e-06          9.21897e-07         -2.98269e-07 
                   5              6.53889           -0.0157059          0.000943978         -0.000104498          1.71184e-05         -3.73587e-06          1.02151e-06         -3.36193e-07 
                 5.2               6.6503           -0.0159735          0.000976419         -0.000109931          1.83152e-05         -4.06515e-06          1.13049e-06         -3.78429e-07 
                 5.4              6.76054           -0.0162383           0.00100906         -0.000115489          1.95602e-05         -4.41346e-06          1.24769e-06         -4.24574e-07 
                 5.6              6.86579           -0.0164911           0.00104072         -0.000120967           2.0807e-05         -4.76786e-06          1.36887e-06         -4.73054e-07 
                 5.8              6.96162           -0.0167213           0.00106998         -0.000126103          2.19932e-05         -5.11001e-06          1.48757e-06         -5.21241e-07 
                   6              7.04414           -0.0169195           0.00109549         -0.000130641          2.30547e-05         -5.42015e-06          1.59656e-06         -5.66069e-07 
                 6.2              7.11092           -0.0170799           0.00111636         -0.000134392          2.39414e-05         -5.68197e-06          1.68955e-06         -6.04737e-07 
                 6.4              7.16141           -0.0172012           0.00113227         -0.000137275          2.46287e-05          -5.8866e-06          1.76283e-06         -6.35426e-07 
                 6.6              7.19692           -0.0172864           0.00114353         -0.000139327          2.51208e-05         -6.03397e-06          1.81592e-06         -6.57804e-07 
                 6.8                 7.22           -0.0173419           0.00115087         -0.000140672          2.54446e-05         -6.13136e-06          1.85115e-06         -6.72745e-07 
                   7              7.23382           -0.0173751           0.00115529         -0.000141482            2.564e-05         -6.19028e-06          1.87251e-06         -6.81803e-07 
                 7.2               7.2414           -0.0173933           0.00115771         -0.000141926          2.57476e-05         -6.22275e-06          1.88431e-06         -6.86806e-07 
                 7.4              7.24517           -0.0174023           0.00115891         -0.000142149          2.58013e-05         -6.23899e-06          1.89021e-06         -6.89313e-07 
                 7.6              7.24687           -0.0174064           0.00115946         -0.000142249          2.58256e-05         -6.24632e-06          1.89287e-06         -6.90428e-07 
                 7.8              7.24756           -0.0174081           0.00115968         -0.000142289          2.58353e-05         -6.24928e-06          1.89395e-06         -6.90902e-07 
                   8               7.2478           -0.0174087           0.00115976         -0.000142304          2.58388e-05         -6.25033e-06          1.89433e-06         -6.91074e-07 
                 8.2              7.24788           -0.0174088           0.00115978         -0.000142308          2.58399e-05         -6.25067e-06          1.89446e-06         -6.91147e-07 
                 8.4              7.24791           -0.0174089           0.00115979          -0.00014231          2.58403e-05         -6.25077e-06          1.89449e-06         -6.91173e-07 
                 8.6              7.24791           -0.0174089           0.00115979          -0.00014231          2.58403e-05         -6.25079e-06           1.8945e-06          -6.9115e-07 
                 8.8              7.24791           -0.0174089           0.00115979          -0.00014231          2.58403e-05          -6.2508e-06           1.8945e-06         -6.91164e-07 
                   9              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                 9.2              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                 9.4              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                 9.6              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                 9.8              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                  10              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                10.2              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                10.4              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                10.6              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
                10.8              7.24791           -0.0174089           0.00115979          -0.00014231          2.58404e-05          -6.2508e-06           1.8945e-06         -6.91145e-07 
