            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2         8.5282        1.00218       0.924355       0.854128       0.647073       0.343462      -0.254346       -1.12019 
           0.4        17.0699       0.975327       0.851293       0.715712       0.353812      -0.144922       -0.91001       -1.66379 
           0.6        25.6295       0.948249        0.78084       0.584723       0.114747      -0.486534       -1.12996        -1.2229 
           0.8        34.1938       0.921075       0.713141       0.461397     -0.0751045      -0.701191       -1.05006      -0.261843 
             1        42.7255       0.894011       0.648476        0.34623      -0.220531      -0.808121      -0.783223       0.865069 
           1.2        51.1598       0.867334       0.587254        0.23992      -0.326455       -0.82675      -0.421477        1.90398 
           1.4        59.4051       0.841381       0.529967       0.143239      -0.398165      -0.776967     -0.0362307        2.69596 
           1.6        67.3486       0.816531       0.477126        0.05687      -0.441377      -0.678685       0.322011        3.16928 
           1.8        74.8664       0.793171       0.429191       -0.01875      -0.462068      -0.550825       0.623023        3.32505 
             2        81.8357       0.771665       0.386503     -0.0835381      -0.466146      -0.410072       0.854418        3.21568 
           2.2         88.149       0.752319       0.349234      -0.137813      -0.459066      -0.269808        1.01748        2.91999 
           2.4         93.728       0.735341       0.317351      -0.182284      -0.445484      -0.139498        1.12212        2.52041 
           2.6        98.5344       0.720819       0.290613       -0.21797      -0.429031     -0.0247136        1.18204        2.08666 
           2.8        102.569       0.708726        0.26862      -0.246047      -0.412285      0.0721938        1.21092        1.66861 
             3        105.854       0.698966        0.25094      -0.267651      -0.396919       0.150899        1.22029        1.29749 
           3.2        108.436       0.691374       0.237132       -0.28383       -0.38389       0.212352        1.21894       0.989426 
           3.4        110.381       0.685716       0.226717      -0.295564      -0.373582       0.258387        1.21294       0.748712 
           3.6        111.779       0.681702       0.219183      -0.303752      -0.365949       0.291345        1.20602       0.571365 
           3.8        112.731       0.679008       0.213987      -0.309214      -0.360661       0.313789        1.20005       0.448283 
             4        113.342        0.67731       0.210597      -0.312671      -0.357242        0.32824        1.19567       0.368082 
           4.2         113.71       0.676309       0.208517      -0.314733      -0.355186       0.336989        1.19282       0.319184 
           4.4        113.916       0.675761       0.207324      -0.315883      -0.354039       0.341937        1.19115       0.291424 
           4.6        114.023       0.675485       0.206689      -0.316478      -0.353449       0.344534        1.19026       0.276833 
           4.8        114.074       0.675357       0.206378      -0.316762      -0.353172       0.345789        1.18982       0.269777 
             5        114.096       0.675303       0.206237      -0.316886      -0.353051       0.346347        1.18963       0.266641 
           5.2        114.105       0.675282        0.20618      -0.316935      -0.353005       0.346571        1.18956       0.265387 
           5.4        114.108       0.675275       0.206159      -0.316953      -0.352988       0.346653        1.18953       0.264925 
           5.6        114.109       0.675273       0.206152      -0.316959      -0.352983        0.34668        1.18952       0.264772 
           5.8        114.109       0.675273        0.20615       -0.31696      -0.352982       0.346687        1.18952       0.264734 
             6        114.109       0.675273       0.206149       -0.31696      -0.352981       0.346689        1.18952       0.264726 
           6.2        114.109       0.675273       0.206149       -0.31696      -0.352981       0.346689        1.18952       0.264723 
           6.4        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           6.6        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           6.8        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
             7        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           7.2        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           7.4        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           7.6        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
           7.8        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
             8        114.109       0.675272       0.206149      -0.316961      -0.352981        0.34669        1.18952        0.26472 
