                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              1.64799             0.996412             0.989286             0.978687             0.947381             0.896267             0.788095             0.591125 
                 0.4              3.28152             0.992856             0.978761             0.957976             0.897534             0.800884             0.604336             0.264169 
                 0.6               4.8865             0.989363             0.968512             0.938029             0.850734              0.71404             0.447124           0.00960734 
                 0.8              6.44956              0.98596             0.958618             0.918983             0.807166               0.6357             0.314347            -0.182749 
                   1              7.95839             0.982675             0.949151             0.900951             0.766939             0.565638             0.203571             -0.32309 
                 1.2              9.40208             0.979533             0.940168             0.884021             0.730081             0.503474             0.112206            -0.421095 
                 1.4              10.7714             0.976552             0.931715             0.868252             0.696556             0.448714            0.0376483            -0.485573 
                 1.6              12.0592             0.973748             0.923827             0.853679              0.66627             0.400784           -0.0226049            -0.524237 
                 1.8              13.2603             0.971134             0.916523              0.84031             0.639079             0.359065           -0.0708799            -0.543625 
                   2              14.3719             0.968714             0.909809             0.828128             0.614801             0.322915            -0.109272            -0.549095 
                 2.2              15.3935              0.96649             0.903678             0.817093             0.593224             0.291701             -0.13962            -0.544905 
                 2.4              16.3265             0.964459              0.89811             0.807148             0.574119             0.264811            -0.163499            -0.534334 
                 2.6              17.1745             0.962613             0.893076             0.798221             0.557246             0.241669             -0.18223            -0.519829 
                 2.8               17.942             0.960942             0.888543             0.790231             0.542369             0.221756            -0.196895            -0.503159 
                   3              18.6342             0.959435             0.884471             0.783098             0.529266             0.204611            -0.208366            -0.485569 
                 3.2              19.2569              0.95808             0.880824             0.776741             0.517732             0.189834            -0.217335            -0.467909 
                 3.4              19.8154             0.956864             0.877564             0.771087             0.507589             0.177088            -0.224345            -0.450747 
                 3.6              20.3146             0.955777             0.874659              0.76607             0.498679              0.16609            -0.229823            -0.434455 
                 3.8              20.7594             0.954809             0.872079             0.761632             0.490867             0.156603              -0.2341             -0.41926 
                   4               21.154              0.95395             0.869796             0.757717             0.484033             0.148425            -0.237437             -0.40529 
                 4.2               21.503              0.95319             0.867781             0.754274             0.478066             0.141379            -0.240041            -0.392589 
                 4.4              21.8106              0.95252             0.866009             0.751253             0.472863             0.135309            -0.242076            -0.381142 
                 4.6              22.0815             0.951931             0.864451             0.748604             0.468327             0.130073            -0.243669            -0.370884 
                 4.8              22.3202             0.951411              0.86308             0.746278             0.464365             0.125543            -0.244924            -0.361718 
                   5               22.531             0.950952             0.861871             0.744232             0.460893             0.121607            -0.245918             -0.35353 
                 5.2               22.718             0.950545             0.860801             0.742422             0.457835             0.118167            -0.246712              -0.3462 
                 5.4              22.8847             0.950182             0.859847             0.740811             0.455124             0.115137            -0.247352            -0.339609 
                 5.6              23.0348             0.949855             0.858989             0.739365             0.452696             0.112442            -0.247873            -0.333637 
                 5.8              23.1718             0.949557             0.858207             0.738048             0.450493             0.110009            -0.248305            -0.328159 
                   6              23.2973             0.949284              0.85749             0.736844             0.448482               0.1078            -0.248663            -0.323112 
                 6.2              23.4107             0.949037             0.856844             0.735757             0.446673             0.105823            -0.248958            -0.318533 
