                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.94621          -0.00371766          3.24395e-05         -4.33875e-07          7.78179e-09         -1.74777e-10          4.55634e-12         -3.73853e-12 
                 0.4              3.90106          -0.00745184          0.000130335         -3.49418e-06          1.25618e-07         -5.65599e-09          3.05764e-10         -4.19653e-11 
                 0.6              5.87311           -0.0112189          0.000295415         -1.19235e-05          6.45352e-07         -4.37459e-08          3.56125e-09           -3.475e-10 
                 0.8              7.87073           -0.0150348           0.00053055         -2.86975e-05          2.08154e-06         -1.89092e-07          2.06296e-08         -2.61984e-09 
                   1              9.90187           -0.0189147          0.000839712         -5.71413e-05          5.21426e-06         -5.95913e-07          8.17853e-08          -1.3106e-08 
                 1.2              11.9738           -0.0228725            0.0012279         -0.000101041          1.11495e-05         -1.54086e-06          2.55724e-07         -4.95251e-08 
                 1.4              14.0929           -0.0269203           0.00170096         -0.000164739          2.13954e-05         -3.48011e-06           6.7978e-07         -1.54962e-07 
                 1.6              16.2639           -0.0310675            0.0022654         -0.000253205           3.7951e-05         -7.12395e-06          1.60591e-06         -4.22456e-07 
                 1.8                18.49           -0.0353199             0.002928         -0.000372059          6.33979e-05         -1.35296e-05          3.46736e-06         -1.03704e-06 
                   2              20.7725           -0.0396799           0.00369551         -0.000527552           0.00010099         -2.42126e-05          6.97117e-06         -2.34234e-06 
                 2.2              23.1104           -0.0441457           0.00457415         -0.000726473          0.000154722         -4.12698e-05          1.32195e-05         -4.94173e-06 
                 2.4              25.5006           -0.0487115           0.00556926            -0.000976          0.000229364         -6.75071e-05          2.38603e-05         -9.84199e-06 
                 2.6              27.9384           -0.0533682           0.00668497          -0.00128352          0.000330469         -0.000106563          4.12651e-05         -1.86484e-05 
                 2.8              30.4173           -0.0581034           0.00792385          -0.00165638          0.000464306         -0.000163004          6.87216e-05         -3.38119e-05 
                   3              32.9294           -0.0629021           0.00928676           -0.0021016          0.000637764         -0.000242392          0.000110631         -5.89274e-05 
                 3.2              35.4662           -0.0677479            0.0107727          -0.00262568          0.000858188         -0.000351294          0.000172687         -9.90675e-05 
                 3.4              38.0182           -0.0726228            0.0123788          -0.00323425           0.00113316         -0.000497227          0.000262013         -0.000161128 
                 3.6              40.5759           -0.0775084            0.0141004          -0.00393189           0.00147026          -0.00068855          0.000387239         -0.000254157 
                 3.8              43.1294           -0.0823863             0.015931          -0.00472193            0.0018768         -0.000934254          0.000558489         -0.000389622 
                   4              45.6696           -0.0872385            0.0178628          -0.00560634           0.00235957          -0.00124375          0.000787291         -0.000581592 
                 4.2              48.1876           -0.0920485            0.0198869          -0.00658574           0.00292459          -0.00162658           0.00108639         -0.000846792 
                 4.4               50.676           -0.0968018            0.0219938          -0.00765959           0.00357712          -0.00209223           0.00146956          -0.00120461 
                 4.6              53.1285            -0.101487            0.0241741          -0.00882634           0.00432149          -0.00264993           0.00195136          -0.00167695 
                 4.8              55.5402            -0.106094            0.0264187           -0.0100837           0.00516125          -0.00330854           0.00254694          -0.00228814 
                   5              57.9075            -0.110616            0.0287188           -0.0114289           0.00609907          -0.00407636           0.00327177           -0.0030646 
                 5.2              60.2267            -0.115046            0.0310652           -0.0128577           0.00713639          -0.00496067             0.004141          -0.00403413 
                 5.4              62.4928            -0.119374            0.0334469           -0.0143644           0.00827262          -0.00596686           0.00516834          -0.00522441 
                 5.6              64.6985            -0.123588            0.0358496           -0.0159397           0.00950386          -0.00709688            0.0063641           -0.0066602 
                 5.8              66.8334            -0.127666            0.0382546           -0.0175703            0.0108218          -0.00834766           0.00773275          -0.00835956 
                   6              68.8846            -0.131584            0.0406388           -0.0192382            0.0122127          -0.00970975           0.00927056           -0.0103296 
                 6.2              70.8381            -0.135316            0.0429764           -0.0209218            0.0136581           -0.0111669            0.0109641           -0.0125631 
                 6.4              72.6789            -0.138832            0.0452389           -0.0225955            0.0151341           -0.0126951            0.0127885           -0.0150344 
                 6.6              74.3892            -0.142099            0.0473931           -0.0242285            0.0166097           -0.0142608            0.0147038           -0.0176928 
                 6.8              75.9525            -0.145085            0.0494061           -0.0257884            0.0180506           -0.0158237            0.0166581           -0.0204655 
                   7              77.3442            -0.147744            0.0512331           -0.0272321            0.0194103           -0.0173274            0.0185753           -0.0232392 
                 7.2              78.5355            -0.150019            0.0528236           -0.0285099            0.0206342           -0.0187037            0.0203596           -0.0258637 
                 7.4              79.5087            -0.151878            0.0541409            -0.029583            0.0216762           -0.0198916             0.021921           -0.0281924 
                 7.6              80.2617            -0.153317            0.0551713           -0.0304316            0.0225091           -0.0208516            0.0231966           -0.0301154 
                 7.8              80.8101            -0.154364            0.0559278           -0.0310596            0.0231306           -0.0215737            0.0241639           -0.0315855 
                   8              81.1834            -0.155077            0.0564456           -0.0314919            0.0235609           -0.0220766            0.0248413            -0.032621 
                 8.2              81.4194            -0.155528            0.0567743           -0.0317674            0.0238361           -0.0223993            0.0252778           -0.0332906 
                 8.4              81.5571            -0.155791            0.0569665           -0.0319289            0.0239977           -0.0225894            0.0255354           -0.0336868 
                 8.6              81.6307            -0.155932            0.0570693           -0.0320154            0.0240845           -0.0226915            0.0256739           -0.0339002 
                 8.8              81.6666               -0.156            0.0571195           -0.0320576            0.0241268           -0.0227414            0.0257417           -0.0340046 
                   9              81.6824             -0.15603            0.0571416           -0.0320762            0.0241455           -0.0227635            0.0257716           -0.0340507 
                 9.2              81.6886            -0.156042            0.0571503           -0.0320836            0.0241529           -0.0227721            0.0257834           -0.0340689 
                 9.4              81.6908            -0.156047            0.0571534           -0.0320861            0.0241555           -0.0227752            0.0257876           -0.0340753 
                 9.6              81.6915            -0.156048            0.0571544            -0.032087            0.0241563           -0.0227762            0.0257889           -0.0340774 
                 9.8              81.6917            -0.156048            0.0571547           -0.0320872            0.0241566           -0.0227765            0.0257893            -0.034078 
