                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.30511          -0.00313477          3.76051e-05         -8.30876e-07          2.71665e-08         -1.18331e-09          6.48092e-11         -5.57498e-12 
                 0.4              2.59496          -0.00623289          0.000148667         -6.53112e-06          4.24589e-07         -3.67725e-08          3.98984e-09         -5.08905e-10 
                 0.6               3.8549          -0.00925916           0.00032808         -2.14109e-05          2.06775e-06         -2.66033e-07           4.2884e-08         -8.32841e-09 
                 0.8              5.07147           -0.0121813          0.000567833         -4.87525e-05          6.19413e-06         -1.04843e-06          2.22339e-07         -5.67519e-08 
                   1              6.23295           -0.0149711           0.00085771         -9.05059e-05          1.41326e-05         -2.93994e-06          7.66264e-07         -2.40431e-07 
                 1.2              7.32984           -0.0176057           0.00118616          -0.00014719          2.70287e-05         -6.61216e-06          2.02668e-06         -7.47709e-07 
                 1.4              8.35521           -0.0200686           0.00154123         -0.000218006          4.56326e-05          -1.2725e-05          4.44591e-06         -1.86974e-06 
                 1.6              9.30482           -0.0223495           0.00191148         -0.000301107          7.01907e-05         -2.17978e-05          8.48138e-06         -3.97226e-06 
                 1.8              10.1772           -0.0244448           0.00228669         -0.000393983          0.000100451         -3.41197e-05          1.45204e-05         -7.43819e-06 
                   2              10.9731           -0.0263566           0.00265836          -0.00049384          0.000135758         -4.97188e-05          2.28138e-05         -1.26006e-05 
                 2.2              11.6955           -0.0280918           0.00301991          -0.00059794          0.000175198         -6.83868e-05          3.34456e-05         -1.96889e-05 
                 2.4              12.3487           -0.0296606           0.00336663         -0.000703816          0.000217736         -8.97379e-05          4.63387e-05         -2.88023e-05 
                 2.6              12.9377           -0.0310754           0.00369547         -0.000809414          0.000262349         -0.000113282          6.12867e-05         -3.99105e-05 
                 2.8              13.4683           -0.0323498           0.00400479         -0.000913135          0.000308105         -0.000138495              7.8e-05         -5.28774e-05 
                   3              13.9463           -0.0334979           0.00429408          -0.00101384          0.000354226         -0.000164878          9.61541e-05         -6.74976e-05 
                 3.2              14.3777           -0.0345341           0.00456385          -0.00111087          0.000400131         -0.000192006          0.000115438         -8.35414e-05 
                 3.4              14.7686           -0.0354731           0.00481542          -0.00120397          0.000445459         -0.000219569            0.0001356           -0.0001008 
                 3.6              15.1253           -0.0363298           0.00505082          -0.00129333          0.000490077         -0.000247396          0.000156474         -0.000119127 
                 3.8              15.4538           -0.0371189            0.0052726          -0.00137944           0.00053406         -0.000275454          0.000178005         -0.000138462 
                   4                15.76           -0.0378543           0.00548361          -0.00146307          0.000577661         -0.000303846          0.000200243         -0.000158846 
                 4.2               16.049           -0.0385485           0.00568659          -0.00154505          0.000621216         -0.000332748          0.000223312         -0.000180394 
                 4.4              16.3253            -0.039212           0.00588403          -0.00162622          0.000665104         -0.000362388           0.00024739         -0.000203285 
                 4.6              16.5922           -0.0398532           0.00607804           -0.0017073          0.000709686         -0.000393002          0.000272676         -0.000227727 
                 4.8              16.8529           -0.0404794           0.00627052          -0.00178905          0.000755348          -0.00042486          0.000299411         -0.000253983 
                   5              17.1105            -0.041098           0.00646364          -0.00187233           0.00080259         -0.000458331          0.000327935         -0.000282431 
                 5.2              17.3667           -0.0417135            0.0066587          -0.00195772          0.000851761         -0.000493696          0.000358529         -0.000313404 
                 5.4              17.6182           -0.0423175           0.00685291          -0.00204399          0.000902173         -0.000530487          0.000390824         -0.000346581 
                 5.6              17.8566           -0.0428901           0.00703963          -0.00212809          0.000952004         -0.000567363          0.000423649         -0.000380773 
                 5.8              18.0724           -0.0434085           0.00721083          -0.00220619          0.000998873          -0.00060249          0.000455316         -0.000414182 
                   6              18.2574           -0.0438529           0.00735922          -0.00227464           0.00104041         -0.000633966          0.000484007         -0.000444788 
                 6.2              18.4066           -0.0442113           0.00748001          -0.00233088           0.00107484         -0.000660302          0.000508234         -0.000470869 
                 6.4              18.5194           -0.0444821           0.00757191          -0.00237397           0.00110142         -0.000680771          0.000527198         -0.000491431 
                 6.6              18.5987           -0.0446727           0.00763694          -0.00240461           0.00112042         -0.000695482          0.000540898         -0.000506362 
                 6.8              18.6506           -0.0447973           0.00767963           -0.0024248           0.00113297          -0.00070524          0.000550018         -0.000516336 
                   7               18.682           -0.0448727           0.00770551          -0.00243707           0.00114062         -0.000711197          0.000555597         -0.000522452 
                 7.2              18.6995           -0.0449147           0.00771992          -0.00244391           0.00114489         -0.000714528          0.000558722         -0.000525881 
                 7.4              18.7084           -0.0449362           0.00772731          -0.00244742           0.00114709         -0.000716238          0.000560327         -0.000527644 
                 7.6              18.7126           -0.0449461           0.00773074          -0.00244905            0.0011481         -0.000717033          0.000561073         -0.000528464 
                 7.8              18.7143           -0.0449503           0.00773218          -0.00244973           0.00114853         -0.000717368          0.000561387          -0.00052881 
                   8               18.715           -0.0449519           0.00773273             -0.00245            0.0011487         -0.000717495          0.000561507         -0.000528941 
                 8.2              18.7152           -0.0449525           0.00773291          -0.00245008           0.00114875         -0.000717537          0.000561546         -0.000528984 
                 8.4              18.7153           -0.0449526           0.00773297          -0.00245011           0.00114877          -0.00071755          0.000561558         -0.000528998 
                 8.6              18.7153           -0.0449527           0.00773298          -0.00245011           0.00114877         -0.000717553          0.000561561         -0.000529001 
                 8.8              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561562         -0.000529002 
                   9              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                 9.2              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                 9.4              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                 9.6              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                 9.8              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                  10              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                10.2              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                10.4              18.7153           -0.0449527           0.00773298          -0.00245012           0.00114877         -0.000717554          0.000561563         -0.000529002 
                10.6              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                10.8              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  11              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                11.2              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                11.4              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                11.6              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                11.8              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  12              18.7153                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
