                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              2.98996          -0.00758194          0.000122684         -2.98949e-06          9.71745e-08          -3.9487e-09          1.92852e-10         -1.03422e-11 
                 0.4              6.00328           -0.0152231          0.000494577         -2.41973e-05          1.57924e-06         -1.28845e-07          1.26163e-08         -1.45318e-09 
                 0.6               9.0616           -0.0229785           0.00112685          -8.3218e-05           8.1981e-06          -1.0096e-06          1.49201e-07         -2.57095e-08 
                 0.8              12.1832           -0.0308943           0.00203696         -0.000202251          2.67882e-05         -4.43547e-06          8.81296e-07          -2.0429e-07 
                   1              15.3818           -0.0390053           0.00324693         -0.000407029           6.8065e-05         -1.42287e-05          3.56937e-06         -1.04464e-06 
                 1.2              18.6652           -0.0473313           0.00478104         -0.000727277          0.000147579          -3.7436e-05          1.13957e-05         -4.04708e-06 
                 1.4              22.0348            -0.055876           0.00666311          -0.00119655          0.000286637         -8.58372e-05          3.08464e-05         -1.29325e-05 
                 1.6              25.4852           -0.0646255           0.00891319          -0.00185126          0.000512916         -0.000177651          7.38371e-05         -3.58039e-05 
                 1.8              29.0037           -0.0735478            0.0115442          -0.00272875          0.000860417         -0.000339153          0.000160424         -8.85301e-05 
                   2              32.5709           -0.0825934            0.0145585          -0.00386448           0.00136839         -0.000605723          0.000321753         -0.000199398 
                 2.2              36.1608           -0.0916968            0.0179446          -0.00528831           0.00207896          -0.00102169          0.000602525         -0.000414554 
                 2.4              39.7422            -0.100778             0.021675          -0.00702031           0.00303318          -0.00163826           0.00106183         -0.000802921 
                 2.6              43.2794            -0.109748            0.0257052          -0.00906666           0.00426599           -0.0025092           0.00177107          -0.00145843 
                 2.8              46.7344            -0.118509             0.029973           -0.0114159           0.00580015          -0.00368391           0.00280779          -0.00249671 
                   3              50.0682            -0.126963            0.0344017           -0.0140374           0.00764082          -0.00519917           0.00424537          -0.00404431 
                 3.2              53.2423            -0.135012            0.0389018             -0.01688           0.00977056          -0.00706983           0.00613882          -0.00621883 
                 3.4              56.2209            -0.142565            0.0433764           -0.0198745            0.0121475          -0.00928146           0.00851009          -0.00910331 
                 3.6              58.9732            -0.149545            0.0477273           -0.0229386            0.0147067            -0.011787            0.0113364           -0.0127204 
                 3.8              61.4754             -0.15589            0.0518633            -0.025984             0.017366           -0.0145089            0.0145464           -0.0170146 
                   4              63.7118            -0.161561            0.0557053           -0.0289242            0.0200342            -0.017347            0.0180245             -0.02185 
                 4.2               65.675            -0.166539            0.0591912           -0.0316812              0.02262           -0.0201895            0.0216245           -0.0270218 
                 4.4              67.3641            -0.170822             0.062275           -0.0341891            0.0250384           -0.0229228            0.0251835           -0.0322784 
                 4.6              68.7816            -0.174417            0.0649234           -0.0363931            0.0272134           -0.0254383            0.0285351           -0.0373439 
                 4.8              69.9352            -0.177342            0.0671195           -0.0382551            0.0290855           -0.0276443            0.0315298           -0.0419551 
                   5              70.8406            -0.179638            0.0688687           -0.0397603            0.0306212           -0.0294807            0.0340596           -0.0459081 
                 5.2              71.5222            -0.181366            0.0702002           -0.0409189            0.0318167           -0.0309264            0.0360736           -0.0490905 
                 5.4              72.0114            -0.182607            0.0711637           -0.0417643            0.0326962           -0.0319986            0.0375795           -0.0514896 
                 5.6              72.3443            -0.183451            0.0718234           -0.0423463            0.0333052           -0.0327453            0.0386343           -0.0531796 
                 5.8              72.5579            -0.183993             0.072248           -0.0427224            0.0337001           -0.0332314            0.0393235            -0.054288 
                   6              72.6862            -0.184318            0.0725038           -0.0429495            0.0339392           -0.0335264            0.0397428           -0.0549639 
                 6.2               72.758              -0.1845            0.0726471           -0.0430768            0.0340734           -0.0336922            0.0399788           -0.0553449 
                 6.4              72.7951            -0.184594            0.0727212           -0.0431428             0.034143           -0.0337782            0.0401013           -0.0555428 
                 6.6              72.8127            -0.184639            0.0727565           -0.0431742            0.0341761           -0.0338192            0.0401597           -0.0556371 
                 6.8              72.8204            -0.184658            0.0727718           -0.0431878            0.0341905           -0.0338369            0.0401849            -0.055678 
                   7              72.8234            -0.184666            0.0727778           -0.0431931            0.0341961           -0.0338439            0.0401949           -0.0556941 
                 7.2              72.8244            -0.184668            0.0727798            -0.043195            0.0341981           -0.0338463            0.0401983           -0.0556996 
                 7.4              72.8248            -0.184669            0.0727805           -0.0431956            0.0341987           -0.0338471            0.0401995           -0.0557015 
                 7.6              72.8248             -0.18467            0.0727807           -0.0431957            0.0341989           -0.0338473            0.0401998            -0.055702 
                 7.8              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                   8              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 8.2              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 8.4              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 8.6              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 8.8              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                   9              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 9.2              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 9.4              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 9.6              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                 9.8              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
                  10              72.8249             -0.18467            0.0727807           -0.0431958            0.0341989           -0.0338473            0.0401998            -0.055702 
