                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              2.73409          -0.00656707          9.37222e-05         -2.01908e-06          5.80526e-08         -2.08671e-09          8.94828e-11          -9.3142e-12 
                 0.4              5.48427           -0.0131728          0.000377099         -1.62957e-05          9.39826e-07          -6.7766e-08          5.86474e-09         -5.87726e-10 
                 0.6              8.26552           -0.0198531           0.00085656         -5.57863e-05            4.849e-06         -5.26948e-07            6.872e-08         -1.04419e-08 
                 0.8              11.0907           -0.0266389           0.00154217         -0.000134769          1.57181e-05         -2.29194e-06          4.01054e-07         -8.18821e-08 
                   1              13.9695           -0.0335536           0.00244668         -0.000269313          3.95633e-05         -7.26637e-06          1.60155e-06         -4.11819e-07 
                 1.2              16.9082           -0.0406123           0.00358438         -0.000477543          8.49114e-05          -1.8876e-05           5.0356e-06         -1.56724e-06 
                 1.4              19.9093           -0.0478205           0.00496967         -0.000779619          0.000163227         -4.27261e-05          1.34212e-05         -4.91861e-06 
                 1.6              22.9708           -0.0551742           0.00661563          -0.00119742          0.000289254         -8.73576e-05          3.16607e-05         -1.33873e-05 
                 1.8              26.0874           -0.0626598           0.00853252          -0.00175391          0.000481162         -0.000165031          6.79266e-05         -3.26185e-05 
                   2              29.2496           -0.0702552            0.0107265          -0.00247215          0.000760412         -0.000292424          0.000134951         -7.26591e-05 
                 2.2              32.4447           -0.0779297            0.0131979          -0.00337403           0.00115119         -0.000491063          0.000251377         -0.000150129 
                 2.4              35.6571           -0.0856454            0.0159407          -0.00447871            0.0016794         -0.000787305          0.000442927         -0.000290718 
                 2.6              38.8678           -0.0933575            0.0189408          -0.00580079           0.00237101          -0.00121162          0.000743021         -0.000531601 
                 2.8               42.056            -0.101015            0.0221755          -0.00734853              0.00325          -0.00179703           0.00119241         -0.000923102 
                   3              45.1982            -0.108563             0.025613          -0.00912179           0.00433567          -0.00257645           0.00183733          -0.00152863 
                 3.2              48.2699             -0.11594            0.0292126           -0.0111108           0.00563996          -0.00357929           0.00272594          -0.00242207 
                 3.4              51.2454            -0.123087             0.032925           -0.0132947           0.00716455          -0.00482712           0.00390289          -0.00368158 
                 3.6              54.0987            -0.129941            0.0366937           -0.0156415           0.00889857          -0.00632925           0.00540235          -0.00537978 
                 3.8               56.805            -0.136441            0.0404566           -0.0181082            0.0108172          -0.00807881           0.00724065          -0.00757108 
                   4              59.3413            -0.142533            0.0441501           -0.0206437            0.0128825           -0.0100508           0.00941027           -0.0102791 
                 4.2              61.6885            -0.148171            0.0477118           -0.0231915            0.0150449           -0.0122022            0.0118764            -0.013486 
                 4.4              63.8317            -0.153319            0.0510847           -0.0256937            0.0172472           -0.0144744            0.0145774           -0.0171282 
                 4.6              65.7611            -0.157953            0.0542194           -0.0280946            0.0194288           -0.0167981             0.017429           -0.0210977 
                 4.8              67.4715            -0.162061            0.0570766           -0.0303444            0.0215305           -0.0190994            0.0203322           -0.0252521 
                   5               68.963            -0.165644             0.059628           -0.0324015            0.0234983           -0.0213058            0.0231824           -0.0294285 
                 5.2              70.2382            -0.168707            0.0618536           -0.0342324            0.0252852           -0.0233499            0.0258763           -0.0334557 
                 5.4              71.3013             -0.17126              0.06374           -0.0358103             0.026851           -0.0251711            0.0283167            -0.037165 
                 5.6              72.1599            -0.173323            0.0652845           -0.0371198             0.028168           -0.0267238            0.0304255           -0.0404136 
                 5.8              72.8282            -0.174928            0.0664992           -0.0381606             0.029226           -0.0279843            0.0321557           -0.0431074 
                   6              73.3263            -0.176124            0.0674119           -0.0389489            0.0300337           -0.0289544            0.0334978           -0.0452138 
                 6.2              73.6796            -0.176973             0.068063           -0.0395146            0.0306168           -0.0296586            0.0344779           -0.0467608 
                 6.4              73.9167            -0.177542            0.0685017           -0.0398973            0.0310127           -0.0301389             0.035149           -0.0478243 
                 6.6              74.0663            -0.177901            0.0687794           -0.0401401            0.0312647           -0.0304452            0.0355781           -0.0485063 
                 6.8              74.1546            -0.178113            0.0689434           -0.0402838             0.031414           -0.0306271            0.0358333           -0.0489124 
                   7              74.2029             -0.17823            0.0690333           -0.0403626             0.031496            -0.030727            0.0359737            -0.049136 
                 7.2              74.2273            -0.178288            0.0690788           -0.0404024            0.0315374           -0.0307776            0.0360447           -0.0492492 
                 7.4              74.2386            -0.178315            0.0690998           -0.0404209            0.0315566            -0.030801            0.0360776           -0.0493017 
                 7.6              74.2433            -0.178327            0.0691086           -0.0404286            0.0315647           -0.0308108            0.0360915           -0.0493238 
