                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.18029          -0.00299297          3.46299e-05         -7.41029e-07          2.35153e-08         -9.95338e-10          5.31694e-11          1.00174e-11 
                 0.4              2.33814          -0.00592906          0.000135899         -5.76082e-06          3.62146e-07          -3.0367e-08          3.19286e-09         -4.02986e-10 
                 0.6              3.45264          -0.00875523          0.000296333         -1.85493e-05           1.7219e-06          -2.1321e-07          3.31046e-08         -6.19985e-09 
                 0.8              4.50577           -0.0114257          0.000504678         -4.12268e-05          4.99433e-06         -8.07038e-07          1.63525e-07         -3.98801e-08 
                   1              5.48344           -0.0139049           0.00074745         -7.43074e-05           1.0955e-05         -2.15434e-06          5.31236e-07         -1.57771e-07 
                 1.2              6.37618           -0.0161687           0.00101064          -0.00011683          2.00283e-05         -4.57985e-06          1.31321e-06         -4.53494e-07 
                 1.4              7.17925           -0.0182052           0.00128125         -0.000166767          3.21898e-05         -8.28791e-06          2.67575e-06          -1.0404e-06 
                 1.6              7.89239           -0.0200136           0.00154844         -0.000221564          4.70149e-05         -1.33074e-05          4.72304e-06         -2.01887e-06 
                 1.8              8.51901           -0.0216026           0.00180408         -0.000278639          6.38205e-05         -1.94983e-05          7.46979e-06         -3.44648e-06 
                   2              9.06536            -0.022988            0.0020429          -0.00033576          8.18358e-05         -2.66058e-05          1.08463e-05         -5.32532e-06 
                 2.2               9.5395           -0.0241903           0.00226218         -0.000391247          0.000100347         -3.43303e-05          1.47274e-05         -7.60902e-06 
                 2.4              9.95051           -0.0252325           0.00246131         -0.000444027          0.000118791         -4.23912e-05          1.89689e-05         -1.02227e-05 
                 2.6              10.3079           -0.0261387           0.00264128         -0.000493606          0.000136797         -5.05702e-05          2.34415e-05         -1.30867e-05 
                 2.8              10.6211           -0.0269329           0.00280422          -0.00053998          0.000154197         -5.87341e-05           2.8053e-05         -1.61371e-05 
                   3              10.8993           -0.0276385           0.00295306         -0.000583537             0.000171         -6.68407e-05          3.27612e-05         -1.93391e-05 
                 3.2              11.1511            -0.028277           0.00309108         -0.000624921          0.000187357         -7.49266e-05          3.75729e-05         -2.26918e-05 
                 3.4              11.3842            -0.028868           0.00322166         -0.000664933           0.00020352         -8.30915e-05          4.25382e-05         -2.62276e-05 
                 3.6               11.605           -0.0294281           0.00334788          -0.00070439           0.00021978         -9.14708e-05          4.77365e-05         -3.00037e-05 
                 3.8              11.8188           -0.0299702           0.00347236          -0.00074404          0.000236428         -0.000100212           5.3262e-05         -3.40933e-05 
                   4              12.0296           -0.0305048           0.00359734         -0.000784569          0.000253754         -0.000109474          5.92225e-05         -3.85848e-05 
                 4.2              12.2412           -0.0310413             0.003725           -0.0008267          0.000272083         -0.000119447          6.57537e-05         -4.35936e-05 
                 4.4               12.457           -0.0315885           0.00385746         -0.000871188          0.000291778         -0.000130351           7.3021e-05         -4.92649e-05 
                 4.6              12.6759           -0.0321436           0.00399423         -0.000917929          0.000312836         -0.000142214          8.10667e-05         -5.56543e-05 
                 4.8              12.8906           -0.0326881           0.00413071         -0.000965376           0.00033458         -0.000154676          8.96639e-05         -6.25993e-05 
                   5              13.0916           -0.0331978           0.00426052          -0.00101124          0.000355938         -0.000167115           9.8385e-05         -6.97589e-05 
                 5.2              13.2695           -0.0336488           0.00437707          -0.00105301          0.000375679          -0.00017878          0.000106682         -7.66698e-05 
                 5.4              13.4174           -0.0340239           0.00447521          -0.00108863          0.000392713          -0.00018897           0.00011402         -8.28568e-05 
                 5.6              13.5325           -0.0343157           0.00455231          -0.00111688          0.000406362         -0.000197214          0.000120015         -8.79615e-05 
                 5.8              13.6159           -0.0345272           0.00460858          -0.00113765           0.00041647         -0.000203365          0.000124521         -9.18262e-05 
                   6               13.672           -0.0346695           0.00464664          -0.00115177          0.000423377          -0.00020759          0.000127632         -9.45078e-05 
                 6.2              13.7069            -0.034758           0.00467041          -0.00116062          0.000427719         -0.000210255            0.0001296         -9.62106e-05 
                 6.4              13.7269           -0.0348088           0.00468405          -0.00116571          0.000430223         -0.000211794           0.00013074         -9.71982e-05 
                 6.6              13.7374           -0.0348354           0.00469124           -0.0011684          0.000431543         -0.000212607          0.000131342         -9.77209e-05 
