            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        4.38201        2.82254       0.928014       0.920272       0.659516       0.629838      -0.251525      -0.298115 
           0.4        8.82476        2.73554       0.857251       0.843393       0.362404       0.326738       -1.02476      -0.922071 
           0.6        13.3886        2.63883       0.787692       0.769057       0.106351      0.0837823       -1.41191       -1.05523 
           0.8        18.1329        2.53394        0.71937       0.697007      -0.110515      -0.104838       -1.49412      -0.847407 
             1         23.115         2.4226       0.652372       0.627033      -0.289828      -0.244011       -1.34428      -0.422418 
           1.2        28.3892        2.30665       0.586826       0.558988      -0.433153      -0.337903       -1.02879       0.116075 
           1.4        34.0045        2.18795       0.522897       0.492803      -0.542138      -0.390176       -0.60825       0.680321 
           1.6        40.0028        2.06827       0.460783       0.428501      -0.618635      -0.404249      -0.137509        1.19597 
           1.8        46.4161        1.94929       0.400709       0.366213      -0.664799      -0.383588       0.334946        1.60139 
             2        53.2647        1.83242       0.342919       0.306182      -0.683155       -0.33199       0.767965        1.84857 
           2.2         60.555        1.71889       0.287672        0.24876      -0.676631      -0.253834         1.1289        1.90539 
           2.4        68.2787        1.60965       0.235219       0.194394      -0.648548      -0.154233         1.3947        1.75816 
           2.6        76.4126        1.50538       0.185802       0.143594      -0.602552     -0.0390605        1.55258        1.41356 
           2.8        84.9199        1.40655       0.139632      0.0969045      -0.542515      0.0851839        1.60006       0.898831 
             3        93.7514        1.31339      0.0968808      0.0548601      -0.472378       0.211652        1.54408       0.259511 
           3.2        102.849        1.22597      0.0576718      0.0179481      -0.395995       0.333532        1.39939      -0.445395 
           3.4        112.148        1.14421      0.0220816     -0.0134238      -0.316978        0.44447        1.18627       -1.15021 
           3.6         121.58        1.06795    -0.00986368     -0.0389587       -0.23855       0.538998       0.927939       -1.79044 
           3.8        131.078       0.996943     -0.0381854     -0.0584845      -0.163442       0.612874       0.647968       -2.31025 
             4        140.576       0.930905     -0.0629493      -0.071966     -0.0938213       0.663307        0.36804       -2.66844 
