                  dY                   K1                K2/K1                K3/K1                K4/K2                K5/K1                K6/K2                K7/K1                K8/K2 
                 0.2              7.73729              0.98038             0.941961             0.884898             0.725721             0.471664           -0.0063198            -0.797464 
                 0.4              15.5399             0.960594             0.885096             0.774127             0.487632            0.0525076            -0.622352             -1.50594 
                 0.6              23.4676             0.940491              0.82903             0.667031             0.282219            -0.269145              -0.9309             -1.44438 
                 0.8              31.5699             0.919945             0.773512             0.563251             0.107126            -0.502074            -0.999759            -0.872716 
                   1              39.8813             0.898869             0.718433             0.462748           -0.0391583            -0.653364            -0.887623           -0.0115234 
                 1.2              48.4186              0.87722             0.663832             0.365789            -0.157665            -0.729608            -0.647925             0.948273 
                 1.4              57.1788             0.855006             0.609884             0.272904            -0.249319            -0.737942            -0.330516              1.84408 
                 1.6              66.1381             0.832287             0.556889             0.184821            -0.315274            -0.686784            0.0185919              2.54633 
                 1.8              75.2528             0.809174             0.505235             0.102377            -0.357157            -0.586167             0.358877              2.96554 
                   2              84.4604             0.785825              0.45537            0.0264224            -0.377209            -0.447613             0.657578              3.05796 
                 2.2              93.6824              0.76244              0.40776           -0.0422767            -0.378286            -0.283601             0.891723              2.82649 
                 2.4              102.828             0.739247             0.362847            -0.103132            -0.363742            -0.106707              1.04918              2.31517 
                 2.6              111.801             0.716496             0.321019              -0.1558            -0.337215            0.0713665              1.12828              1.59759 
                 2.8              120.498              0.69444             0.282579            -0.200225            -0.302369              0.24069              1.13608             0.761651 
                   3              128.822             0.673332             0.247736            -0.236637            -0.262647             0.393732              1.08567            -0.105746 
                 3.2              136.674              0.65342              0.21661            -0.265529            -0.221081             0.525618             0.993216            -0.930886 
                 3.4              143.966             0.634931             0.189223            -0.287623            -0.180155             0.634137             0.875258             -1.66107 
                 3.6              150.622             0.618051             0.165494            -0.303826            -0.141715             0.719468             0.746514              -2.2675 
                 3.8              156.596             0.602902             0.145234             -0.31515            -0.106951             0.783643             0.618483             -2.74318 
                   4              161.866             0.589538             0.128174            -0.322619           -0.0764719             0.829816             0.499014             -3.09721 
                 4.2              166.435             0.577955             0.114004            -0.327188           -0.0504385             0.861556             0.392673             -3.34786 
                 4.4               170.32             0.568102             0.102402            -0.329684           -0.0287244             0.882322              0.30153             -3.51666 
                 4.6              173.548             0.559915            0.0930768            -0.330788           -0.0110607             0.895145             0.226072             -3.62437 
                 4.8              176.155             0.553306            0.0857569            -0.331039           0.00290603             0.902534             0.165744             -3.68916 
                   5              178.188             0.548149            0.0801759            -0.330838            0.0135998             0.906452             0.119243             -3.72573 
                 5.2              179.713             0.544284            0.0760662            -0.330459             0.021492             0.908325            0.0847899             -3.74505 
                 5.4              180.805             0.541513            0.0731604            -0.330068            0.0270785             0.909106            0.0603492             -3.75461 
                 5.6               181.55             0.539625            0.0711986            -0.329744            0.0308521             0.909371              0.04382             -3.75907 
                 5.8              182.029              0.53841            0.0699438            -0.329511            0.0332662             0.909426            0.0332394             -3.76106 
                   6               182.32             0.537674            0.0691867             -0.32936            0.0347228             0.909416            0.0268527             -3.76193 
                 6.2              182.484             0.537256            0.0687588            -0.329272            0.0355462             0.909395             0.023242             -3.76231 
                 6.4              182.571             0.537037            0.0685337            -0.329224            0.0359794              0.90938            0.0213423             -3.76248 
                 6.6              182.613              0.53693            0.0684243            -0.329201            0.0361899             0.909371            0.0204189             -3.76255 
                 6.8              182.632             0.536882            0.0683752             -0.32919            0.0362843             0.909368             0.020005             -3.76259 
                   7              182.639             0.536862            0.0683551            -0.329186            0.0363231             0.909366            0.0198347              -3.7626 
                 7.2              182.642             0.536855             0.068348            -0.329185            0.0363367             0.909365             0.019775              -3.7626 
                 7.4              182.643             0.536853            0.0683454            -0.329184            0.0363418             0.909365            0.0197529              -3.7626 
                 7.6              182.643             0.536852            0.0683448            -0.329184             0.036343             0.909365            0.0197477              -3.7626 
                 7.8              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197458              -3.7626 
                   8              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197458              -3.7626 
                 8.2              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 8.4              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 8.6              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 8.8              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                   9              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 9.2              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 9.4              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 9.6              182.644             0.536852            0.0683445            -0.329184            0.0363434             0.909365            0.0197456              -3.7626 
                 9.8              182.644                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  10              182.644                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
