                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              8.16815           -0.0220054           0.00101004         -6.96587e-05          6.40634e-06         -7.36479e-07          1.01599e-07         -1.63243e-08 
                 0.4              16.3937           -0.0441654           0.00406862         -0.000563168           0.00010395         -2.39845e-05          6.64075e-06         -2.14513e-06 
                 0.6              24.7279           -0.0666182           0.00925694          -0.00193272          0.000538106         -0.000187276           7.8213e-05         -3.81086e-05 
                 0.8              33.2102           -0.0894698            0.0166969          -0.00468188           0.00175066         -0.000818279          0.000458968         -0.000300338 
                   1               41.864            -0.112783            0.0265322          -0.00937835           0.00442057          -0.00260463            0.0018416          -0.00151912 
                 1.2              50.6937            -0.136571            0.0389045            -0.016652           0.00950455           -0.0067813           0.00580598          -0.00579943 
                 1.4              59.6839            -0.160791            0.0539271           -0.0271755            0.0182619           -0.0153402            0.0154631           -0.0181849 
                 1.6              68.7999             -0.18535            0.0716583           -0.0416262            0.0322452           -0.0312234            0.0362807           -0.0491835 
                 1.8              77.9895            -0.210107            0.0920798           -0.0606336            0.0532428           -0.0584419            0.0769785            -0.118294 
                   2              87.1873            -0.234886             0.115079           -0.0847158            0.0831626            -0.102049             0.150269            -0.258154 
                 2.2              96.3182            -0.259486             0.140446            -0.114217             0.123865            -0.167913             0.273151            -0.518402 
                 2.4              105.301            -0.283685             0.167863            -0.149245             0.176947            -0.262241             0.466382            -0.967673 
                 2.6              114.048            -0.307251              0.19691            -0.189613             0.243482            -0.390825             0.752799              -1.6917 
                 2.8              122.465            -0.329925             0.227046            -0.234767             0.323712            -0.557952              1.15403             -2.78473 
                   3              130.446            -0.351428             0.257606            -0.283727              0.41672            -0.765074              1.68556             -4.33244 
                 3.2              137.887            -0.371474             0.287831              -0.3351             0.520245             -1.00962               2.3512             -6.38805 
                 3.4              144.695            -0.389816             0.316957            -0.387229              0.63086             -1.28474              3.13962             -8.95133 
                 3.6              150.811            -0.406291             0.344315            -0.438432             0.744467             -1.58017              4.02481             -11.9601 
                 3.8              156.203            -0.420819             0.369379            -0.487164             0.856795             -1.88362              4.96928             -15.2946 
                   4              160.855            -0.433351             0.391707            -0.531998             0.963509             -2.18131                5.926             -18.7825 
                 4.2              164.752            -0.443848             0.410914            -0.571602              1.06031             -2.45862              6.84115             -22.2083 
                 4.4                167.9             -0.45233             0.426768               -0.605              1.14371             -2.70268              7.66396             -25.3547 
                 4.6              170.338            -0.458899             0.439255            -0.631745              1.21162             -2.90472              8.35653             -28.0475 
                 4.8              172.139            -0.463749             0.448589            -0.651989              1.26366              -3.0615              8.90065             -30.1895 
                   5              173.398            -0.467142             0.455177            -0.666404              1.30105             -3.17515              9.29858               -31.77 
                 5.2               174.23            -0.469382             0.459553            -0.676037              1.32618             -3.25201              9.56935             -32.8519 
                 5.4              174.745             -0.47077             0.462274             -0.68205              1.34193             -3.30036              9.74035             -33.5377 
                 5.6              175.042            -0.471572              0.46385            -0.685541               1.3511             -3.32857              9.84031             -33.9397 
                 5.8              175.202            -0.472003             0.464698            -0.687423              1.35605              -3.3438               9.8944             -34.1574 
                   6              175.282            -0.472216             0.465119            -0.688356               1.3585             -3.35138               9.9213             -34.2658 
                 6.2              175.318            -0.472314             0.465312            -0.688785              1.35963             -3.35485              9.93365             -34.3155 
                 6.4              175.333            -0.472355             0.465392            -0.688963               1.3601              -3.3563              9.93879             -34.3363 
                 6.6              175.339             -0.47237             0.465422             -0.68903              1.36028             -3.35685              9.94073             -34.3441 
                 6.8              175.341            -0.472375             0.465432            -0.689052              1.36033             -3.35702              9.94136             -34.3466 
                   7              175.341            -0.472377             0.465436             -0.68906              1.36035             -3.35709              9.94158             -34.3475 
                 7.2              175.341            -0.472377             0.465436            -0.689061              1.36036              -3.3571              9.94163             -34.3477 
                 7.4              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 7.6              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 7.8              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                   8              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 8.2              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 8.4              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 8.6              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 8.8              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                   9              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 9.2              175.341            -0.472378             0.465437            -0.689062              1.36036             -3.35711              9.94165             -34.3478 
                 9.4              175.341                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                 9.6              175.341                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                 9.8              175.341                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  10              175.341                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
